EventId,SummaryId,SampleId,Loss,ImpactedExposure
2,9,9,103560.36,420000.00
2,9,10,222618.62,420000.00
2,10,-1,168388.00,430000.00
2,10,1,192105.17,430000.00
2,10,2,210643.55,430000.00
2,10,3,215651.92,430000.00
2,10,4,423070.62,430000.00
2,10,5,65847.98,430000.00
2,10,6,120781.66,430000.00
2,10,7,1760.11,430000.00
2,10,8,33222.68,430000.00
2,10,9,127028.84,430000.00
2,10,10,360596.00,430000.00
3,1,-1,220000.00,220000.00
3,1,1,220000.00,220000.00
3,1,2,219999.98,220000.00
3,1,3,220000.00,220000.00
3,1,4,220000.00,220000.00
3,1,5,220000.00,220000.00
3,1,6,220000.00,220000.00
3,1,7,220000.00,220000.00
3,1,8,220000.00,220000.00
3,1,9,220000.00,220000.00
3,1,10,220000.00,220000.00
3,2,-1,790000.00,790000.00
3,2,1,790000.00,790000.00
3,2,2,790000.00,790000.00
3,2,3,790000.00,790000.00
3,2,4,790000.00,790000.00
3,2,5,790000.00,790000.00
3,2,6,790000.00,790000.00
3,2,7,790000.00,790000.00
3,2,8,790000.00,790000.00
3,2,9,790000.00,790000.00
3,2,10,790000.00,790000.00
3,3,-1,160000.00,160000.00
3,3,1,160000.00,160000.00
3,3,2,160000.00,160000.00
3,3,3,160000.00,160000.00
3,3,4,160000.00,160000.00
3,3,5,160000.00,160000.00
3,3,6,160000.02,160000.00
3,3,7,160000.00,160000.00
3,3,8,160000.00,160000.00
3,3,9,160000.00,160000.00
3,3,10,160000.00,160000.00
3,4,-1,30000.00,30000.00
3,4,1,30000.00,30000.00
3,4,2,30000.00,30000.00
3,4,3,30000.00,30000.00
3,4,4,30000.00,30000.00
3,4,5,30000.00,30000.00
3,4,6,30000.00,30000.00
3,4,7,30000.00,30000.00
3,4,8,30000.00,30000.00
3,4,9,30000.00,30000.00
3,4,10,30000.00,30000.00
3,5,-1,250000.00,250000.00
3,5,1,250000.00,250000.00
3,5,2,250000.00,250000.00
3,5,3,250000.00,250000.00
3,5,4,250000.00,250000.00
3,5,5,250000.02,250000.00
3,5,6,250000.00,250000.00
3,5,7,250000.00,250000.00
3,5,8,250000.00,250000.00
3,5,9,250000.00,250000.00
3,5,10,250000.00,250000.00
3,6,-1,700000.00,700000.00
3,6,1,700000.00,700000.00
3,6,2,700000.00,700000.00
3,6,3,700000.00,700000.00
3,6,4,700000.00,700000.00
3,6,5,700000.00,700000.00
3,6,6,700000.00,700000.00
3,6,7,700000.00,700000.00
3,6,8,700000.00,700000.00
3,6,9,700000.00,700000.00
3,6,10,700000.00,700000.00
3,7,-1,90000.00,90000.00
3,7,1,90000.00,90000.00
3,7,2,90000.00,90000.00
3,7,3,90000.00,90000.00
3,7,4,90000.00,90000.00
3,7,5,90000.00,90000.00
3,7,6,90000.00,90000.00
3,7,7,90000.00,90000.00
3,7,8,90000.00,90000.00
3,7,9,90000.00,90000.00
3,7,10,90000.00,90000.00
3,8,-1,310000.00,310000.00
3,8,1,310000.00,310000.00
3,8,2,310000.00,310000.00
3,8,3,310000.00,310000.00
3,8,4,310000.00,310000.00
3,8,5,310000.00,310000.00
3,8,6,310000.00,310000.00
3,8,7,310000.00,310000.00
3,8,8,310000.00,310000.00
3,8,9,310000.00,310000.00
3,8,10,310000.00,310000.00
3,9,-1,420000.00,420000.00
3,9,1,420000.00,420000.00
3,9,2,420000.00,420000.00
3,9,3,420000.00,420000.00
3,9,4,420000.00,420000.00
3,9,5,420000.00,420000.00
3,9,6,420000.00,420000.00
3,9,7,420000.00,420000.00
3,9,8,420000.00,420000.00
3,9,9,420000.00,420000.00
3,9,10,420000.00,420000.00
3,10,-1,430000.00,430000.00
3,10,1,430000.00,430000.00
3,10,2,430000.00,430000.00
3,10,3,430000.00,430000.00
3,10,4,430000.00,430000.00
3,10,5,430000.00,430000.00
3,10,6,430000.00,430000.00
3,10,7,430000.00,430000.00
3,10,8,430000.00,430000.00
3,10,9,430000.00,430000.00
3,10,10,430000.00,430000.00
5,1,-1,86152.00,220000.00
5,1,1,111676.02,220000.00
5,1,2,179849.20,220000.00
5,1,3,111997.16,220000.00
5,1,4,107900.69,220000.00
5,1,5,77352.49,220000.00
5,1,6,88421.00,220000.00
5,1,7,29351.99,220000.00
5,1,8,81936.09,220000.00
5,1,9,34062.64,220000.00
5,1,10,6212.13,220000.00
5,2,-1,309364.00,790000.00
5,2,1,429643.31,790000.00
5,2,2,542990.44,790000.00
5,2,3,390697.59,790000.00
5,2,4,394748.69,790000.00
5,2,5,172248.05,790000.00
5,2,6,609279.06,790000.00
5,2,7,259072.19,790000.00
5,2,8,312448.59,790000.00
5,2,9,113400.32,790000.00
5,2,10,5.88,790000.00
5,3,-1,62656.00,160000.00
5,3,1,91700.26,160000.00
5,3,2,79814.33,160000.00
5,3,3,112169.84,160000.00
5,3,4,80211.94,160000.00
5,3,5,49216.29,160000.00
5,3,6,52711.14,160000.00
5,3,7,35181.87,160000.00
5,3,8,102323.48,160000.00
5,3,9,33948.03,160000.00
5,3,10,16980.36,160000.00
5,4,-1,11748.00,30000.00
5,4,1,20967.72,30000.00
5,4,2,20580.29,30000.00
5,4,3,10693.01,30000.00
5,4,4,3456.83,30000.00
5,4,5,8836.12,30000.00
5,4,6,25913.84,30000.00
5,4,7,3970.11,30000.00
5,4,8,20883.00,30000.00
5,4,9,7895.72,30000.00
5,4,10,6892.16,30000.00
5,5,-1,97900.00,250000.00
5,5,1,153106.86,250000.00
5,5,2,199537.58,250000.00
5,5,3,109228.93,250000.00
5,5,4,56958.03,250000.00
5,5,5,69701.91,250000.00
5,5,6,166791.69,250000.00
5,5,7,127318.14,250000.00
5,5,8,70379.78,250000.00
5,5,9,39702.09,250000.00
5,5,10,26282.18,250000.00
5,6,-1,274120.00,700000.00
5,6,1,437135.12,700000.00
5,6,2,277648.12,700000.00
5,6,3,16173.06,700000.00
5,6,4,279481.25,700000.00
5,6,5,242083.72,700000.00
5,6,6,383607.44,700000.00
5,6,7,218440.62,700000.00
5,6,8,563593.50,700000.00
5,6,9,156135.73,700000.00
5,6,10,208099.20,700000.00
5,7,-1,35244.00,90000.00
5,7,1,43280.54,90000.00
5,7,2,63589.18,90000.00
5,7,3,12833.38,90000.00
5,7,4,49403.73,90000.00
5,7,5,41379.41,90000.00
5,7,6,39979.11,90000.00
5,7,7,21590.21,90000.00
5,7,8,46390.68,90000.00
5,7,9,5342.63,90000.00
5,7,10,29432.96,90000.00
5,8,-1,121396.00,310000.00
5,8,1,248614.77,310000.00
5,8,2,212168.95,310000.00
5,8,3,75479.49,310000.00
5,8,4,130496.19,310000.00
5,8,5,121316.61,310000.00
5,8,6,181848.66,310000.00
5,8,7,42764.81,310000.00
5,8,8,51899.44,310000.00
5,8,9,80768.80,310000.00
5,8,10,126181.80,310000.00
5,9,-1,164472.00,420000.00
5,9,1,103202.16,420000.00
5,9,2,286189.12,420000.00
5,9,3,135270.53,420000.00
5,9,4,357713.22,420000.00
5,9,5,171714.00,420000.00
5,9,6,191220.91,420000.00
5,9,7,98918.62,420000.00
5,9,8,115182.03,420000.00
5,9,9,95444.31,420000.00
5,9,10,109346.07,420000.00
5,10,-1,168388.00,430000.00
5,10,1,196738.59,430000.00
5,10,2,224774.66,430000.00
5,10,3,250592.88,430000.00
5,10,4,89577.31,430000.00
5,10,5,182423.41,430000.00
5,10,6,289798.47,430000.00
5,10,7,95550.28,430000.00
5,10,8,145291.94,430000.00
5,10,9,114874.72,430000.00
5,10,10,130148.57,430000.00
12,1,-1,22616.00,220000.00
12,1,2,51891.15,220000.00
12,1,3,29833.28,220000.00
12,1,4,1870.74,220000.00
12,1,6,67327.52,220000.00
12,1,9,13798.30,220000.00
12,2,-1,81212.00,790000.00
12,2,1,51746.83,790000.00
12,2,2,166782.44,790000.00
12,2,3,23227.07,790000.00
12,2,6,95006.77,790000.00
12,2,8,258392.00,790000.00
12,2,9,2252.86,790000.00
12,3,-1,16448.00,160000.00
12,3,2,66917.69,160000.00
12,3,3,9880.64,160000.00
12,3,4,5059.01,160000.00
12,3,5,37528.51,160000.00
12,3,6,23187.57,160000.00
12,3,7,50926.75,160000.00
12,3,9,9055.04,160000.00
12,4,-1,3084.00,30000.00
12,4,2,5202.15,30000.00
12,4,3,12176.38,30000.00
12,4,4,1648.35,30000.00
12,4,5,2696.86,30000.00
12,4,6,2817.77,30000.00
12,4,9,6393.62,30000.00
12,5,-1,25700.00,250000.00
12,5,2,100349.38,250000.00
12,5,3,66993.98,250000.00
12,5,4,969.16,250000.00
12,5,5,36345.21,250000.00
12,5,6,67839.48,250000.00
12,6,-1,71960.00,700000.00
12,6,2,23620.24,700000.00
12,6,3,88945.26,700000.00
12,6,4,53431.34,700000.00
12,6,6,114462.97,700000.00
12,6,9,74917.91,700000.00
12,7,-1,9252.00,90000.00
12,7,2,45344.09,90000.00
12,7,3,11418.13,90000.00
12,7,5,2062.81,90000.00
12,7,6,25648.58,90000.00
12,7,9,7721.95,90000.00
12,8,-1,31868.00,310000.00
12,8,2,101445.82,310000.00
12,8,4,10835.91,310000.00
12,8,5,39722.84,310000.00
12,8,6,141805.23,310000.00
12,8,7,7264.23,310000.00
12,8,9,5569.20,310000.00
12,8,10,30803.75,310000.00
12,9,-1,43176.00,420000.00
12,9,2,71902.99,420000.00
12,9,4,20641.91,420000.00
12,9,5,40918.71,420000.00
12,9,6,50269.53,420000.00
12,9,7,31983.85,420000.00
12,9,9,121439.84,420000.00
12,9,10,57054.34,420000.00
12,10,-1,44204.00,430000.00
12,10,1,46818.29,430000.00
12,10,2,46501.97,430000.00
12,10,4,66186.23,430000.00
12,10,5,36406.65,430000.00
12,10,6,145913.75,430000.00
12,10,8,7090.21,430000.00
12,10,9,31754.24,430000.00
17,1,-1,22616.00,220000.00
17,1,1,2711.39,220000.00
17,1,2,27619.41,220000.00
17,1,3,10800.74,220000.00
17,1,4,14820.82,220000.00
17,1,5,11128.98,220000.00
17,1,6,2406.75,220000.00
17,1,7,14209.79,220000.00
17,1,8,37604.27,220000.00
17,2,-1,81212.00,790000.00
17,2,1,22213.04,790000.00
17,2,2,361742.12,790000.00
17,2,6,8497.23,790000.00
17,2,7,61554.31,790000.00
17,2,8,108974.58,790000.00
17,2,9,55557.66,790000.00
17,3,-1,16448.00,160000.00
17,3,1,3595.51,160000.00
17,3,2,67031.07,160000.00
17,3,4,17808.02,160000.00
17,3,8,63644.77,160000.00
17,3,9,14475.79,160000.00
17,4,-1,3084.00,30000.00
17,4,2,14848.25,30000.00
17,4,4,5132.59,30000.00
17,4,7,3833.13,30000.00
17,4,8,8243.03,30000.00
17,4,9,644.53,30000.00
17,5,-1,25700.00,250000.00
17,5,2,93392.41,250000.00
17,5,4,45782.95,250000.00
17,5,6,38266.50,250000.00
17,5,7,55656.57,250000.00
17,5,8,32308.98,250000.00
17,5,9,14480.96,250000.00
17,6,-1,71960.00,700000.00
17,6,2,260450.19,700000.00
17,6,5,56762.88,700000.00
17,6,6,45891.78,700000.00
17,6,7,145862.91,700000.00
17,6,9,188502.06,700000.00
17,7,-1,9252.00,90000.00
17,7,2,34272.06,90000.00
17,7,4,3504.53,90000.00
17,7,5,8835.31,90000.00
17,7,7,9965.09,90000.00
17,7,8,29587.46,90000.00
17,7,9,15043.75,90000.00
17,8,-1,31868.00,310000.00
17,8,2,129764.95,310000.00
17,8,4,20025.12,310000.00
17,8,5,74307.61,310000.00
17,8,7,60937.39,310000.00
17,9,-1,43176.00,420000.00
17,9,1,3426.86,420000.00
17,9,2,205699.27,420000.00
17,9,4,60335.94,420000.00
17,9,6,110867.14,420000.00
17,10,-1,44204.00,430000.00
17,10,1,5553.72,430000.00
17,10,2,272363.03,430000.00
17,10,3,6570.99,430000.00
17,10,4,163.17,430000.00
17,10,5,79532.24,430000.00
17,10,7,13812.02,430000.00
17,10,9,72139.58,430000.00
27,1,-1,151800.00,220000.00
27,1,1,75286.41,220000.00
27,1,2,94551.72,220000.00
27,1,3,220000.00,220000.00
27,1,4,220000.00,220000.00
27,1,5,143350.56,220000.00
27,1,6,100331.36,220000.00
27,1,7,176165.25,220000.00
27,1,8,149934.09,220000.00
27,1,9,158545.73,220000.00
27,1,10,184557.61,220000.00
27,2,-1,545100.00,790000.00
27,2,1,277798.53,790000.00
27,2,2,248258.69,790000.00
27,2,3,790000.00,790000.00
27,2,4,360781.00,790000.00
27,2,5,486866.91,790000.00
27,2,6,720353.12,790000.00
27,2,7,674851.00,790000.00
27,2,8,780989.12,790000.00
27,2,9,457985.88,790000.00
27,2,10,630851.00,790000.00
27,3,-1,110400.00,160000.00
27,3,1,40457.96,160000.00
27,3,2,94615.67,160000.00
27,3,3,149459.03,160000.00
27,3,4,71793.28,160000.00
27,3,5,113526.55,160000.00
27,3,6,91766.23,160000.00
27,3,7,160000.00,160000.00
27,3,8,136367.78,160000.00
27,3,9,76093.16,160000.00
27,3,10,157822.31,160000.00
27,4,-1,20700.00,30000.00
27,4,1,5615.40,30000.00
27,4,2,12885.61,30000.00
27,4,3,30000.00,30000.00
27,4,4,21819.38,30000.00
27,4,5,19358.78,30000.00
27,4,6,16058.14,30000.00
27,4,7,30000.00,30000.00
27,4,8,24252.20,30000.00
27,4,9,23003.59,30000.00
27,4,10,21042.77,30000.00
27,5,-1,172500.00,250000.00
27,5,1,53495.04,250000.00
27,5,2,120045.95,250000.00
27,5,3,250000.00,250000.00
27,5,4,203887.03,250000.00
27,5,5,85068.85,250000.00
27,5,6,211669.66,250000.00
27,5,7,175377.81,250000.00
27,5,8,159596.00,250000.00
27,5,9,126095.27,250000.00
27,5,10,249239.05,250000.00
27,6,-1,483000.00,700000.00
27,6,1,235207.09,700000.00
27,6,2,284414.31,700000.00
27,6,3,700000.00,700000.00
27,6,4,429782.62,700000.00
27,6,5,387440.34,700000.00
27,6,6,181106.50,700000.00
27,6,7,700000.00,700000.00
27,6,8,584075.38,700000.00
27,6,9,549435.75,700000.00
27,6,10,556803.19,700000.00
27,7,-1,62100.00,90000.00
27,7,1,32049.41,90000.00
27,7,2,51359.04,90000.00
27,7,3,90000.00,90000.00
27,7,4,67104.40,90000.00
27,7,5,60261.33,90000.00
27,7,6,67996.62,90000.00
27,7,7,90000.00,90000.00
27,7,8,90000.00,90000.00
27,7,9,24963.10,90000.00
27,7,10,68213.07,90000.00
27,8,-1,213900.00,310000.00
27,8,1,80856.45,310000.00
27,8,2,203399.45,310000.00
27,8,3,310000.00,310000.00
27,8,4,176749.19,310000.00
27,8,5,173279.34,310000.00
27,8,6,187378.56,310000.00
27,8,7,268270.16,310000.00
27,8,8,285013.44,310000.00
27,8,9,149882.69,310000.00
27,8,10,246333.50,310000.00
27,9,-1,289800.00,420000.00
27,9,1,200143.20,420000.00
27,9,2,272028.12,420000.00
27,9,3,420000.00,420000.00
27,9,4,302823.62,420000.00
27,9,5,119428.22,420000.00
27,9,6,314558.12,420000.00
27,9,7,280133.59,420000.00
27,9,8,354231.25,420000.00
27,9,9,187796.84,420000.00
27,9,10,406633.06,420000.00
27,10,-1,296700.00,430000.00
27,10,1,196417.42,430000.00
27,10,2,164892.97,430000.00
27,10,3,430000.00,430000.00
27,10,4,355914.47,430000.00
27,10,5,178849.30,430000.00
27,10,6,285594.22,430000.00
27,10,7,386246.66,430000.00
27,10,8,348316.00,430000.00
27,10,9,190504.44,430000.00
27,10,10,360563.44,430000.00
32,1,-1,22616.00,220000.00
32,1,1,80105.61,220000.00
32,1,2,2610.55,220000.00
32,1,3,73975.20,220000.00
32,1,7,54874.68,220000.00
32,1,8,62133.41,220000.00
32,1,9,8886.78,220000.00
32,2,-1,81212.00,790000.00
32,2,1,15270.75,790000.00
32,2,3,297996.75,790000.00
32,2,7,117286.48,790000.00
32,2,8,303430.47,790000.00
32,2,9,82392.98,790000.00
32,3,-1,16448.00,160000.00
32,3,1,55663.03,160000.00
32,3,2,4266.71,160000.00
32,3,3,35619.60,160000.00
32,3,7,22036.48,160000.00
32,3,8,53397.96,160000.00
32,4,-1,3084.00,30000.00
32,4,1,895.80,30000.00
32,4,2,4585.13,30000.00
32,4,3,5602.52,30000.00
32,4,4,2442.96,30000.00
32,4,6,1910.23,30000.00
32,4,7,1452.77,30000.00
32,4,8,2605.63,30000.00
32,4,10,2869.12,30000.00
32,5,-1,25700.00,250000.00
32,5,1,22862.07,250000.00
32,5,2,44379.75,250000.00
32,5,3,97311.78,250000.00
32,5,4,22377.24,250000.00
32,5,7,14429.42,250000.00
32,5,8,28742.93,250000.00
32,5,9,40532.51,250000.00
32,6,-1,71960.00,700000.00
32,6,1,211919.81,700000.00
32,6,2,51299.27,700000.00
32,6,3,246158.73,700000.00
32,6,4,56504.07,700000.00
32,6,7,157592.09,700000.00
32,6,8,171318.08,700000.00
32,6,9,364474.44,700000.00
32,7,-1,9252.00,90000.00
32,7,1,2642.67,90000.00
32,7,2,16658.72,90000.00
32,7,3,21706.66,90000.00
32,7,4,38469.96,90000.00
32,7,6,7121.99,90000.00
32,7,7,12698.69,90000.00
32,7,8,27196.17,90000.00
32,8,-1,31868.00,310000.00
32,8,1,81612.36,310000.00
32,8,2,27082.60,310000.00
32,8,3,83510.48,310000.00
32,8,7,114524.50,310000.00
32,8,8,63628.29,310000.00
32,8,9,51384.98,310000.00
32,9,-1,43176.00,420000.00
32,9,1,40468.46,420000.00
32,9,2,84627.02,420000.00
32,9,3,76025.41,420000.00
32,9,4,6331.21,420000.00
32,9,5,134400.83,420000.00
32,9,8,48566.11,420000.00
32,9,9,79151.65,420000.00
32,10,-1,44204.00,430000.00
32,10,1,63866.00,430000.00
32,10,3,170929.81,430000.00
32,10,8,67652.57,430000.00
32,10,9,65907.95,430000.00
33,1,-1,22616.00,220000.00
33,1,1,67228.36,220000.00
33,1,3,51756.48,220000.00
33,1,5,38683.36,220000.00
33,1,8,4976.11,220000.00
33,1,9,81657.84,220000.00
33,1,10,25024.73,220000.00
33,2,-1,81212.00,790000.00
33,2,4,22085.88,790000.00
33,2,5,259616.00,790000.00
33,2,6,67485.55,790000.00
33,2,8,49834.50,790000.00
33,2,9,159013.31,790000.00
33,2,10,29662.30,790000.00
33,3,-1,16448.00,160000.00
33,3,3,26360.96,160000.00
33,3,4,5013.26,160000.00
33,3,6,6824.69,160000.00
33,3,8,9214.75,160000.00
33,3,9,58508.97,160000.00
33,4,-1,3084.00,30000.00
33,4,1,3220.78,30000.00
33,4,3,5037.03,30000.00
33,4,5,6421.38,30000.00
33,4,8,695.67,30000.00
33,4,9,8613.51,30000.00
33,4,10,2245.10,30000.00
33,5,-1,25700.00,250000.00
33,5,1,31834.18,250000.00
33,5,3,28745.84,250000.00
33,5,5,119807.02,250000.00
33,5,8,30645.54,250000.00
33,5,9,31784.00,250000.00
33,5,10,3729.22,250000.00
33,6,-1,71960.00,700000.00
33,6,1,232451.41,700000.00
33,6,5,215214.44,700000.00
33,6,7,44607.49,700000.00
33,6,9,175530.81,700000.00
33,7,-1,9252.00,90000.00
33,7,1,6554.92,90000.00
33,7,3,2888.02,90000.00
33,7,4,5524.38,90000.00
33,7,5,17176.13,90000.00
33,7,7,5378.53,90000.00
33,7,9,15605.26,90000.00
33,7,10,3988.31,90000.00
33,8,-1,31868.00,310000.00
33,8,1,77508.88,310000.00
33,8,5,75694.69,310000.00
33,8,8,10420.89,310000.00
33,8,9,134516.09,310000.00
33,8,10,52583.69,310000.00
33,9,-1,43176.00,420000.00
33,9,1,102669.05,420000.00
33,9,5,28774.66,420000.00
33,9,6,28174.61,420000.00
33,9,8,41631.40,420000.00
33,9,9,127503.70,420000.00
33,9,10,110130.81,420000.00
33,10,-1,44204.00,430000.00
33,10,1,22494.04,430000.00
33,10,3,141918.70,430000.00
33,10,5,18507.69,430000.00
33,10,8,3016.86,430000.00
33,10,9,103895.30,430000.00
34,1,-1,22616.00,220000.00
34,1,1,14035.38,220000.00
34,1,5,38915.75,220000.00
34,1,8,15333.80,220000.00
34,1,9,100849.84,220000.00
34,1,10,86482.49,220000.00
34,2,-1,81212.00,790000.00
34,2,4,36954.71,790000.00
34,2,5,203397.89,790000.00
34,2,6,61171.71,790000.00
34,2,8,292995.44,790000.00
34,2,9,179594.47,790000.00
34,2,10,234374.70,790000.00
34,3,-1,16448.00,160000.00
34,3,1,14115.03,160000.00
34,3,3,6572.70,160000.00
34,3,5,31754.45,160000.00
34,3,6,4574.75,160000.00
34,3,8,2580.05,160000.00
34,3,9,19102.66,160000.00
34,3,10,44922.17,160000.00
34,4,-1,3084.00,30000.00
34,4,1,1870.06,30000.00
34,4,3,3357.69,30000.00
34,4,5,3303.60,30000.00
34,4,7,1910.67,30000.00
34,4,9,1250.79,30000.00
34,4,10,10700.10,30000.00
34,5,-1,25700.00,250000.00
34,5,1,62817.58,250000.00
34,5,5,22066.79,250000.00
34,5,6,68484.73,250000.00
34,5,8,51474.30,250000.00
34,5,9,15114.11,250000.00
34,5,10,69813.14,250000.00
34,6,-1,71960.00,700000.00
34,6,1,30166.68,700000.00
34,6,3,63133.83,700000.00
34,6,5,224712.05,700000.00
34,6,8,25247.53,700000.00
34,6,9,123538.94,700000.00
34,6,10,12644.76,700000.00
34,7,-1,9252.00,90000.00
34,7,2,7289.02,90000.00
34,7,3,11508.42,90000.00
34,7,5,5450.28,90000.00
34,7,6,1951.23,90000.00
34,7,9,17039.14,90000.00
34,7,10,16529.64,90000.00
34,8,-1,31868.00,310000.00
34,8,4,10251.02,310000.00
34,8,6,30604.52,310000.00
34,8,8,41185.15,310000.00
34,8,9,131990.98,310000.00
34,8,10,117293.18,310000.00
34,9,-1,43176.00,420000.00
34,9,1,51517.82,420000.00
34,9,3,39968.21,420000.00
34,9,6,41144.11,420000.00
34,9,7,10915.02,420000.00
34,9,9,56458.19,420000.00
34,9,10,43855.02,420000.00
34,10,-1,44204.00,430000.00
34,10,1,1269.98,430000.00
34,10,3,46803.00,430000.00
34,10,5,57231.11,430000.00
34,10,9,255614.03,430000.00
34,10,10,158559.22,430000.00
36,1,-1,22616.00,220000.00
36,1,1,98933.44,220000.00
36,1,2,82833.59,220000.00
36,1,8,40413.27,220000.00
36,1,9,62816.90,220000.00
36,2,-1,81212.00,790000.00
36,2,1,77370.66,790000.00
36,2,2,552801.50,790000.00
36,2,6,24978.84,790000.00
36,2,8,152458.53,790000.00
36,2,10,53197.71,790000.00
36,3,-1,16448.00,160000.00
36,3,1,13084.89,160000.00
36,3,2,78017.88,160000.00
