,GroupPeriod,Period,group_event_set_id,EventId,output_set_id,Quantile
29188,170,676,1,973,2,0.11858973
29190,171,281,1,395,2,0.90733266
29191,171,281,1,396,2,0.928159
29192,172,678,1,976,2,0.7438124
29193,172,678,1,977,2,0.59262043
29196,175,404,1,567,2,0.2822859
29197,176,492,1,703,2,0.25731865
29199,176,492,1,705,2,0.9585297
29200,178,886,1,1288,2,0.8124876
29201,179,441,1,641,2,0.12977146
29203,180,153,1,226,2,0.42479652
29205,182,239,1,332,2,0.60537046
29206,184,330,1,461,2,0.44522431
29207,187,598,1,849,2,0.19471605
29208,187,598,1,850,2,0.8556492
29210,187,598,1,852,2,0.5170653
29213,188,190,1,279,2,0.3087079
29214,190,641,1,917,2,0.110882424
29215,191,36,1,59,2,0.295518
29216,192,548,1,784,2,0.8237144
29218,192,548,1,786,2,0.21142398
29219,192,548,1,787,2,0.21424419
29220,193,236,1,329,2,0.46138933
29221,193,236,1,330,2,0.92701864
29223,194,62,1,93,2,0.09355714
29224,195,893,1,1298,2,0.95170027
29225,195,893,1,1299,2,0.48890913
29226,196,831,1,1219,2,0.17015575
29227,197,4,1,4,2,0.25570735
29228,199,133,1,180,2,0.5478074
29229,199,133,1,181,2,0.81403756
29230,201,670,1,966,2,0.47562808
29231,202,18,1,29,2,0.20703854
29232,202,18,1,30,2,0.40195066
29234,204,534,1,756,2,0.22764868
29236,204,534,1,758,2,0.40321502
29238,205,369,1,515,2,0.6060634
29240,206,32,1,52,2,0.5653308
29241,207,169,1,248,2,0.13605112
29243,207,169,1,250,2,0.97921836
29244,208,928,1,1343,2,0.9993318
29245,209,66,1,99,2,0.40659076
29247,211,33,1,53,2,0.44805515
29248,211,33,1,54,2,0.46747923
29249,211,33,1,55,2,0.028522851
29253,213,376,1,525,2,0.26456878
29254,213,376,1,526,2,0.65866816
29255,214,519,1,736,2,0.94947076
29257,215,427,1,622,2,0.2851341
29258,218,702,1,1009,2,0.8799786
29259,218,702,1,1010,2,0.8356572
29261,219,540,1,771,2,0.65501904
29263,221,331,1,462,2,0.42682478
29265,221,331,1,464,2,0.9418847
29266,222,300,1,414,2,0.13990888
29267,223,480,1,688,2,0.72713214
29268,225,481,1,689,2,0.53684527
29269,225,481,1,690,2,0.680858
29270,225,481,1,691,2,0.87708825
29273,227,49,1,73,2,0.46954754
29274,230,797,1,1164,2,0.8376665
29275,230,797,1,1165,2,0.091815345
29276,231,549,1,788,2,0.55900127
29277,231,549,1,789,2,0.59264976
29279,232,356,1,501,2,0.34189308
29280,233,143,1,199,2,0.84197706
29281,236,147,1,212,2,0.764231
29283,238,82,1,121,2,0.42787954
29284,239,335,1,471,2,0.031859033
29285,239,335,1,472,2,0.13585795
29286,239,335,1,473,2,0.112188995
29287,240,883,1,1281,2,0.13154908
29288,240,883,1,1282,2,0.81489384
29289,240,883,1,1283,2,0.9927607
29290,242,560,1,803,2,0.27144486
29291,242,560,1,804,2,0.76242584
29294,243,382,1,540,2,0.281626
29296,245,165,1,242,2,0.41261327
29297,246,429,1,624,2,0.81885284
29298,246,429,1,625,2,0.1814032
29299,246,429,1,626,2,0.5654985
29300,249,151,1,217,2,0.23657802
29303,250,202,1,295,2,0.160181
29304,251,368,1,513,2,0.18878584
29305,252,774,1,1124,2,0.12089044
29306,253,155,1,228,2,0.87850404
29307,253,155,1,229,2,0.32231742
29308,254,21,1,35,2,0.6235558
29309,255,455,1,653,2,0.09520229
29310,255,455,1,654,2,0.33483353
29312,258,305,1,419,2,0.3584835
29313,258,305,1,420,2,0.39313897
29314,258,305,1,421,2,0.7827154
29315,259,541,1,772,2,0.52873725
29316,259,541,1,773,2,0.82820994
29317,260,608,1,871,2,0.014802611
29318,260,608,1,872,2,0.9127902
29319,261,965,1,1396,2,0.8214688
29320,263,431,1,627,2,0.36910245
29322,264,361,1,507,2,0.074675515
29325,267,656,1,943,2,0.7678166
29327,270,647,1,925,2,0.18479557
29328,270,647,1,926,2,0.86734515
29329,270,647,1,927,2,0.36536002
29331,272,725,1,1045,2,0.0020260236
29332,272,725,1,1046,2,0.50331616
29333,274,923,1,1333,2,0.10918791
29334,275,674,1,970,2,0.4124269
29335,277,777,1,1125,2,0.41362208
29336,277,777,1,1126,2,0.5282161
29339,279,743,1,1076,2,0.5734148
29341,279,743,1,1078,2,0.18958934
29342,280,570,1,818,2,0.16292346
29343,280,570,1,819,2,0.7269477
29344,282,274,1,384,2,0.21102047
29345,282,274,1,385,2,0.9466856
29347,283,432,1,628,2,0.78049946
29348,283,432,1,629,2,0.8859819
29349,283,432,1,630,2,0.43947393
29352,286,362,1,508,2,0.7221931
29353,287,791,1,1149,2,0.020710826
29354,287,791,1,1150,2,0.119729
29356,288,473,1,679,2,0.5136861
29358,288,473,1,681,2,0.98531735
29359,289,639,1,913,2,0.9586301
29360,289,639,1,914,2,0.18522748
29361,289,639,1,915,2,0.7469981
29362,290,55,1,81,2,0.7005447
29363,290,55,1,82,2,0.11648832
29364,291,420,1,598,2,0.800792
29365,291,420,1,599,2,0.4030337
29366,291,420,1,600,2,0.7770972
29367,292,396,1,554,2,0.69099724
29368,292,396,1,555,2,0.45491198
29369,292,396,1,556,2,0.05996151
29371,296,181,1,265,2,0.44124362
29372,296,181,1,266,2,0.3322275
29373,296,181,1,267,2,0.36256537
29374,296,181,1,268,2,0.36552212
29375,298,693,1,999,2,0.3539704
29377,299,118,1,165,2,0.82009697
29379,302,811,1,1186,2,0.59544945
29380,303,463,1,669,2,0.39975822
29382,304,967,1,1400,2,0.7608665
29383,304,967,1,1401,2,0.21697676
29384,304,967,1,1402,2,0.41905203
29385,304,967,1,1403,2,0.6832187
29386,304,967,1,1404,2,0.6661209
29387,305,926,1,1338,2,0.42314303
29388,305,926,1,1339,2,0.11278412
29389,305,926,1,1340,2,0.43564597
29390,306,387,1,546,2,0.18688226
29391,310,716,1,1030,2,0.93705434
29392,312,349,1,491,2,0.89930654
29393,312,349,1,492,2,0.10153946
29394,313,858,1,1247,2,0.45720875
29395,315,846,1,1232,2,0.1884571
29396,315,846,1,1233,2,0.9201044
29397,316,731,1,1055,2,0.6627669
29399,317,567,1,812,2,0.75054365
29403,321,962,1,1393,2,0.60491025
29405,322,328,1,459,2,0.55598974
29406,324,379,1,531,2,0.8330278
29407,324,379,1,532,2,0.42521727
29409,324,379,1,534,2,0.34785816
29411,325,820,1,1199,2,0.06138569
29412,325,820,1,1200,2,0.8669719
29413,325,820,1,1201,2,0.28693062
29414,325,820,1,1202,2,0.47480443
29417,330,798,1,1167,2,0.35552913
29418,331,927,1,1341,2,0.63750577
29420,332,667,1,956,2,0.593813
29421,332,667,1,957,2,0.6129971
29423,333,197,1,288,2,0.15016188
29424,335,352,1,495,2,0.37861913
29425,335,352,1,496,2,0.43396115
29426,336,212,1,305,2,0.6879388
29428,339,616,1,879,2,0.5513642
29430,340,178,1,262,2,0.7602179
29431,345,781,1,1133,2,0.12253393
29432,345,781,1,1134,2,0.8129173
29433,345,781,1,1135,2,0.7637581
29434,346,265,1,371,2,0.4678919
29437,349,734,1,1059,2,0.32299536
29438,349,734,1,1060,2,0.03403671
29441,352,84,1,122,2,0.49097863
29442,352,84,1,123,2,0.031869173
29443,354,390,1,548,2,0.38141182
29444,354,390,1,549,2,0.15194261
29445,356,131,1,179,2,0.7152867
29446,358,733,1,1057,2,0.0041821576
29447,358,733,1,1058,2,0.66651815
29450,360,86,1,126,2,0.037450198
29451,361,6,1,6,2,0.5561155
29452,361,6,1,7,2,0.70329756
29453,361,6,1,8,2,0.30469963
29454,362,96,1,136,2,0.26229575
29455,363,517,1,734,2,0.6609967
29456,363,517,1,735,2,0.32031384
29458,364,939,1,1362,2,0.50578225
29459,364,939,1,1363,2,0.8338904
29460,365,337,1,475,2,0.6597111
29461,365,337,1,476,2,0.74558824
29464,367,531,1,752,2,0.66467136
29465,367,531,1,753,2,0.49679112
29467,368,897,1,1304,2,0.7918117
29469,369,386,1,544,2,0.41756824
29470,369,386,1,545,2,0.9816602
29471,370,247,1,342,2,0.15753408
29473,372,559,1,802,2,0.67401266
29474,373,74,1,111,2,0.8591729
29475,373,74,1,112,2,0.2354281
29477,376,872,1,1263,2,0.9734239
29478,376,872,1,1264,2,0.44757357
29481,377,423,1,606,2,0.72599113
29482,377,423,1,607,2,0.16684379
29483,378,539,1,767,2,0.2804402
29485,378,539,1,769,2,0.5881542
29486,378,539,1,770,2,0.0034716742
29487,380,538,1,766,2,0.38883743
29488,381,434,1,635,2,0.82326174
29489,382,87,1,127,2,0.18094146
29492,386,578,1,831,2,0.37081927
29493,386,578,1,832,2,0.6276362
29494,387,828,1,1215,2,0.51245946
29495,387,828,1,1216,2,0.0042803893
29497,388,956,1,1388,2,0.8982374
29499,389,717,1,1032,2,0.07571331
29500,390,35,1,58,2,0.16609827
29501,391,99,1,140,2,0.7052762
29502,393,995,1,1441,2,0.8497148
29503,394,287,1,401,2,0.89898825
29504,396,909,1,1315,2,0.38590395
29507,401,795,1,1160,2,0.4689084
29508,402,227,1,319,2,0.31867948
29509,403,807,1,1179,2,0.7145188
29510,403,807,1,1180,2,0.05701979
29511,404,160,1,234,2,0.7595467
29515,407,543,1,778,2,0.46137792
29517,409,661,1,949,2,0.61334866
29518,410,296,1,410,2,0.6835295
29520,411,796,1,1162,2,0.46615037
29521,411,796,1,1163,2,0.9667808
29522,412,998,1,1444,2,0.75957036
29523,414,751,1,1091,2,0.92356575
29524,417,933,1,1351,2,0.6796246
29525,417,933,1,1352,2,0.20782913
29526,417,933,1,1353,2,0.93660915
29527,418,516,1,732,2,0.52475107
29528,418,516,1,733,2,0.033311024
29529,419,351,1,493,2,0.77590823
29531,420,306,1,422,2,0.0067797285
29533,421,295,1,409,2,0.056238648
29535,423,681,1,983,2,0.0326733
29536,425,413,1,587,2,0.29920256
29537,425,413,1,588,2,0.21203764
29538,425,413,1,589,2,0.7685049
29540,426,246,1,340,2,0.9761287
29541,426,246,1,341,2,0.0578286
29542,428,694,1,1001,2,0.26210868
29543,429,78,1,117,2,0.105136506
29544,429,78,1,118,2,0.17318766
29545,430,898,1,1306,2,0.0517325
29546,430,898,1,1307,2,0.13454244
29547,431,380,1,536,2,0.9640069
29548,431,380,1,537,2,0.5957633
29549,432,715,1,1028,2,0.41903785
29550,432,715,1,1029,2,0.20734282
29551,433,615,1,878,2,0.7179352
29553,435,825,1,1206,2,0.8751521
29554,435,825,1,1207,2,0.02339884
29555,435,825,1,1208,2,0.9877273
29556,435,825,1,1209,2,0.57527155
29558,437,402,1,565,2,0.22580042
29559,438,990,1,1432,2,0.80109364
29560,439,315,1,434,2,0.22392918
29563,440,564,1,810,2,0.4131143
29564,441,312,1,432,2,0.16334969
29565,442,313,1,433,2,0.3574169
29566,443,999,1,1445,2,0.42968783
29568,444,268,1,376,2,0.57094276
29569,444,268,1,377,2,0.26233178
29570,444,268,1,378,2,0.45605615
29571,445,509,1,721,2,0.65905595
29572,445,509,1,722,2,0.57641166
29573,446,136,1,185,2,0.19450676
29574,447,394,1,553,2,0.8008373
29577,449,535,1,759,2,0.003000476
29578,449,535,1,760,2,0.7536727
29579,449,535,1,761,2,0.39938125
29580,450,64,1,98,2,0.6081819
29581,451,302,1,415,2,0.78876835
29582,452,780,1,1131,2,0.372023
29583,452,780,1,1132,2,0.93384546
29585,454,308,1,425,2,0.419703
29586,454,308,1,426,2,0.9181394
29587,454,308,1,427,2,0.4873888
29588,456,375,1,522,2,0.6073331
29589,456,375,1,523,2,0.25099847
29590,457,89,1,131,2,0.9087395
29591,458,805,1,1176,2,0.93288684
29592,458,805,1,1177,2,0.20258632
29593,458,805,1,1178,2,0.15967554
29594,459,860,1,1250,2,0.553208
29595,459,860,1,1251,2,0.8291171
29596,459,860,1,1252,2,0.98093015
29600,462,262,1,368,2,0.9861229
29601,463,620,1,887,2,0.1667488
29602,463,620,1,888,2,0.7435284
29603,463,620,1,889,2,0.42571235
29604,464,740,1,1068,2,0.41439396
29605,464,740,1,1069,2,0.7489682
29607,464,740,1,1071,2,0.20330976
29608,465,770,1,1118,2,0.048900712
29609,466,972,1,1410,2,0.034332816
29610,466,972,1,1411,2,0.5298745
29611,467,581,1,833,2,0.0013555269
29613,468,137,1,186,2,0.14362021
29615,468,137,1,188,2,0.7836335
29616,469,243,1,338,2,0.8543726
29617,470,646,1,924,2,0.14565004
29618,473,220,1,311,2,0.3666924
29619,474,817,1,1195,2,0.0039164005
29620,475,889,1,1292,2,0.008966029
29621,478,506,1,719,2,0.012229955
29623,479,422,1,604,2,0.24781749
29624,480,205,1,296,2,0.7451244
29626,481,358,1,503,2,0.5688566
29631,485,240,1,334,2,0.012104831
29632,486,736,1,1062,2,0.09721995
29634,490,981,1,1420,2,0.42328954
29635,490,981,1,1421,2,0.28160033
29636,490,981,1,1422,2,0.9372851
29637,490,981,1,1423,2,0.51779854
29638,491,129,1,174,2,0.8823751
29640,492,31,1,49,2,0.4320329
29641,492,31,1,50,2,0.47453225
29642,493,691,1,996,2,0.35103342
29643,494,297,1,411,2,0.3780642
29644,494,297,1,412,2,0.29751864
29647,495,793,1,1156,2,0.78466004
29649,496,425,1,613,2,0.07135854
29651,496,425,1,615,2,0.50031537
29652,496,425,1,616,2,0.8299563
29653,496,425,1,617,2,0.5539155
29654,498,932,1,1350,2,0.76726896
29655,499,745,1,1080,2,0.10350851
29658,499,745,1,1083,2,0.32462516
29659,500,794,1,1157,2,0.002747939
29660,500,794,1,1158,2,0.24054879
29661,500,794,1,1159,2,0.41701153
29662,501,504,1,715,2,0.06744218
29663,501,504,1,716,2,0.1658476
29664,501,504,1,717,2,0.497772
29666,503,211,1,303,2,0.21701595
29667,503,211,1,304,2,0.6463264
29668,504,993,1,1438,2,0.5678602
29669,505,832,1,1220,2,0.25109422
29670,506,290,1,405,2,0.57795876
29672,509,92,1,133,2,0.6075768
29674,510,971,1,1408,2,0.37644488
29675,510,971,1,1409,2,0.8321661
29676,511,438,1,639,2,0.725777
29677,512,644,1,922,2,0.28083897
29678,513,823,1,1204,2,0.8824521
29681,515,853,1,1240,2,0.7118465
29682,515,853,1,1241,2,0.9617085
29683,515,853,1,1242,2,0.42371404
29684,517,746,1,1084,2,0.9182228
29687,517,746,1,1087,2,0.44467866
29688,519,224,1,313,2,0.87117326
29689,519,224,1,314,2,0.6923639
29692,522,920,1,1331,2,0.85745645
29693,523,7,1,9,2,0.8110226
29694,523,7,1,10,2,0.61694616
29695,523,7,1,11,2,0.007936318
29696,524,992,1,1436,2,0.7671377
29698,525,862,1,1253,2,0.27545807
29700,527,303,1,416,2,0.8375123
29701,527,303,1,417,2,0.6632159
29702,528,852,1,1238,2,0.803214
29704,530,145,1,205,2,0.3652015
29705,530,145,1,206,2,0.8109805
29706,530,145,1,207,2,0.007536544
29708,532,411,1,582,2,0.33336774
29709,532,411,1,583,2,0.9393084
29711,532,411,1,585,2,0.72921205
29712,533,638,1,912,2,0.7817805
29713,535,706,1,1018,2,0.9188737
29714,535,706,1,1019,2,0.46622074
29717,538,103,1,146,2,0.6875232
29719,539,327,1,457,2,0.3915522
29720,540,416,1,592,2,0.53256804
29721,540,416,1,593,2,0.77746755
29722,541,500,1,712,2,0.49589655
29724,543,624,1,893,2,0.8742354
29725,544,489,1,700,2,0.9239298
29727,545,792,1,1153,2,0.4119298
29728,546,210,1,302,2,0.7605062
29730,547,700,1,1004,2,0.38577878
29732,547,700,1,1006,2,0.17636459
29733,547,700,1,1007,2,0.14820501
29734,548,749,1,1088,2,0.7882134
29735,548,749,1,1089,2,0.98377085
29736,548,749,1,1090,2,0.37381586
29737,549,991,1,1433,2,0.4134271
29738,549,991,1,1434,2,0.014999943
29739,549,991,1,1435,2,0.024415903
29740,550,684,1,991,2,0.26240158
29741,551,814,1,1190,2,0.3471264
29742,551,814,1,1191,2,0.22262682
29743,552,336,1,474,2,0.6796677
29744,553,324,1,454,2,0.15665488
29745,554,867,1,1259,2,0.65846413
29746,555,728,1,1051,2,0.3624997
29747,555,728,1,1052,2,0.0694178
29748,557,887,1,1289,2,0.87211186
29750,558,929,1,1344,2,0.90082765
29751,559,250,1,346,2,0.9254293
29752,560,70,1,106,2,0.7776807
29753,561,476,1,685,2,0.33649972
29754,561,476,1,686,2,0.62381816
29755,562,682,1,984,2,0.033507627
29756,562,682,1,985,2,0.6951117
29757,562,682,1,986,2,0.9853456
29758,562,682,1,987,2,0.31542268
29760,564,763,1,1106,2,0.78085196
29762,564,763,1,1108,2,0.71434647
29764,566,263,1,370,2,0.6664518
29766,567,958,1,1390,2,0.9992849
29767,568,947,1,1372,2,0.57520425
29769,568,947,1,1374,2,0.5972766
29770,570,941,1,1365,2,0.48810607
29771,570,941,1,1366,2,0.9515036
29772,571,680,1,979,2,0.19373439
29773,571,680,1,980,2,0.058213662
29774,571,680,1,981,2,0.24175434
29775,572,650,1,931,2,0.089653485
29776,572,650,1,932,2,0.42350158
29777,573,38,1,61,2,0.7121479
29778,573,38,1,62,2,0.3338917
29779,573,38,1,63,2,0.5131071
29780,574,948,1,1375,2,0.7392101
29781,574,948,1,1376,2,0.8586857
29782,575,393,1,552,2,0.10175448
29783,576,409,1,579,2,0.13568722
29784,577,966,1,1397,2,0.45175156
29787,578,348,1,489,2,0.88189083
29788,578,348,1,490,2,0.27255082
29789,579,557,1,799,2,0.44489703
29790,580,466,1,675,2,0.07027527
29792,581,834,1,1223,2,0.9564126
29793,582,584,1,836,2,0.6224752
29795,584,19,1,31,2,0.9915614
29798,586,607,1,866,2,0.9974411
29799,586,607,1,867,2,0.9231696
29801,586,607,1,869,2,0.28915158
29802,586,607,1,870,2,0.68265986
29803,587,389,1,547,2,0.3776601
29804,588,617,1,881,2,0.53820604
29805,588,617,1,882,2,0.1279001
29808,591,542,1,775,2,0.25732493
29809,592,444,1,643,2,0.19315371
29810,592,444,1,644,2,0.9367773
29813,595,836,1,1224,2,0.94298655
29814,598,530,1,748,2,0.2605211
29816,598,530,1,750,2,0.9405636
29817,598,530,1,751,2,0.3404722
29818,599,213,1,306,2,0.55807006
29820,600,447,1,646,2,0.54291433
29821,603,712,1,1026,2,0.07543184
29823,604,784,1,1140,2,0.290758
29824,605,230,1,322,2,0.8809879
29825,605,230,1,323,2,0.3047661
29826,606,997,1,1442,2,0.5903205
29827,606,997,1,1443,2,0.19701022
29830,607,461,1,665,2,0.056840796
29831,608,618,1,883,2,0.70566046
29832,608,618,1,884,2,0.40104052
29834,608,618,1,886,2,0.035950385
29835,610,216,1,308,2,0.050373714
29836,611,643,1,921,2,0.26811954
29838,613,800,1,1169,2,0.81910545
29839,614,705,1,1014,2,0.5965217
29840,614,705,1,1015,2,0.8747381
29841,614,705,1,1016,2,0.92909014
29842,614,705,1,1017,2,0.81468236
29843,616,773,1,1123,2,0.05181327
29845,617,73,1,110,2,0.42062795
29846,618,152,1,219,2,0.8930997
29847,618,152,1,220,2,0.7321038
29850,618,152,1,223,2,0.94842565
29851,618,152,1,224,2,0.661006
29852,618,152,1,225,2,0.64166665
29853,619,154,1,227,2,0.9901533
29854,621,934,1,1354,2,0.37174582
29855,621,934,1,1355,2,0.2958311
29856,622,156,1,230,2,0.9155079
29857,624,367,1,512,2,0.0021312877
29858,625,782,1,1136,2,0.6012491
29860,626,171,1,251,2,0.7867114
29861,627,810,1,1184,2,0.62699395
29862,627,810,1,1185,2,0.34304816
29863,628,469,1,677,2,0.63916016
29864,628,469,1,678,2,0.8793398
29865,629,377,1,527,2,0.0042342553
29866,629,377,1,528,2,0.7345278
29867,631,984,1,1425,2,0.9225944
29868,631,984,1,1426,2,0.40279594
29869,632,829,1,1218,2,0.2626312
29870,633,940,1,1364,2,0.3559446
29871,634,95,1,135,2,0.4085767
29872,635,881,1,1276,2,0.96534324
29873,636,276,1,387,2,0.94634223
29874,636,276,1,388,2,0.375861
29876,637,177,1,259,2,0.8618508
29877,637,177,1,260,2,0.30945554
29879,638,48,1,71,2,0.75103223
29880,640,752,1,1092,2,0.89518166
29881,641,522,1,739,2,0.92760855
29883,645,768,1,1115,2,0.5461293
29884,645,768,1,1116,2,0.77785486
29885,646,67,1,100,2,0.9091504
29886,646,67,1,101,2,0.52145106
29887,647,179,1,263,2,0.88339335
29888,647,179,1,264,2,0.80235845
29889,648,955,1,1386,2,0.03136872
29890,648,955,1,1387,2,0.5908686
29891,649,433,1,632,2,0.9199613
29892,649,433,1,633,2,0.5775888
29893,649,433,1,634,2,0.53753793
29894,650,238,1,331,2,0.9925265
29896,652,458,1,659,2,0.6670681
29897,652,458,1,660,2,0.809011
29899,654,126,1,172,2,0.46795368
29901,656,278,1,390,2,0.5774614
29902,657,826,1,1211,2,0.12442107
29903,657,826,1,1212,2,0.1694983
29904,660,141,1,193,2,0.8243712
29905,660,141,1,194,2,0.27673864
29906,661,457,1,656,2,0.22356552
29907,661,457,1,657,2,0.011473814
29908,662,366,1,509,2,0.4255844
29910,662,366,1,511,2,0.063413896
29911,663,869,1,1260,2,0.85929626
29912,663,869,1,1261,2,0.3245419
29913,664,221,1,312,2,0.8161328
29914,665,704,1,1013,2,0.8151892
29915,666,71,1,107,2,0.6711398
29916,667,98,1,139,2,0.888896
29918,668,924,1,1335,2,0.54837865
29919,670,510,1,723,2,0.3088389
29920,670,510,1,724,2,0.51046836
29921,671,877,1,1270,2,0.9871539
29923,671,877,1,1272,2,0.24501325
29924,673,225,1,315,2,0.84172475
29925,673,225,1,316,2,0.83224094
