,GroupPeriod,Period,group_event_set_id,EventId,output_set_id,Quantile
14582,76,59,1,88,1,0.6629586
14583,77,785,1,1141,1,0.4356538
14584,79,338,1,478,1,0.8863285
14585,79,338,1,479,1,0.4932376
14586,81,491,1,702,1,0.9687192
14588,83,451,1,650,1,0.62853414
14589,84,952,1,1380,1,0.012272095
14590,84,952,1,1381,1,0.023131123
14592,85,925,1,1336,1,0.13170081
14593,85,925,1,1337,1,0.156621
14594,86,299,1,413,1,0.8422732
14595,88,454,1,651,1,0.26610667
14597,89,15,1,24,1,0.90966487
14598,90,161,1,235,1,0.36379555
14599,90,161,1,236,1,0.5872438
14601,90,161,1,238,1,0.85976034
14602,90,161,1,239,1,0.42523727
14603,92,648,1,928,1,0.1380207
14605,93,986,1,1428,1,0.7242949
14606,94,597,1,846,1,0.41822717
14609,95,905,1,1311,1,0.8585799
14610,95,905,1,1312,1,0.4734966
14611,96,762,1,1103,1,0.4512638
14613,97,596,1,841,1,0.25047308
14614,97,596,1,842,1,0.03452379
14616,97,596,1,844,1,0.45500717
14617,97,596,1,845,1,0.09288049
14618,98,187,1,276,1,0.20865211
14619,99,440,1,640,1,0.92979527
14620,100,787,1,1145,1,0.39430794
14622,101,635,1,908,1,0.40278217
14624,103,371,1,518,1,0.8474701
14625,103,371,1,519,1,0.17493695
14629,106,851,1,1236,1,0.38455117
14630,106,851,1,1237,1,0.17430735
14631,107,370,1,516,1,0.6654026
14632,108,914,1,1321,1,0.8068731
14633,109,85,1,124,1,0.892275
14634,110,304,1,418,1,0.59072155
14635,113,407,1,575,1,0.8431938
14636,113,407,1,576,1,0.20379886
14637,113,407,1,577,1,0.9064866
14638,114,524,1,740,1,0.8388607
14639,115,114,1,160,1,0.018668268
14641,117,623,1,892,1,0.914972
14643,119,844,1,1230,1,0.79360527
14645,120,737,1,1063,1,0.32677224
14646,120,737,1,1064,1,0.8882046
14647,121,989,1,1430,1,0.7357863
14648,121,989,1,1431,1,0.02003734
14650,123,553,1,792,1,0.79909724
14652,123,553,1,794,1,0.14187805
14653,124,970,1,1406,1,0.41650853
14654,126,421,1,601,1,0.29046398
14655,126,421,1,602,1,0.72382736
14657,127,536,1,763,1,0.9932632
14658,127,536,1,764,1,0.43585998
14660,133,577,1,829,1,0.10223109
14662,134,119,1,167,1,0.26339152
14665,139,344,1,486,1,0.120949626
14666,140,498,1,710,1,0.9336443
14667,140,498,1,711,1,0.26063073
14668,141,738,1,1065,1,0.92028195
14670,141,738,1,1067,1,0.8144214
14676,147,977,1,1416,1,0.01423679
14677,147,977,1,1417,1,0.7473686
14678,147,977,1,1418,1,0.41393036
14680,148,319,1,448,1,0.06994926
14681,149,460,1,661,1,0.2796388
14682,149,460,1,662,1,0.15354174
14683,151,994,1,1439,1,0.39583954
14685,153,490,1,701,1,0.3046363
14686,154,112,1,154,1,0.8327412
14687,154,112,1,155,1,0.24951346
14688,154,112,1,156,1,0.044135932
14689,154,112,1,157,1,0.38327792
14691,157,113,1,158,1,0.090483285
14692,157,113,1,159,1,0.099212594
14693,158,45,1,70,1,0.1665521
14694,159,554,1,795,1,0.4172757
14695,161,907,1,1313,1,0.67366564
14696,161,907,1,1314,1,0.93865365
14697,163,563,1,807,1,0.90352803
14701,165,266,1,373,1,0.86829066
14702,166,555,1,796,1,0.31030175
14703,166,555,1,797,1,0.7032815
14704,168,987,1,1429,1,0.5588341
14705,169,383,1,541,1,0.7777848
14706,169,383,1,542,1,0.025135672
14707,170,676,1,972,1,0.9696363
14708,170,676,1,973,1,0.100839816
14710,171,281,1,395,1,0.6595926
14711,171,281,1,396,1,0.13571137
14712,172,678,1,976,1,0.75157505
14713,172,678,1,977,1,0.045560993
14716,175,404,1,567,1,0.6025445
14717,176,492,1,703,1,0.15899299
14719,176,492,1,705,1,0.4112088
14720,178,886,1,1288,1,0.18668827
14721,179,441,1,641,1,0.11265836
14723,180,153,1,226,1,0.061624046
14725,182,239,1,332,1,0.39351118
14726,184,330,1,461,1,0.32619256
14727,187,598,1,849,1,0.68583655
14728,187,598,1,850,1,0.2401536
14730,187,598,1,852,1,0.6656012
14733,188,190,1,279,1,0.7709164
14734,190,641,1,917,1,0.9339734
14735,191,36,1,59,1,0.40625513
14736,192,548,1,784,1,0.3503746
14738,192,548,1,786,1,0.47013292
14739,192,548,1,787,1,0.7166037
14740,193,236,1,329,1,0.7104592
14741,193,236,1,330,1,0.4522064
14743,194,62,1,93,1,0.8205603
14744,195,893,1,1298,1,0.8459857
14745,195,893,1,1299,1,0.88545364
14746,196,831,1,1219,1,0.6891042
14747,197,4,1,4,1,0.9279346
14748,199,133,1,180,1,0.26091978
14749,199,133,1,181,1,0.99261117
14750,201,670,1,966,1,0.8491056
14751,202,18,1,29,1,0.9400189
14752,202,18,1,30,1,0.37886927
14754,204,534,1,756,1,0.38336477
14756,204,534,1,758,1,0.20616974
14758,205,369,1,515,1,0.07922234
14760,206,32,1,52,1,0.87232506
14761,207,169,1,248,1,0.7937803
14763,207,169,1,250,1,0.04345519
14764,208,928,1,1343,1,0.034258023
14765,209,66,1,99,1,0.27320495
14767,211,33,1,53,1,0.49739894
14768,211,33,1,54,1,0.3217326
14769,211,33,1,55,1,0.088968344
14773,213,376,1,525,1,0.53337896
14774,213,376,1,526,1,0.9647871
14775,214,519,1,736,1,0.6351916
14777,215,427,1,622,1,0.983583
14778,218,702,1,1009,1,0.65281993
14779,218,702,1,1010,1,0.708185
14781,219,540,1,771,1,0.98017895
14783,221,331,1,462,1,0.037052024
14785,221,331,1,464,1,0.30638686
14786,222,300,1,414,1,0.04392127
14787,223,480,1,688,1,0.22452335
14788,225,481,1,689,1,0.93596894
14789,225,481,1,690,1,0.710102
14790,225,481,1,691,1,0.058711343
14793,227,49,1,73,1,0.39384958
14794,230,797,1,1164,1,0.82144195
14795,230,797,1,1165,1,0.6007431
14796,231,549,1,788,1,0.26858208
14797,231,549,1,789,1,0.8824415
14799,232,356,1,501,1,0.58098644
14800,233,143,1,199,1,0.81831515
14801,236,147,1,212,1,0.46643493
14803,238,82,1,121,1,0.83453393
14804,239,335,1,471,1,0.823636
14805,239,335,1,472,1,0.31177574
14806,239,335,1,473,1,0.28535998
14807,240,883,1,1281,1,0.99855524
14808,240,883,1,1282,1,0.19284263
14809,240,883,1,1283,1,0.98671263
14810,242,560,1,803,1,0.8278892
14811,242,560,1,804,1,0.63720036
14814,243,382,1,540,1,0.23984474
14816,245,165,1,242,1,0.08388154
14817,246,429,1,624,1,0.45572984
14818,246,429,1,625,1,0.20511572
14819,246,429,1,626,1,0.244449
14820,249,151,1,217,1,0.33796877
14823,250,202,1,295,1,0.032566268
14824,251,368,1,513,1,0.9196941
14825,252,774,1,1124,1,0.8782023
14826,253,155,1,228,1,0.50907695
14827,253,155,1,229,1,0.30682725
14828,254,21,1,35,1,0.2405989
14829,255,455,1,653,1,0.48100227
14830,255,455,1,654,1,0.29438823
14832,258,305,1,419,1,0.68207043
14833,258,305,1,420,1,0.6358588
14834,258,305,1,421,1,0.32468048
14835,259,541,1,772,1,0.23331864
14836,259,541,1,773,1,0.5636368
14837,260,608,1,871,1,0.64722323
14838,260,608,1,872,1,0.90474945
14839,261,965,1,1396,1,0.55737704
14840,263,431,1,627,1,0.6912283
14842,264,361,1,507,1,0.070919365
14845,267,656,1,943,1,0.6164674
14847,270,647,1,925,1,0.6092447
14848,270,647,1,926,1,0.11998761
14849,270,647,1,927,1,0.0913942
14851,272,725,1,1045,1,0.2601077
14852,272,725,1,1046,1,0.16768539
14853,274,923,1,1333,1,0.5380135
14854,275,674,1,970,1,0.20076309
14855,277,777,1,1125,1,0.28620687
14856,277,777,1,1126,1,0.13185215
14859,279,743,1,1076,1,0.58351386
14861,279,743,1,1078,1,0.9321683
14862,280,570,1,818,1,0.0953816
14863,280,570,1,819,1,0.43411765
14864,282,274,1,384,1,0.9378975
14865,282,274,1,385,1,0.76079243
14867,283,432,1,628,1,0.1634195
14868,283,432,1,629,1,0.22608304
14869,283,432,1,630,1,0.87913644
14872,286,362,1,508,1,0.1619474
14873,287,791,1,1149,1,0.070324354
14874,287,791,1,1150,1,0.3263443
14876,288,473,1,679,1,0.57689553
14878,288,473,1,681,1,0.5450774
14879,289,639,1,913,1,0.968661
14880,289,639,1,914,1,0.74790084
14881,289,639,1,915,1,0.4717699
14882,290,55,1,81,1,0.93450564
14883,290,55,1,82,1,0.6269606
14884,291,420,1,598,1,0.298354
14885,291,420,1,599,1,0.3243523
14886,291,420,1,600,1,0.4516316
14887,292,396,1,554,1,0.40362662
14888,292,396,1,555,1,0.51733184
14889,292,396,1,556,1,0.95020616
14891,296,181,1,265,1,0.23654358
14892,296,181,1,266,1,0.8573249
14893,296,181,1,267,1,0.8780227
14894,296,181,1,268,1,0.5602293
14895,298,693,1,999,1,0.9722106
14897,299,118,1,165,1,0.3796159
14899,302,811,1,1186,1,0.18457764
14900,303,463,1,669,1,0.043024074
14902,304,967,1,1400,1,0.5461309
14903,304,967,1,1401,1,0.79276884
14904,304,967,1,1402,1,0.80067706
14905,304,967,1,1403,1,0.8011668
14906,304,967,1,1404,1,0.044236813
14907,305,926,1,1338,1,0.29552078
14908,305,926,1,1339,1,0.2848713
14909,305,926,1,1340,1,0.541611
14910,306,387,1,546,1,0.674796
14911,310,716,1,1030,1,0.6109926
14912,312,349,1,491,1,0.7610258
14913,312,349,1,492,1,0.88101166
14914,313,858,1,1247,1,0.6512562
14915,315,846,1,1232,1,0.30282634
14916,315,846,1,1233,1,0.31450972
14917,316,731,1,1055,1,0.8883808
14919,317,567,1,812,1,0.092857525
14923,321,962,1,1393,1,0.1927923
14925,322,328,1,459,1,0.6216478
14926,324,379,1,531,1,0.53117085
14927,324,379,1,532,1,0.7705598
14929,324,379,1,534,1,0.13850498
14931,325,820,1,1199,1,0.3881564
14932,325,820,1,1200,1,0.27719873
14933,325,820,1,1201,1,0.233503
14934,325,820,1,1202,1,0.7918838
14937,330,798,1,1167,1,0.14036997
14938,331,927,1,1341,1,0.936298
14940,332,667,1,956,1,0.6826272
14941,332,667,1,957,1,0.07289122
14943,333,197,1,288,1,0.777018
14944,335,352,1,495,1,0.34877303
14945,335,352,1,496,1,0.031308033
14946,336,212,1,305,1,0.14148363
14948,339,616,1,879,1,0.74784243
14950,340,178,1,262,1,0.63589
14951,345,781,1,1133,1,0.9564083
14952,345,781,1,1134,1,0.9088587
14953,345,781,1,1135,1,0.89266837
14954,346,265,1,371,1,0.44632766
14957,349,734,1,1059,1,0.43334955
14958,349,734,1,1060,1,0.05300901
14961,352,84,1,122,1,0.6055887
14962,352,84,1,123,1,0.13568112
14963,354,390,1,548,1,0.5147443
14964,354,390,1,549,1,0.060660336
14965,356,131,1,179,1,0.6832478
14966,358,733,1,1057,1,0.24507453
14967,358,733,1,1058,1,0.26021886
14970,360,86,1,126,1,0.43052924
14971,361,6,1,6,1,0.03532939
14972,361,6,1,7,1,0.22109438
14973,361,6,1,8,1,0.023582904
14974,362,96,1,136,1,0.529252
14975,363,517,1,734,1,0.030423049
14976,363,517,1,735,1,0.42631027
14978,364,939,1,1362,1,0.7525179
14979,364,939,1,1363,1,0.61079097
14980,365,337,1,475,1,0.5180395
14981,365,337,1,476,1,0.56366205
14984,367,531,1,752,1,0.32670042
14985,367,531,1,753,1,0.81930304
14987,368,897,1,1304,1,0.6801726
14989,369,386,1,544,1,0.058663066
14990,369,386,1,545,1,0.8868539
14991,370,247,1,342,1,0.8050922
14993,372,559,1,802,1,0.4269752
14994,373,74,1,111,1,0.96870387
14995,373,74,1,112,1,0.17815855
14997,376,872,1,1263,1,0.8723029
14998,376,872,1,1264,1,0.9209953
15001,377,423,1,606,1,0.7494067
15002,377,423,1,607,1,0.7968012
15003,378,539,1,767,1,0.41602844
15005,378,539,1,769,1,0.079406805
15006,378,539,1,770,1,0.50839907
15007,380,538,1,766,1,0.075615056
15008,381,434,1,635,1,0.3980859
15009,382,87,1,127,1,0.8377681
15012,386,578,1,831,1,0.80433404
15013,386,578,1,832,1,0.48707807
15014,387,828,1,1215,1,0.86263067
15015,387,828,1,1216,1,0.41538304
15017,388,956,1,1388,1,0.77778155
15019,389,717,1,1032,1,0.2665022
15020,390,35,1,58,1,0.4476287
15021,391,99,1,140,1,0.43562123
15022,393,995,1,1441,1,0.76683974
15023,394,287,1,401,1,0.28784457
15024,396,909,1,1315,1,0.99940413
15027,401,795,1,1160,1,0.8583527
15028,402,227,1,319,1,0.8574114
15029,403,807,1,1179,1,0.50791764
15030,403,807,1,1180,1,0.82003087
15031,404,160,1,234,1,0.3837477
15035,407,543,1,778,1,0.33665994
15037,409,661,1,949,1,0.89705306
15038,410,296,1,410,1,0.43303874
15040,411,796,1,1162,1,0.41192967
15041,411,796,1,1163,1,0.070052974
15042,412,998,1,1444,1,0.6612361
15043,414,751,1,1091,1,0.35236868
15044,417,933,1,1351,1,0.37114853
15045,417,933,1,1352,1,0.033191085
15046,417,933,1,1353,1,0.10328019
15047,418,516,1,732,1,0.20312469
15048,418,516,1,733,1,0.31252807
15049,419,351,1,493,1,0.46835864
15051,420,306,1,422,1,0.46526968
15053,421,295,1,409,1,0.1627959
15055,423,681,1,983,1,0.9958029
15056,425,413,1,587,1,0.13715546
15057,425,413,1,588,1,0.74243766
15058,425,413,1,589,1,0.8080992
15060,426,246,1,340,1,0.76267564
15061,426,246,1,341,1,0.04991878
15062,428,694,1,1001,1,0.58816296
15063,429,78,1,117,1,0.7221018
15064,429,78,1,118,1,0.21044992
15065,430,898,1,1306,1,0.51183075
15066,430,898,1,1307,1,0.3767117
15067,431,380,1,536,1,0.5786361
15068,431,380,1,537,1,0.45960522
15069,432,715,1,1028,1,0.67570287
15070,432,715,1,1029,1,0.7318675
15071,433,615,1,878,1,0.123979084
15073,435,825,1,1206,1,0.5149941
15074,435,825,1,1207,1,0.8259218
15075,435,825,1,1208,1,0.96624434
15076,435,825,1,1209,1,0.770454
15078,437,402,1,565,1,0.7285615
15079,438,990,1,1432,1,0.19096918
15080,439,315,1,434,1,0.98898524
15083,440,564,1,810,1,0.47687376
15084,441,312,1,432,1,0.26593292
15085,442,313,1,433,1,0.05626294
15086,443,999,1,1445,1,0.35402834
15088,444,268,1,376,1,0.22055405
15089,444,268,1,377,1,0.5366288
15090,444,268,1,378,1,0.85775644
15091,445,509,1,721,1,0.37908524
15092,445,509,1,722,1,0.862964
15093,446,136,1,185,1,0.74556476
15094,447,394,1,553,1,0.45455238
15097,449,535,1,759,1,0.47743508
15098,449,535,1,760,1,0.9276068
15099,449,535,1,761,1,0.15426163
15100,450,64,1,98,1,0.8867713
15101,451,302,1,415,1,0.2713449
15102,452,780,1,1131,1,0.6345269
15103,452,780,1,1132,1,0.25249788
15105,454,308,1,425,1,0.640301
15106,454,308,1,426,1,0.019203436
15107,454,308,1,427,1,0.0022278
15108,456,375,1,522,1,0.6235818
15109,456,375,1,523,1,0.8654429
15110,457,89,1,131,1,0.46577492
15111,458,805,1,1176,1,0.5613216
15112,458,805,1,1177,1,0.86432916
15113,458,805,1,1178,1,0.9414613
15114,459,860,1,1250,1,0.5190064
15115,459,860,1,1251,1,0.8689009
15116,459,860,1,1252,1,0.85742044
15120,462,262,1,368,1,0.2911758
15121,463,620,1,887,1,0.8020981
15122,463,620,1,888,1,0.3866052
15123,463,620,1,889,1,0.8270255
15124,464,740,1,1068,1,0.7072339
15125,464,740,1,1069,1,0.043613337
15127,464,740,1,1071,1,0.045974053
15128,465,770,1,1118,1,0.06431989
15129,466,972,1,1410,1,0.41317052
15130,466,972,1,1411,1,0.14805627
15131,467,581,1,833,1,0.8984041
15133,468,137,1,186,1,0.47654527
15135,468,137,1,188,1,0.82972413
15136,469,243,1,338,1,0.64772767
15137,470,646,1,924,1,0.40729398
15138,473,220,1,311,1,0.40686905
15139,474,817,1,1195,1,0.23405989
15140,475,889,1,1292,1,0.44747123
15141,478,506,1,719,1,0.040910576
15143,479,422,1,604,1,0.1331637
15144,480,205,1,296,1,0.13979699
15146,481,358,1,503,1,0.18379752
15151,485,240,1,334,1,0.16844185
15152,486,736,1,1062,1,0.55610526
15154,490,981,1,1420,1,0.72959214
15155,490,981,1,1421,1,0.39434224
15156,490,981,1,1422,1,0.2307262
15157,490,981,1,1423,1,0.6691043
15158,491,129,1,174,1,0.91214216
15160,492,31,1,49,1,0.90878946
15161,492,31,1,50,1,0.38918272
15162,493,691,1,996,1,0.8541095
15163,494,297,1,411,1,0.5147399
15164,494,297,1,412,1,0.99521464
15167,495,793,1,1156,1,0.084497824
15169,496,425,1,613,1,0.5026302
15171,496,425,1,615,1,0.37659344
15172,496,425,1,616,1,0.236033
15173,496,425,1,617,1,0.56988716
15174,498,932,1,1350,1,0.55851144
15175,499,745,1,1080,1,0.63929754
15178,499,745,1,1083,1,0.6042393
15179,500,794,1,1157,1,0.9522392
15180,500,794,1,1158,1,0.32630098
15181,500,794,1,1159,1,0.17471364
15182,501,504,1,715,1,0.543952
15183,501,504,1,716,1,0.40234256
15184,501,504,1,717,1,0.9432037
15186,503,211,1,303,1,0.81250876
15187,503,211,1,304,1,0.27646494
15188,504,993,1,1438,1,0.8824281
15189,505,832,1,1220,1,0.8371839
15190,506,290,1,405,1,0.9496092
15192,509,92,1,133,1,0.17891152
15194,510,971,1,1408,1,0.47341692
15195,510,971,1,1409,1,0.12590823
15196,511,438,1,639,1,0.51026726
15197,512,644,1,922,1,0.553612
15198,513,823,1,1204,1,0.58769524
15201,515,853,1,1240,1,0.6668082
15202,515,853,1,1241,1,0.5387117
15203,515,853,1,1242,1,0.64615023
15204,517,746,1,1084,1,0.6621131
15207,517,746,1,1087,1,0.05467127
15208,519,224,1,313,1,0.9642268
15209,519,224,1,314,1,0.35153785
15212,522,920,1,1331,1,0.26351252
15213,523,7,1,9,1,0.0661475
15214,523,7,1,10,1,0.7845489
15215,523,7,1,11,1,0.76051134
15216,524,992,1,1436,1,0.5602514
15218,525,862,1,1253,1,0.10859339
15220,527,303,1,416,1,0.6757467
15221,527,303,1,417,1,0.8389492
15222,528,852,1,1238,1,0.59260863
15224,530,145,1,205,1,0.20819016
15225,530,145,1,206,1,0.8426469
15226,530,145,1,207,1,0.47044206
15228,532,411,1,582,1,0.11971515
15229,532,411,1,583,1,0.41980258
15231,532,411,1,585,1,0.65767825
15232,533,638,1,912,1,0.8606849
15233,535,706,1,1018,1,0.9390051
15234,535,706,1,1019,1,0.48132733
15237,538,103,1,146,1,0.22533245
15239,539,327,1,457,1,0.09489171
15240,540,416,1,592,1,0.62593085
15241,540,416,1,593,1,0.35672602
15242,541,500,1,712,1,0.3657252
15244,543,624,1,893,1,0.38976493
15245,544,489,1,700,1,0.6237987
15247,545,792,1,1153,1,0.09836251
15248,546,210,1,302,1,0.50860065
15250,547,700,1,1004,1,0.03511426
15252,547,700,1,1006,1,0.60633826
15253,547,700,1,1007,1,0.7041261
15254,548,749,1,1088,1,0.7754118
15255,548,749,1,1089,1,0.15225041
15256,548,749,1,1090,1,0.101284795
15257,549,991,1,1433,1,0.23511602
15258,549,991,1,1434,1,0.9521739
15259,549,991,1,1435,1,0.8893109
15260,550,684,1,991,1,0.46692806
15261,551,814,1,1190,1,0.26485443
15262,551,814,1,1191,1,0.28744864
15263,552,336,1,474,1,0.77437013
15264,553,324,1,454,1,0.9164989
15265,554,867,1,1259,1,0.40045324
15266,555,728,1,1051,1,0.3820224
15267,555,728,1,1052,1,0.4212835
15268,557,887,1,1289,1,0.62225056
15270,558,929,1,1344,1,0.90487313
15271,559,250,1,346,1,0.5121562
15272,560,70,1,106,1,0.7362612
15273,561,476,1,685,1,0.8214414
15274,561,476,1,686,1,0.78227484
15275,562,682,1,984,1,0.20047192
15276,562,682,1,985,1,0.5903027
15277,562,682,1,986,1,0.029908746
15278,562,682,1,987,1,0.24763578
15280,564,763,1,1106,1,0.67101467
15282,564,763,1,1108,1,0.07555969
15284,566,263,1,370,1,0.52244264
15286,567,958,1,1390,1,0.96114224
15287,568,947,1,1372,1,0.83898914
15289,568,947,1,1374,1,0.37346688
15290,570,941,1,1365,1,0.73448116
15291,570,941,1,1366,1,0.15739602
15292,571,680,1,979,1,0.6509722
15293,571,680,1,980,1,0.43811902
15294,571,680,1,981,1,0.8712472
15295,572,650,1,931,1,0.456256
15296,572,650,1,932,1,0.3463233
15297,573,38,1,61,1,0.65504384
15298,573,38,1,62,1,0.20896415
15299,573,38,1,63,1,0.954773
15300,574,948,1,1375,1,0.5686927
15301,574,948,1,1376,1,0.51059014
15302,575,393,1,552,1,0.93916273
15303,576,409,1,579,1,0.23868598
15304,577,966,1,1397,1,0.20620659
15307,578,348,1,489,1,0.6050824
15308,578,348,1,490,1,0.37607956
15309,579,557,1,799,1,0.10569153
15310,580,466,1,675,1,0.07949071
15312,581,834,1,1223,1,0.13465142
15313,582,584,1,836,1,0.8127126
15315,584,19,1,31,1,0.80496705
15318,586,607,1,866,1,0.26480877
15319,586,607,1,867,1,0.6904747
15321,586,607,1,869,1,0.023842547
15322,586,607,1,870,1,0.079537466
15323,587,389,1,547,1,0.38160068
15324,588,617,1,881,1,0.45400962
15325,588,617,1,882,1,0.5128259
15328,591,542,1,775,1,0.79099715
15329,592,444,1,643,1,0.08174506
15330,592,444,1,644,1,0.6681367
15333,595,836,1,1224,1,0.20365556
15334,598,530,1,748,1,0.90631956
15336,598,530,1,750,1,0.90728295
15337,598,530,1,751,1,0.84896845
15338,599,213,1,306,1,0.888879
15340,600,447,1,646,1,0.6692924
15341,603,712,1,1026,1,0.917625
15343,604,784,1,1140,1,0.9786343
15344,605,230,1,322,1,0.23026155
15345,605,230,1,323,1,0.04184516
15346,606,997,1,1442,1,0.3969114
15347,606,997,1,1443,1,0.6591274
15350,607,461,1,665,1,0.27809367
15351,608,618,1,883,1,0.33985972
15352,608,618,1,884,1,0.7495406
15354,608,618,1,886,1,0.80307204
15355,610,216,1,308,1,0.9664879
15356,611,643,1,921,1,0.46577382
15358,613,800,1,1169,1,0.37686995
15359,614,705,1,1014,1,0.16249543
15360,614,705,1,1015,1,0.21613601
15361,614,705,1,1016,1,0.12410071
15362,614,705,1,1017,1,0.8000807
15363,616,773,1,1123,1,0.3357243
15365,617,73,1,110,1,0.31461802
15366,618,152,1,219,1,0.81234646
15367,618,152,1,220,1,0.741476
15370,618,152,1,223,1,0.7090646
15371,618,152,1,224,1,0.23187207
15372,618,152,1,225,1,0.35029745
15373,619,154,1,227,1,0.25975963
15374,621,934,1,1354,1,0.50805795
15375,621,934,1,1355,1,0.014281708
15376,622,156,1,230,1,0.47834542
15377,624,367,1,512,1,0.9101432
15378,625,782,1,1136,1,0.5413534
15380,626,171,1,251,1,0.72933215
15381,627,810,1,1184,1,0.4700244
15382,627,810,1,1185,1,0.3559119
15383,628,469,1,677,1,0.9705238
15384,628,469,1,678,1,0.48943058
15385,629,377,1,527,1,0.65263546
15386,629,377,1,528,1,0.93811893
15387,631,984,1,1425,1,0.68045187
15388,631,984,1,1426,1,0.28080526
15389,632,829,1,1218,1,0.6000033
15390,633,940,1,1364,1,0.9847133
15391,634,95,1,135,1,0.32442096
15392,635,881,1,1276,1,0.081184864
15393,636,276,1,387,1,0.03847667
15394,636,276,1,388,1,0.76321995
15396,637,177,1,259,1,0.67962694
15397,637,177,1,260,1,0.84725004
15399,638,48,1,71,1,0.3372806
15400,640,752,1,1092,1,0.44468552
15401,641,522,1,739,1,0.8453926
15403,645,768,1,1115,1,0.6611067
15404,645,768,1,1116,1,0.33184746
15405,646,67,1,100,1,0.51764977
15406,646,67,1,101,1,0.8276814
15407,647,179,1,263,1,0.037516505
15408,647,179,1,264,1,0.49585572
15409,648,955,1,1386,1,0.6940601
15410,648,955,1,1387,1,0.6484196
15411,649,433,1,632,1,0.066835895
15412,649,433,1,633,1,0.6742172
15413,649,433,1,634,1,0.4758599
15414,650,238,1,331,1,0.106923394
15416,652,458,1,659,1,0.453223
15417,652,458,1,660,1,0.105791025
15419,654,126,1,172,1,0.5391724
15421,656,278,1,390,1,0.34682912
15422,657,826,1,1211,1,0.47961155
15423,657,826,1,1212,1,0.48716903
15424,660,141,1,193,1,0.54127795
15425,660,141,1,194,1,0.029620972
15426,661,457,1,656,1,0.9666046
15427,661,457,1,657,1,0.21883029
15428,662,366,1,509,1,0.25757843
15430,662,366,1,511,1,0.68931806
15431,663,869,1,1260,1,0.0045868014
15432,663,869,1,1261,1,0.13112897
15433,664,221,1,312,1,0.40224507
15434,665,704,1,1013,1,0.81574845
15435,666,71,1,107,1,0.033226795
15436,667,98,1,139,1,0.9594215
15438,668,924,1,1335,1,0.68138534
15439,670,510,1,723,1,0.19955057
15440,670,510,1,724,1,0.85003525
15441,671,877,1,1270,1,0.57311183
15443,671,877,1,1272,1,0.87251586
15444,673,225,1,315,1,0.67844766
15445,673,225,1,316,1,0.44078422
