GroupPeriod,Period,group_event_set_id,EventId,output_set_id,Quantile
253,155,1,228,0,0.05160447
253,155,1,229,0,0.9760919
254,21,1,35,0,0.65989923
255,455,1,653,0,0.16918527
255,455,1,654,0,0.9195634
256,53,1,79,0,0.17498897
258,305,1,419,0,0.35458884
258,305,1,420,0,0.04748799
258,305,1,421,0,0.37126446
259,541,1,772,0,0.73140895
259,541,1,773,0,0.121870175
260,608,1,871,0,0.7769846
260,608,1,872,0,0.42708218
261,965,1,1396,0,0.80232793
263,431,1,627,0,0.1739274
264,361,1,506,0,0.90234673
264,361,1,507,0,0.7272623
266,192,1,282,0,0.048221204
267,656,1,942,0,0.47924843
267,656,1,943,0,0.06553107
269,415,1,591,0,0.72245973
270,647,1,925,0,0.36326164
270,647,1,926,0,0.7741538
270,647,1,927,0,0.8825343
271,412,1,586,0,0.1763649
272,725,1,1045,0,0.8103754
272,725,1,1046,0,0.38576263
274,923,1,1333,0,0.38227996
275,674,1,970,0,0.654324
277,777,1,1125,0,0.9741268
277,777,1,1126,0,0.68248785
277,777,1,1127,0,0.22106476
279,743,1,1075,0,0.00043708683
279,743,1,1076,0,0.11139377
279,743,1,1077,0,0.29468882
279,743,1,1078,0,0.06893042
280,570,1,818,0,0.0663074
280,570,1,819,0,0.94634223
282,274,1,384,0,0.15167087
282,274,1,385,0,0.33392397
282,274,1,386,0,0.9658271
283,432,1,628,0,0.5336973
283,432,1,629,0,0.6926838
283,432,1,630,0,0.28759667
283,432,1,631,0,0.66606015
284,201,1,293,0,0.16305621
286,362,1,508,0,0.3460893
287,791,1,1149,0,0.9066116
287,791,1,1150,0,0.7295521
287,791,1,1151,0,0.46222326
288,473,1,679,0,0.45788968
288,473,1,680,0,0.7422896
288,473,1,681,0,0.3978521
289,639,1,913,0,0.4325007
289,639,1,914,0,0.56771046
289,639,1,915,0,0.559749
290,55,1,81,0,0.46043783
290,55,1,82,0,0.6044958
291,420,1,598,0,0.14986554
291,420,1,599,0,0.7389066
291,420,1,600,0,0.1625543
292,396,1,554,0,0.80859405
292,396,1,555,0,0.57270485
292,396,1,556,0,0.93582
295,50,1,74,0,0.41735616
296,181,1,265,0,0.65837026
296,181,1,266,0,0.07346005
296,181,1,267,0,0.3034303
296,181,1,268,0,0.16221139
298,693,1,999,0,0.66848814
298,693,1,1000,0,0.12109474
299,118,1,165,0,0.49848896
299,118,1,166,0,0.25267217
302,811,1,1186,0,0.16783583
303,463,1,669,0,0.8133471
303,463,1,670,0,0.24382244
304,967,1,1400,0,0.07987232
304,967,1,1401,0,0.3924218
304,967,1,1402,0,0.21071757
304,967,1,1403,0,0.71401876
304,967,1,1404,0,0.61869854
305,926,1,1338,0,0.9489408
305,926,1,1339,0,0.85134226
305,926,1,1340,0,0.3061041
306,387,1,546,0,0.8609817
310,716,1,1030,0,0.25298938
312,349,1,491,0,0.8534509
312,349,1,492,0,0.14500134
313,858,1,1247,0,0.9286261
315,846,1,1232,0,0.56444705
315,846,1,1233,0,0.4574603
316,731,1,1055,0,0.40294617
316,731,1,1056,0,0.3774722
317,567,1,812,0,0.15723164
318,345,1,487,0,0.63120496
319,922,1,1332,0,0.35585532
321,962,1,1392,0,0.88043517
321,962,1,1393,0,0.12366673
322,328,1,458,0,0.46798137
322,328,1,459,0,0.5853549
324,379,1,531,0,0.72897285
324,379,1,532,0,0.6552194
324,379,1,533,0,0.4265322
324,379,1,534,0,0.7315392
324,379,1,535,0,0.7099946
325,820,1,1199,0,0.38157725
325,820,1,1200,0,0.4280146
325,820,1,1201,0,0.35450524
325,820,1,1202,0,0.77753246
326,532,1,754,0,0.14298017
330,798,1,1166,0,0.81551844
330,798,1,1167,0,0.588125
331,927,1,1341,0,0.37114635
331,927,1,1342,0,0.9424117
332,667,1,956,0,0.9578117
332,667,1,957,0,0.96860516
332,667,1,958,0,0.10090176
333,197,1,288,0,0.4905615
335,352,1,495,0,0.92084205
335,352,1,496,0,0.008866413
336,212,1,305,0,0.2999616
338,105,1,148,0,0.45950586
339,616,1,879,0,0.2780447
339,616,1,880,0,0.57151765
340,178,1,262,0,0.5362087
345,781,1,1133,0,0.84410614
345,781,1,1134,0,0.2395272
345,781,1,1135,0,0.75607866
346,265,1,371,0,0.49350995
348,783,1,1138,0,0.96527135
348,783,1,1139,0,0.8582891
349,734,1,1059,0,0.020561941
349,734,1,1060,0,0.39956108
349,734,1,1061,0,0.2550497
351,234,1,328,0,0.48804575
352,84,1,122,0,0.9962109
352,84,1,123,0,0.5792385
354,390,1,548,0,0.06902129
354,390,1,549,0,0.7473744
356,131,1,179,0,0.20084217
358,733,1,1057,0,0.46275422
358,733,1,1058,0,0.63594145
359,270,1,380,0,0.9127954
360,86,1,125,0,0.34128156
360,86,1,126,0,0.66504323
361,6,1,6,0,0.035322167
361,6,1,7,0,0.06242567
361,6,1,8,0,0.42541498
362,96,1,136,0,0.58981705
363,517,1,734,0,0.28337446
363,517,1,735,0,0.742661
364,939,1,1361,0,0.320884
364,939,1,1362,0,0.27020982
364,939,1,1363,0,0.6959171
365,337,1,475,0,0.7086124
365,337,1,476,0,0.976186
365,337,1,477,0,0.13274479
366,195,1,287,0,0.09635759
367,531,1,752,0,0.8317351
367,531,1,753,0,0.2762544
368,897,1,1303,0,0.906209
368,897,1,1304,0,0.57160217
368,897,1,1305,0,0.6017196
369,386,1,544,0,0.0047058132
369,386,1,545,0,0.5663815
370,247,1,342,0,0.870499
371,494,1,706,0,0.99381787
372,559,1,802,0,0.3806002
373,74,1,111,0,0.1679683
373,74,1,112,0,0.90381116
376,872,1,1262,0,0.41437873
376,872,1,1263,0,0.4522795
376,872,1,1264,0,0.46916616
376,872,1,1265,0,0.54743546
377,423,1,605,0,0.0606386
377,423,1,606,0,0.015222748
377,423,1,607,0,0.767089
378,539,1,767,0,0.63263226
378,539,1,768,0,0.3941572
378,539,1,769,0,0.6545333
378,539,1,770,0,0.71279454
380,538,1,766,0,0.2911288
381,434,1,635,0,0.3919754
382,87,1,127,0,0.24740781
383,8,1,12,0,0.13811995
385,374,1,521,0,0.59180313
386,578,1,831,0,0.7376534
386,578,1,832,0,0.6078529
387,828,1,1215,0,0.2554046
387,828,1,1216,0,0.64141405
387,828,1,1217,0,0.41105786
388,956,1,1388,0,0.44654223
389,717,1,1031,0,0.013042259
389,717,1,1032,0,0.779036
390,35,1,58,0,0.8974065
391,99,1,140,0,0.29160345
393,995,1,1441,0,0.36185756
394,287,1,401,0,0.4914904
396,909,1,1315,0,0.3977906
397,753,1,1093,0,0.36941242
398,508,1,720,0,0.7459662
401,795,1,1160,0,0.65356416
402,227,1,319,0,0.32085302
403,807,1,1179,0,0.63457143
403,807,1,1180,0,0.68352336
404,160,1,234,0,0.44007266
405,779,1,1130,0,0.26075715
407,543,1,776,0,0.8629051
407,543,1,777,0,0.005742813
407,543,1,778,0,0.7193024
408,159,1,233,0,0.8089681
409,661,1,949,0,0.21094728
410,296,1,410,0,0.57000107
411,796,1,1161,0,0.9820898
411,796,1,1162,0,0.30158603
411,796,1,1163,0,0.6151807
412,998,1,1444,0,0.41371435
414,751,1,1091,0,0.44102085
417,933,1,1351,0,0.75271165
417,933,1,1352,0,0.54515094
417,933,1,1353,0,0.2774519
418,516,1,732,0,0.7414181
418,516,1,733,0,0.5592527
419,351,1,493,0,0.30792725
419,351,1,494,0,0.59706706
420,306,1,422,0,0.7422365
420,306,1,423,0,0.06401298
421,295,1,409,0,0.1654382
423,681,1,982,0,0.35264692
423,681,1,983,0,0.24924818
425,413,1,587,0,0.5663787
425,413,1,588,0,0.04907262
425,413,1,589,0,0.9176161
425,413,1,590,0,0.7354234
426,246,1,340,0,0.41957873
426,246,1,341,0,0.15190886
428,694,1,1001,0,0.062738225
429,78,1,117,0,0.73920125
429,78,1,118,0,0.5665049
430,898,1,1306,0,0.41505697
430,898,1,1307,0,0.31391928
431,380,1,536,0,0.054170106
431,380,1,537,0,0.7584156
432,715,1,1028,0,0.21081428
432,715,1,1029,0,0.267708
433,615,1,878,0,0.2328795
434,659,1,946,0,0.56637406
435,825,1,1206,0,0.29036936
435,825,1,1207,0,0.10873838
435,825,1,1208,0,0.87274456
435,825,1,1209,0,0.17330755
435,825,1,1210,0,0.21599029
437,402,1,565,0,0.74043715
438,990,1,1432,0,0.45917755
439,315,1,434,0,0.93473643
440,564,1,808,0,0.89473367
440,564,1,809,0,0.560829
440,564,1,810,0,0.16388984
441,312,1,432,0,0.30780727
442,313,1,433,0,0.6637189
443,999,1,1445,0,0.2972254
443,999,1,1446,0,0.5128439
444,268,1,376,0,0.122277625
444,268,1,377,0,0.5611161
444,268,1,378,0,0.9417977
445,509,1,721,0,0.6224503
445,509,1,722,0,0.28706676
446,136,1,185,0,0.115742445
447,394,1,553,0,0.59809303
448,839,1,1225,0,0.5515796
448,839,1,1226,0,0.755266
449,535,1,759,0,0.0018603686
449,535,1,760,0,0.1520145
449,535,1,761,0,0.6150048
450,64,1,98,0,0.57450867
451,302,1,415,0,0.702513
452,780,1,1131,0,0.8939393
452,780,1,1132,0,0.7680299
454,308,1,424,0,0.61064833
454,308,1,425,0,0.9941345
454,308,1,426,0,0.3367575
454,308,1,427,0,0.24086799
456,375,1,522,0,0.26858222
456,375,1,523,0,0.6282663
457,89,1,131,0,0.11951067
458,805,1,1176,0,0.40790248
458,805,1,1177,0,0.34432185
458,805,1,1178,0,0.11924734
459,860,1,1250,0,0.8290389
459,860,1,1251,0,0.8338824
459,860,1,1252,0,0.25139558
461,918,1,1324,0,0.0891399
461,918,1,1325,0,0.6272273
462,262,1,367,0,0.20399919
462,262,1,368,0,0.58350873
463,620,1,887,0,0.39068726
463,620,1,888,0,0.8606889
463,620,1,889,0,0.31175315
464,740,1,1068,0,0.51978326
464,740,1,1069,0,0.08207867
464,740,1,1070,0,0.3644493
464,740,1,1071,0,0.9028841
465,770,1,1118,0,0.14536694
466,972,1,1410,0,0.7528631
466,972,1,1411,0,0.45036373
467,581,1,833,0,0.5643302
467,581,1,834,0,0.89451563
468,137,1,186,0,0.9012529
468,137,1,187,0,0.43584362
468,137,1,188,0,0.9937968
469,243,1,338,0,0.28444412
470,646,1,924,0,0.22285262
473,220,1,311,0,0.61621535
474,817,1,1195,0,0.590412
475,889,1,1292,0,0.520686
478,506,1,719,0,0.30706492
479,422,1,603,0,0.433369
479,422,1,604,0,0.5464466
480,205,1,296,0,0.026586877
481,358,1,502,0,0.06496389
481,358,1,503,0,0.038602315
482,652,1,935,0,0.83895355
483,244,1,339,0,0.619905
484,855,1,1243,0,0.3132864
485,240,1,333,0,0.57447386
485,240,1,334,0,0.8772733
486,736,1,1062,0,0.099606924
487,329,1,460,0,0.19630373
490,981,1,1420,0,0.32982397
490,981,1,1421,0,0.45818222
490,981,1,1422,0,0.35804412
490,981,1,1423,0,0.84844685
491,129,1,174,0,0.5455139
492,31,1,48,0,0.07642888
492,31,1,49,0,0.26301354
492,31,1,50,0,0.50719655
493,691,1,996,0,0.75896835
494,297,1,411,0,0.6287296
494,297,1,412,0,0.9961555
495,793,1,1154,0,0.32249767
495,793,1,1155,0,0.6199139
495,793,1,1156,0,0.95923036
496,425,1,612,0,0.44759005
496,425,1,613,0,0.16106753
496,425,1,614,0,0.22977816
496,425,1,615,0,0.40281597
496,425,1,616,0,0.124721654
496,425,1,617,0,0.47515172
498,932,1,1350,0,0.9700183
499,745,1,1080,0,0.87821907
499,745,1,1081,0,0.5962264
499,745,1,1082,0,0.93698144
499,745,1,1083,0,0.62857354
500,794,1,1157,0,0.08068997
500,794,1,1158,0,0.65450263
500,794,1,1159,0,0.5883739
501,504,1,715,0,0.6455686
501,504,1,716,0,0.25941664
501,504,1,717,0,0.73274136
502,293,1,408,0,0.5336854
503,211,1,303,0,0.9670211
503,211,1,304,0,0.12844484
504,993,1,1438,0,0.5254871
505,832,1,1220,0,0.85286266
506,290,1,405,0,0.16717096
509,92,1,132,0,0.7719404
509,92,1,133,0,0.9345638
510,971,1,1407,0,0.7379477
510,971,1,1408,0,0.6532688
510,971,1,1409,0,0.21634668
511,438,1,639,0,0.9283432
512,644,1,922,0,0.082339466
513,823,1,1204,0,0.36573806
514,77,1,115,0,0.05574174
514,77,1,116,0,0.46720105
515,853,1,1240,0,0.7368498
515,853,1,1241,0,0.50188494
515,853,1,1242,0,0.23397873
517,746,1,1084,0,0.63091296
517,746,1,1085,0,0.7384378
517,746,1,1086,0,0.25364357
517,746,1,1087,0,0.3282547
519,224,1,313,0,0.20634621
519,224,1,314,0,0.45334092
520,353,1,497,0,0.058872204
520,353,1,498,0,0.41675657
522,920,1,1331,0,0.08449851
523,7,1,9,0,0.26056063
523,7,1,10,0,0.99107724
523,7,1,11,0,0.069338895
524,992,1,1436,0,0.29509363
524,992,1,1437,0,0.3804369
525,862,1,1253,0,0.8305865
526,209,1,301,0,0.113522634
527,303,1,416,0,0.9278086
527,303,1,417,0,0.721765
528,852,1,1238,0,0.89860517
528,852,1,1239,0,0.8196368
530,145,1,205,0,0.5877005
530,145,1,206,0,0.053026255
530,145,1,207,0,0.9035095
531,5,1,5,0,0.583327
532,411,1,582,0,0.16946514
532,411,1,583,0,0.9529304
532,411,1,584,0,0.16388528
532,411,1,585,0,0.19552143
533,638,1,912,0,0.6053852
535,706,1,1018,0,0.73777103
535,706,1,1019,0,0.13202968
536,57,1,85,0,0.3940714
538,103,1,145,0,0.44869068
538,103,1,146,0,0.45770016
538,103,1,147,0,0.47903895
539,327,1,457,0,0.45188862
540,416,1,592,0,0.01749849
540,416,1,593,0,0.9347637
541,500,1,712,0,0.5774553
542,273,1,383,0,0.70607674
543,624,1,893,0,0.6628012
544,489,1,700,0,0.9567854
545,792,1,1152,0,0.55369246
545,792,1,1153,0,0.35263848
546,210,1,302,0,0.7528376
547,700,1,1003,0,0.1819924
547,700,1,1004,0,0.59431493
547,700,1,1005,0,0.7387266
547,700,1,1006,0,0.56933
547,700,1,1007,0,0.8411074
548,749,1,1088,0,0.14339796
548,749,1,1089,0,0.814499
548,749,1,1090,0,0.9425911
549,991,1,1433,0,0.84972405
549,991,1,1434,0,0.38059562
549,991,1,1435,0,0.15303537
550,684,1,991,0,0.59641105
551,814,1,1190,0,0.2598812
551,814,1,1191,0,0.701318
552,336,1,474,0,0.31563568
553,324,1,454,0,0.7192973
554,867,1,1259,0,0.39036
555,728,1,1051,0,0.47559032
555,728,1,1052,0,0.9107496
557,887,1,1289,0,0.39809707
557,887,1,1290,0,0.052681442
558,929,1,1344,0,0.96193355
559,250,1,346,0,0.16507192
560,70,1,106,0,0.2917805
561,476,1,685,0,0.76508605
561,476,1,686,0,0.0005124376
562,682,1,984,0,0.7579987
562,682,1,985,0,0.49202505
562,682,1,986,0,0.669441
562,682,1,987,0,0.33625963
564,763,1,1105,0,0.3032123
564,763,1,1106,0,0.9552473
564,763,1,1107,0,0.8944046
564,763,1,1108,0,0.6389216
566,263,1,369,0,0.34871307
566,263,1,370,0,0.09997022
567,958,1,1389,0,0.066274405
567,958,1,1390,0,0.2737106
568,947,1,1372,0,0.7348955
568,947,1,1373,0,0.25837407
568,947,1,1374,0,0.25816128
570,941,1,1365,0,0.5275611
570,941,1,1366,0,0.76920044
571,680,1,979,0,0.9815338
571,680,1,980,0,0.9603166
571,680,1,981,0,0.569932
572,650,1,931,0,0.6458996
572,650,1,932,0,0.33358797
573,38,1,61,0,0.14903858
573,38,1,62,0,0.6291277
573,38,1,63,0,0.15361859
574,948,1,1375,0,0.8900981
574,948,1,1376,0,0.14757088
575,393,1,552,0,0.66796166
576,409,1,579,0,0.053968348
577,966,1,1397,0,0.68723696
577,966,1,1398,0,0.19750068
577,966,1,1399,0,0.65517986
578,348,1,489,0,0.8397611
578,348,1,490,0,0.025802536
579,557,1,799,0,0.3466658
580,466,1,675,0,0.13059774
580,466,1,676,0,0.26970217
581,834,1,1223,0,0.34963837
582,584,1,836,0,0.9710357
583,381,1,538,0,0.36441305
584,19,1,31,0,0.69048995
584,19,1,32,0,0.27072266
584,19,1,33,0,0.24741477
586,607,1,866,0,0.39273745
586,607,1,867,0,0.6150547
586,607,1,868,0,0.58957577
586,607,1,869,0,0.39998767
586,607,1,870,0,0.18220021
587,389,1,547,0,0.8328133
588,617,1,881,0,0.5582611
588,617,1,882,0,0.5936829
590,251,1,347,0,0.7287928
591,542,1,774,0,0.21155079
591,542,1,775,0,0.95104146
592,444,1,643,0,0.7913353
592,444,1,644,0,0.7955227
592,444,1,645,0,0.74791116
593,968,1,1405,0,0.20495221
595,836,1,1224,0,0.65187025
598,530,1,748,0,0.2434984
598,530,1,749,0,0.5291743
