,GroupPeriod,Period,group_event_set_id,EventId,output_set_id,Quantile
43664,168,987,1,1429,3,0.3309961
43665,169,383,1,541,3,0.29187962
43666,169,383,1,542,3,0.9141507
43667,170,676,1,972,3,0.81220156
43668,170,676,1,973,3,0.0124055855
43670,171,281,1,395,3,0.9244374
43671,171,281,1,396,3,0.2504786
43672,172,678,1,976,3,0.6432895
43673,172,678,1,977,3,0.00020790554
43676,175,404,1,567,3,0.80999035
43677,176,492,1,703,3,0.9132228
43679,176,492,1,705,3,0.5400113
43680,178,886,1,1288,3,0.41918516
43681,179,441,1,641,3,0.16246712
43683,180,153,1,226,3,0.3748937
43685,182,239,1,332,3,0.734162
43686,184,330,1,461,3,0.053971127
43687,187,598,1,849,3,0.42149186
43688,187,598,1,850,3,0.26129052
43690,187,598,1,852,3,0.43002445
43693,188,190,1,279,3,0.08935619
43694,190,641,1,917,3,0.023045145
43695,191,36,1,59,3,0.6924339
43696,192,548,1,784,3,0.7092096
43698,192,548,1,786,3,0.23426682
43699,192,548,1,787,3,0.59170717
43700,193,236,1,329,3,0.7886608
43701,193,236,1,330,3,0.46352318
43703,194,62,1,93,3,0.09148237
43704,195,893,1,1298,3,0.13871905
43705,195,893,1,1299,3,0.5075368
43706,196,831,1,1219,3,0.57412916
43707,197,4,1,4,3,0.47026938
43708,199,133,1,180,3,0.9897081
43709,199,133,1,181,3,0.47857952
43710,201,670,1,966,3,0.11531532
43711,202,18,1,29,3,0.9844599
43712,202,18,1,30,3,0.1351873
43714,204,534,1,756,3,0.43569055
43716,204,534,1,758,3,0.8172267
43718,205,369,1,515,3,0.81033
43720,206,32,1,52,3,0.6480764
43721,207,169,1,248,3,0.7680168
43723,207,169,1,250,3,0.9059128
43724,208,928,1,1343,3,0.61878926
43725,209,66,1,99,3,0.9554321
43727,211,33,1,53,3,0.5805267
43728,211,33,1,54,3,0.9338232
43729,211,33,1,55,3,0.46996066
43733,213,376,1,525,3,0.95884764
43734,213,376,1,526,3,0.7456793
43735,214,519,1,736,3,0.598784
43737,215,427,1,622,3,0.6089694
43738,218,702,1,1009,3,0.22643968
43739,218,702,1,1010,3,0.9895879
43741,219,540,1,771,3,0.13890378
43743,221,331,1,462,3,0.4696836
43745,221,331,1,464,3,0.40442443
43746,222,300,1,414,3,0.19735421
43747,223,480,1,688,3,0.42853758
43748,225,481,1,689,3,0.7733979
43749,225,481,1,690,3,0.8066694
43750,225,481,1,691,3,0.60136896
43753,227,49,1,73,3,0.4082832
43754,230,797,1,1164,3,0.29370266
43755,230,797,1,1165,3,0.45610225
43756,231,549,1,788,3,0.20809469
43757,231,549,1,789,3,0.15334746
43759,232,356,1,501,3,0.13518758
43760,233,143,1,199,3,0.34829414
43761,236,147,1,212,3,0.62046957
43763,238,82,1,121,3,0.74946225
43764,239,335,1,471,3,0.86248523
43765,239,335,1,472,3,0.34295106
43766,239,335,1,473,3,0.27371037
43767,240,883,1,1281,3,0.7105765
43768,240,883,1,1282,3,0.5514618
43769,240,883,1,1283,3,0.27847737
43770,242,560,1,803,3,0.5205899
43771,242,560,1,804,3,0.1262613
43774,243,382,1,540,3,0.9202008
43776,245,165,1,242,3,0.86825156
43777,246,429,1,624,3,0.46901095
43778,246,429,1,625,3,0.32969773
43779,246,429,1,626,3,0.6311858
43780,249,151,1,217,3,0.5496526
43783,250,202,1,295,3,0.458524
43784,251,368,1,513,3,0.21968202
43785,252,774,1,1124,3,0.9598884
43786,253,155,1,228,3,0.034645226
43787,253,155,1,229,3,0.40356815
43788,254,21,1,35,3,0.43165877
43789,255,455,1,653,3,0.91025275
43790,255,455,1,654,3,0.43265116
43792,258,305,1,419,3,0.28032234
43793,258,305,1,420,3,0.018620227
43794,258,305,1,421,3,0.80304366
43795,259,541,1,772,3,0.55963826
43796,259,541,1,773,3,0.81683445
43797,260,608,1,871,3,0.8519333
43798,260,608,1,872,3,0.91065043
43799,261,965,1,1396,3,0.13075349
43800,263,431,1,627,3,0.6571909
43802,264,361,1,507,3,0.8933915
43805,267,656,1,943,3,0.74585015
43807,270,647,1,925,3,0.04829325
43808,270,647,1,926,3,0.28678894
43809,270,647,1,927,3,0.96021545
43811,272,725,1,1045,3,0.4861223
43812,272,725,1,1046,3,0.67475235
43813,274,923,1,1333,3,0.26792014
43814,275,674,1,970,3,0.8508338
43815,277,777,1,1125,3,0.9987853
43816,277,777,1,1126,3,0.1386757
43819,279,743,1,1076,3,0.16842341
43821,279,743,1,1078,3,0.00792932
43822,280,570,1,818,3,0.9601231
43823,280,570,1,819,3,0.84196144
43824,282,274,1,384,3,0.42597938
43825,282,274,1,385,3,0.09161681
43827,283,432,1,628,3,0.9606496
43828,283,432,1,629,3,0.7799776
43829,283,432,1,630,3,0.39993963
43832,286,362,1,508,3,0.92337126
43833,287,791,1,1149,3,0.8460027
43834,287,791,1,1150,3,0.9718801
43836,288,473,1,679,3,0.5064696
43838,288,473,1,681,3,0.72196573
43839,289,639,1,913,3,0.93789613
43840,289,639,1,914,3,0.1493684
43841,289,639,1,915,3,0.023481973
43842,290,55,1,81,3,0.14444344
43843,290,55,1,82,3,0.7435601
43844,291,420,1,598,3,0.16593555
43845,291,420,1,599,3,0.3324325
43846,291,420,1,600,3,0.8447912
43847,292,396,1,554,3,0.62013257
43848,292,396,1,555,3,0.8877477
43849,292,396,1,556,3,0.6575241
43851,296,181,1,265,3,0.48114777
43852,296,181,1,266,3,0.3752622
43853,296,181,1,267,3,0.8983784
43854,296,181,1,268,3,0.62323475
43855,298,693,1,999,3,0.29307488
43857,299,118,1,165,3,0.5630203
43859,302,811,1,1186,3,0.27022234
43860,303,463,1,669,3,0.9103798
43862,304,967,1,1400,3,0.9697936
43863,304,967,1,1401,3,0.729023
43864,304,967,1,1402,3,0.49992174
43865,304,967,1,1403,3,0.89072716
43866,304,967,1,1404,3,0.7313798
43867,305,926,1,1338,3,0.10524843
43868,305,926,1,1339,3,0.19058439
43869,305,926,1,1340,3,0.6704966
43870,306,387,1,546,3,0.1549821
43871,310,716,1,1030,3,0.39716136
43872,312,349,1,491,3,0.8632182
43873,312,349,1,492,3,0.96663606
43874,313,858,1,1247,3,0.2794478
43875,315,846,1,1232,3,0.6220585
43876,315,846,1,1233,3,0.70498955
43877,316,731,1,1055,3,0.7741681
43879,317,567,1,812,3,0.53117853
43883,321,962,1,1393,3,0.35060993
43885,322,328,1,459,3,0.6676797
43886,324,379,1,531,3,0.005030461
43887,324,379,1,532,3,0.8851298
43889,324,379,1,534,3,0.43457258
43891,325,820,1,1199,3,0.40581498
43892,325,820,1,1200,3,0.83586997
43893,325,820,1,1201,3,0.19084667
43894,325,820,1,1202,3,0.16526833
43897,330,798,1,1167,3,0.46469852
43898,331,927,1,1341,3,0.36417496
43900,332,667,1,956,3,0.25594643
43901,332,667,1,957,3,0.04224294
43903,333,197,1,288,3,0.48172453
43904,335,352,1,495,3,0.7471775
43905,335,352,1,496,3,0.10489607
43906,336,212,1,305,3,0.8886109
43908,339,616,1,879,3,0.69760334
43910,340,178,1,262,3,0.1660546
43911,345,781,1,1133,3,0.28003955
43912,345,781,1,1134,3,0.94438434
43913,345,781,1,1135,3,0.63583255
43914,346,265,1,371,3,0.7719702
43917,349,734,1,1059,3,0.8332087
43918,349,734,1,1060,3,0.8104871
43921,352,84,1,122,3,0.7888876
43922,352,84,1,123,3,0.08985801
43923,354,390,1,548,3,0.2123231
43924,354,390,1,549,3,0.83985996
43925,356,131,1,179,3,0.5359892
43926,358,733,1,1057,3,0.7382144
43927,358,733,1,1058,3,0.9493638
43930,360,86,1,126,3,0.38075435
43931,361,6,1,6,3,0.33810827
43932,361,6,1,7,3,0.5244176
43933,361,6,1,8,3,0.98729056
43934,362,96,1,136,3,0.9551191
43935,363,517,1,734,3,0.7187456
43936,363,517,1,735,3,0.05998758
43938,364,939,1,1362,3,0.47366145
43939,364,939,1,1363,3,0.20841376
43940,365,337,1,475,3,0.33368567
43941,365,337,1,476,3,0.64299226
43944,367,531,1,752,3,0.09518917
43945,367,531,1,753,3,0.2749444
43947,368,897,1,1304,3,0.050394602
43949,369,386,1,544,3,0.53945965
43950,369,386,1,545,3,0.7197248
43951,370,247,1,342,3,0.14385198
43953,372,559,1,802,3,0.4402524
43954,373,74,1,111,3,0.63762873
43955,373,74,1,112,3,0.994176
43957,376,872,1,1263,3,0.9614901
43958,376,872,1,1264,3,0.7920643
43961,377,423,1,606,3,0.4805114
43962,377,423,1,607,3,0.95017135
43963,378,539,1,767,3,0.596352
43965,378,539,1,769,3,0.2542427
43966,378,539,1,770,3,0.7232185
43967,380,538,1,766,3,0.938212
43968,381,434,1,635,3,0.24247968
43969,382,87,1,127,3,0.56774884
43972,386,578,1,831,3,0.23684552
43973,386,578,1,832,3,0.29554206
43974,387,828,1,1215,3,0.70267546
43975,387,828,1,1216,3,0.5169981
43977,388,956,1,1388,3,0.26892656
43979,389,717,1,1032,3,0.25288767
43980,390,35,1,58,3,0.38964036
43981,391,99,1,140,3,0.51246005
43982,393,995,1,1441,3,0.06525675
43983,394,287,1,401,3,0.12910934
43984,396,909,1,1315,3,0.13454568
43987,401,795,1,1160,3,0.38018456
43988,402,227,1,319,3,0.88874924
43989,403,807,1,1179,3,0.37434858
43990,403,807,1,1180,3,0.57165676
43991,404,160,1,234,3,0.19738582
43995,407,543,1,778,3,0.2271391
43997,409,661,1,949,3,0.94235486
43998,410,296,1,410,3,0.6630301
44000,411,796,1,1162,3,0.09776254
44001,411,796,1,1163,3,0.97657126
44002,412,998,1,1444,3,0.23726314
44003,414,751,1,1091,3,0.7868367
44004,417,933,1,1351,3,0.8321638
44005,417,933,1,1352,3,0.659641
44006,417,933,1,1353,3,0.57108855
44007,418,516,1,732,3,0.37674564
44008,418,516,1,733,3,0.30687004
44009,419,351,1,493,3,0.65099925
44011,420,306,1,422,3,0.0058348663
44013,421,295,1,409,3,0.40700543
44015,423,681,1,983,3,0.39763772
44016,425,413,1,587,3,0.46232325
44017,425,413,1,588,3,0.51729643
44018,425,413,1,589,3,0.04275576
44020,426,246,1,340,3,0.124080494
44021,426,246,1,341,3,0.8893609
44022,428,694,1,1001,3,0.5838037
44023,429,78,1,117,3,0.52750325
44024,429,78,1,118,3,0.2613386
44025,430,898,1,1306,3,0.049466185
44026,430,898,1,1307,3,0.5417607
44027,431,380,1,536,3,0.30009687
44028,431,380,1,537,3,0.2074142
44029,432,715,1,1028,3,0.2942276
44030,432,715,1,1029,3,0.31040975
44031,433,615,1,878,3,0.23976535
44033,435,825,1,1206,3,0.72802883
44034,435,825,1,1207,3,0.6486482
44035,435,825,1,1208,3,0.8122684
44036,435,825,1,1209,3,0.7271709
44038,437,402,1,565,3,0.26385975
44039,438,990,1,1432,3,0.34541053
44040,439,315,1,434,3,0.37367532
44043,440,564,1,810,3,0.71470946
44044,441,312,1,432,3,0.15587631
44045,442,313,1,433,3,0.9144825
44046,443,999,1,1445,3,0.98103756
44048,444,268,1,376,3,0.48759
44049,444,268,1,377,3,0.8875151
44050,444,268,1,378,3,0.75271535
44051,445,509,1,721,3,0.09993628
44052,445,509,1,722,3,0.7249622
44053,446,136,1,185,3,0.45809013
44054,447,394,1,553,3,0.4921214
44057,449,535,1,759,3,0.02445897
44058,449,535,1,760,3,0.22083834
44059,449,535,1,761,3,0.6671628
44060,450,64,1,98,3,0.5202991
44061,451,302,1,415,3,0.50567
44062,452,780,1,1131,3,0.7049887
44063,452,780,1,1132,3,0.6634578
44065,454,308,1,425,3,0.066553585
44066,454,308,1,426,3,0.08125327
44067,454,308,1,427,3,0.58547026
44068,456,375,1,522,3,0.4014837
44069,456,375,1,523,3,0.6262321
44070,457,89,1,131,3,0.6020885
44071,458,805,1,1176,3,0.19185142
44072,458,805,1,1177,3,0.77650434
44073,458,805,1,1178,3,0.78963315
44074,459,860,1,1250,3,0.30604467
44075,459,860,1,1251,3,0.5660819
44076,459,860,1,1252,3,0.8831778
44080,462,262,1,368,3,0.65767896
44081,463,620,1,887,3,0.49299175
44082,463,620,1,888,3,0.34007356
44083,463,620,1,889,3,0.63208556
44084,464,740,1,1068,3,0.23509708
44085,464,740,1,1069,3,0.99968195
44087,464,740,1,1071,3,0.9806977
44088,465,770,1,1118,3,0.23288977
44089,466,972,1,1410,3,0.72494006
44090,466,972,1,1411,3,0.69752485
44091,467,581,1,833,3,0.46489424
44093,468,137,1,186,3,0.7726034
44095,468,137,1,188,3,0.9171165
44096,469,243,1,338,3,0.24909376
44097,470,646,1,924,3,0.4818867
44098,473,220,1,311,3,0.09417497
44099,474,817,1,1195,3,0.67717206
44100,475,889,1,1292,3,0.3877686
44101,478,506,1,719,3,0.24066556
44103,479,422,1,604,3,0.47305846
44104,480,205,1,296,3,0.0346837
44106,481,358,1,503,3,0.5575036
44111,485,240,1,334,3,0.8155268
44112,486,736,1,1062,3,0.56092155
44114,490,981,1,1420,3,0.9433823
44115,490,981,1,1421,3,0.44429165
44116,490,981,1,1422,3,0.78285486
44117,490,981,1,1423,3,0.6562516
44118,491,129,1,174,3,0.9837388
44120,492,31,1,49,3,0.6459677
44121,492,31,1,50,3,0.84747887
44122,493,691,1,996,3,0.31153783
44123,494,297,1,411,3,0.55475587
44124,494,297,1,412,3,0.8493706
44127,495,793,1,1156,3,0.6737195
44129,496,425,1,613,3,0.43149227
44131,496,425,1,615,3,0.0036199354
44132,496,425,1,616,3,0.66754234
44133,496,425,1,617,3,0.03800893
44134,498,932,1,1350,3,0.9799178
44135,499,745,1,1080,3,0.7093779
44138,499,745,1,1083,3,0.25178736
44139,500,794,1,1157,3,0.6152987
44140,500,794,1,1158,3,0.4264758
44141,500,794,1,1159,3,0.24955672
44142,501,504,1,715,3,0.040228866
44143,501,504,1,716,3,0.571544
44144,501,504,1,717,3,0.27286217
44146,503,211,1,303,3,0.85022163
44147,503,211,1,304,3,0.2661243
44148,504,993,1,1438,3,0.7187983
44149,505,832,1,1220,3,0.84955555
44150,506,290,1,405,3,0.6656154
44152,509,92,1,133,3,0.3382383
44154,510,971,1,1408,3,0.8889443
44155,510,971,1,1409,3,0.00027038035
44156,511,438,1,639,3,0.6813057
44157,512,644,1,922,3,0.74447054
44158,513,823,1,1204,3,0.83564323
44161,515,853,1,1240,3,0.7167771
44162,515,853,1,1241,3,0.28665137
44163,515,853,1,1242,3,0.20900474
44164,517,746,1,1084,3,0.88309973
44167,517,746,1,1087,3,0.728615
44168,519,224,1,313,3,0.057955068
44169,519,224,1,314,3,0.74257576
44172,522,920,1,1331,3,0.13971631
44173,523,7,1,9,3,0.9275718
44174,523,7,1,10,3,0.7021432
44175,523,7,1,11,3,0.54211915
44176,524,992,1,1436,3,0.45482382
44178,525,862,1,1253,3,0.52780324
44180,527,303,1,416,3,0.56077945
44181,527,303,1,417,3,0.8310579
44182,528,852,1,1238,3,0.9190488
44184,530,145,1,205,3,0.2530238
44185,530,145,1,206,3,0.2333734
44186,530,145,1,207,3,0.9589976
44188,532,411,1,582,3,0.4729739
44189,532,411,1,583,3,0.9601644
44191,532,411,1,585,3,0.15841922
44192,533,638,1,912,3,0.22796
44193,535,706,1,1018,3,0.9320709
44194,535,706,1,1019,3,0.9922557
44197,538,103,1,146,3,0.64020354
44199,539,327,1,457,3,0.064442284
44200,540,416,1,592,3,0.36911595
44201,540,416,1,593,3,0.19481799
44202,541,500,1,712,3,0.022874327
44204,543,624,1,893,3,0.121190846
44205,544,489,1,700,3,0.444543
44207,545,792,1,1153,3,0.015237089
44208,546,210,1,302,3,0.6872247
44210,547,700,1,1004,3,0.90223974
44212,547,700,1,1006,3,0.3881531
44213,547,700,1,1007,3,0.74582934
44214,548,749,1,1088,3,0.5200248
44215,548,749,1,1089,3,0.2730362
44216,548,749,1,1090,3,0.5222756
44217,549,991,1,1433,3,0.036927547
44218,549,991,1,1434,3,0.807662
44219,549,991,1,1435,3,0.42399156
44220,550,684,1,991,3,0.45576626
44221,551,814,1,1190,3,0.70534986
44222,551,814,1,1191,3,0.5097779
44223,552,336,1,474,3,0.67123353
44224,553,324,1,454,3,0.020316957
44225,554,867,1,1259,3,0.45311028
44226,555,728,1,1051,3,0.41774687
44227,555,728,1,1052,3,0.9658244
44228,557,887,1,1289,3,0.26645526
44230,558,929,1,1344,3,0.9407596
44231,559,250,1,346,3,0.1761765
44232,560,70,1,106,3,0.8218521
44233,561,476,1,685,3,0.7842897
44234,561,476,1,686,3,0.6240567
44235,562,682,1,984,3,0.79047364
44236,562,682,1,985,3,0.67754817
44237,562,682,1,986,3,0.36688095
44238,562,682,1,987,3,0.7166476
44240,564,763,1,1106,3,0.6681626
44242,564,763,1,1108,3,0.112809926
44244,566,263,1,370,3,0.65745795
44246,567,958,1,1390,3,0.3447153
44247,568,947,1,1372,3,0.23846419
44249,568,947,1,1374,3,0.32207304
44250,570,941,1,1365,3,0.74155015
44251,570,941,1,1366,3,0.95558655
44252,571,680,1,979,3,0.22117117
44253,571,680,1,980,3,0.41459668
44254,571,680,1,981,3,0.70414376
44255,572,650,1,931,3,0.44096616
44256,572,650,1,932,3,0.7087459
44257,573,38,1,61,3,0.6747787
44258,573,38,1,62,3,0.2818256
44259,573,38,1,63,3,0.053328216
44260,574,948,1,1375,3,0.3758066
44261,574,948,1,1376,3,0.42992947
44262,575,393,1,552,3,0.25901106
44263,576,409,1,579,3,0.3571727
44264,577,966,1,1397,3,0.32238978
44267,578,348,1,489,3,0.26179835
44268,578,348,1,490,3,0.3154343
44269,579,557,1,799,3,0.75307846
44270,580,466,1,675,3,0.6423963
44272,581,834,1,1223,3,0.3401362
44273,582,584,1,836,3,0.23246987
44275,584,19,1,31,3,0.57921505
44278,586,607,1,866,3,0.727997
44279,586,607,1,867,3,0.6212467
44281,586,607,1,869,3,0.5262382
44282,586,607,1,870,3,0.29192254
44283,587,389,1,547,3,0.047003854
44284,588,617,1,881,3,0.54553545
44285,588,617,1,882,3,0.4726911
44288,591,542,1,775,3,0.3913031
44289,592,444,1,643,3,0.7237054
44290,592,444,1,644,3,0.8530263
44293,595,836,1,1224,3,0.9670818
44294,598,530,1,748,3,0.38040906
44296,598,530,1,750,3,0.28663936
44297,598,530,1,751,3,0.5198693
44298,599,213,1,306,3,0.78763306
44300,600,447,1,646,3,0.98135173
44301,603,712,1,1026,3,0.5089579
44303,604,784,1,1140,3,0.3114553
44304,605,230,1,322,3,0.96429527
44305,605,230,1,323,3,0.47329938
44306,606,997,1,1442,3,0.62986344
44307,606,997,1,1443,3,0.91211325
44310,607,461,1,665,3,0.2592818
44311,608,618,1,883,3,0.70626885
44312,608,618,1,884,3,0.11449821
44314,608,618,1,886,3,0.8523025
44315,610,216,1,308,3,0.86071026
44316,611,643,1,921,3,0.3728485
44318,613,800,1,1169,3,0.37530655
44319,614,705,1,1014,3,0.747348
44320,614,705,1,1015,3,0.04698475
44321,614,705,1,1016,3,0.75672865
44322,614,705,1,1017,3,0.43972284
44323,616,773,1,1123,3,0.031779625
44325,617,73,1,110,3,0.6786211
44326,618,152,1,219,3,0.052152105
44327,618,152,1,220,3,0.71964735
44330,618,152,1,223,3,0.8467268
44331,618,152,1,224,3,0.68608975
44332,618,152,1,225,3,0.6554989
44333,619,154,1,227,3,0.87884843
44334,621,934,1,1354,3,0.803525
44335,621,934,1,1355,3,0.84813607
44336,622,156,1,230,3,0.4602879
44337,624,367,1,512,3,0.53952533
44338,625,782,1,1136,3,0.09906764
44340,626,171,1,251,3,0.6037929
44341,627,810,1,1184,3,0.3068344
44342,627,810,1,1185,3,0.52132314
44343,628,469,1,677,3,0.06363123
44344,628,469,1,678,3,0.88009214
44345,629,377,1,527,3,0.69500506
44346,629,377,1,528,3,0.64308965
44347,631,984,1,1425,3,0.78919125
44348,631,984,1,1426,3,0.025236912
44349,632,829,1,1218,3,0.975959
44350,633,940,1,1364,3,0.92785406
44351,634,95,1,135,3,0.6167857
44352,635,881,1,1276,3,0.15432921
44353,636,276,1,387,3,0.8107876
44354,636,276,1,388,3,0.56448585
44356,637,177,1,259,3,0.67730564
44357,637,177,1,260,3,0.687489
44359,638,48,1,71,3,0.51334375
44360,640,752,1,1092,3,0.22101945
44361,641,522,1,739,3,0.16307683
44363,645,768,1,1115,3,0.7400685
44364,645,768,1,1116,3,0.24821554
44365,646,67,1,100,3,0.6438458
44366,646,67,1,101,3,0.32620877
44367,647,179,1,263,3,0.75704926
44368,647,179,1,264,3,0.64623475
44369,648,955,1,1386,3,0.5203674
44370,648,955,1,1387,3,0.8254922
44371,649,433,1,632,3,0.107439406
44372,649,433,1,633,3,0.49355564
44373,649,433,1,634,3,0.33822888
44374,650,238,1,331,3,0.5747901
44376,652,458,1,659,3,0.82670176
44377,652,458,1,660,3,0.86872727
44379,654,126,1,172,3,0.24536905
44381,656,278,1,390,3,0.79282933
44382,657,826,1,1211,3,0.9513343
44383,657,826,1,1212,3,0.94465065
44384,660,141,1,193,3,0.6156118
44385,660,141,1,194,3,0.9880677
44386,661,457,1,656,3,0.0431565
44387,661,457,1,657,3,0.31013656
44388,662,366,1,509,3,0.93182766
44390,662,366,1,511,3,0.4226476
44391,663,869,1,1260,3,0.03548011
44392,663,869,1,1261,3,0.23448123
44393,664,221,1,312,3,0.3502205
44394,665,704,1,1013,3,0.78215176
44395,666,71,1,107,3,0.2849344
44396,667,98,1,139,3,0.8626169
44398,668,924,1,1335,3,0.68636143
44399,670,510,1,723,3,0.9216931
44400,670,510,1,724,3,0.9757467
44401,671,877,1,1270,3,0.7965611
44403,671,877,1,1272,3,0.03330315
44404,673,225,1,315,3,0.93876857
44405,673,225,1,316,3,0.10388073
