Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,Quantile,Loss
2,0.001000,2,2,1,1,0,0,8,1.00,310000.00
2,0.001000,2,2,1,1,0,0,9,0.00,25300.32
2,0.001000,2,2,1,1,0,0,9,0.20,96829.40
2,0.001000,2,2,1,1,0,0,9,0.40,114277.61
2,0.001000,2,2,1,1,0,0,9,0.50,116827.38
2,0.001000,2,2,1,1,0,0,9,0.75,183981.16
2,0.001000,2,2,1,1,0,0,9,1.00,420000.00
2,0.001000,2,2,1,1,0,0,10,0.00,1760.11
2,0.001000,2,2,1,1,0,0,10,0.20,59322.92
2,0.001000,2,2,1,1,0,0,10,0.40,124529.97
2,0.001000,2,2,1,1,0,0,10,0.50,159567.00
2,0.001000,2,2,1,1,0,0,10,0.75,214399.83
2,0.001000,2,2,1,1,0,0,10,1.00,423070.62
2,0.001000,3,2,1,1,0,0,1,0.00,219999.98
2,0.001000,3,2,1,1,0,0,1,0.20,220000.00
2,0.001000,3,2,1,1,0,0,1,0.40,220000.00
2,0.001000,3,2,1,1,0,0,1,0.50,220000.00
2,0.001000,3,2,1,1,0,0,1,0.75,220000.00
2,0.001000,3,2,1,1,0,0,1,1.00,220000.00
2,0.001000,3,2,1,1,0,0,2,0.00,790000.00
2,0.001000,3,2,1,1,0,0,2,0.20,790000.00
2,0.001000,3,2,1,1,0,0,2,0.40,790000.00
2,0.001000,3,2,1,1,0,0,2,0.50,790000.00
2,0.001000,3,2,1,1,0,0,2,0.75,790000.00
2,0.001000,3,2,1,1,0,0,2,1.00,790000.00
2,0.001000,3,2,1,1,0,0,3,0.00,160000.00
2,0.001000,3,2,1,1,0,0,3,0.20,160000.00
2,0.001000,3,2,1,1,0,0,3,0.40,160000.00
2,0.001000,3,2,1,1,0,0,3,0.50,160000.00
2,0.001000,3,2,1,1,0,0,3,0.75,160000.00
2,0.001000,3,2,1,1,0,0,3,1.00,160000.02
2,0.001000,3,2,1,1,0,0,4,0.00,30000.00
2,0.001000,3,2,1,1,0,0,4,0.20,30000.00
2,0.001000,3,2,1,1,0,0,4,0.40,30000.00
2,0.001000,3,2,1,1,0,0,4,0.50,30000.00
2,0.001000,3,2,1,1,0,0,4,0.75,30000.00
2,0.001000,3,2,1,1,0,0,4,1.00,30000.00
2,0.001000,3,2,1,1,0,0,5,0.00,250000.00
2,0.001000,3,2,1,1,0,0,5,0.20,250000.00
2,0.001000,3,2,1,1,0,0,5,0.40,250000.00
2,0.001000,3,2,1,1,0,0,5,0.50,250000.00
2,0.001000,3,2,1,1,0,0,5,0.75,250000.00
2,0.001000,3,2,1,1,0,0,5,1.00,250000.02
2,0.001000,3,2,1,1,0,0,6,0.00,700000.00
2,0.001000,3,2,1,1,0,0,6,0.20,700000.00
2,0.001000,3,2,1,1,0,0,6,0.40,700000.00
2,0.001000,3,2,1,1,0,0,6,0.50,700000.00
2,0.001000,3,2,1,1,0,0,6,0.75,700000.00
2,0.001000,3,2,1,1,0,0,6,1.00,700000.00
2,0.001000,3,2,1,1,0,0,7,0.00,90000.00
2,0.001000,3,2,1,1,0,0,7,0.20,90000.00
2,0.001000,3,2,1,1,0,0,7,0.40,90000.00
2,0.001000,3,2,1,1,0,0,7,0.50,90000.00
2,0.001000,3,2,1,1,0,0,7,0.75,90000.00
2,0.001000,3,2,1,1,0,0,7,1.00,90000.00
2,0.001000,3,2,1,1,0,0,8,0.00,310000.00
2,0.001000,3,2,1,1,0,0,8,0.20,310000.00
2,0.001000,3,2,1,1,0,0,8,0.40,310000.00
2,0.001000,3,2,1,1,0,0,8,0.50,310000.00
2,0.001000,3,2,1,1,0,0,8,0.75,310000.00
2,0.001000,3,2,1,1,0,0,8,1.00,310000.00
2,0.001000,3,2,1,1,0,0,9,0.00,420000.00
2,0.001000,3,2,1,1,0,0,9,0.20,420000.00
2,0.001000,3,2,1,1,0,0,9,0.40,420000.00
2,0.001000,3,2,1,1,0,0,9,0.50,420000.00
2,0.001000,3,2,1,1,0,0,9,0.75,420000.00
2,0.001000,3,2,1,1,0,0,9,1.00,420000.00
2,0.001000,3,2,1,1,0,0,10,0.00,430000.00
2,0.001000,3,2,1,1,0,0,10,0.20,430000.00
2,0.001000,3,2,1,1,0,0,10,0.40,430000.00
2,0.001000,3,2,1,1,0,0,10,0.50,430000.00
2,0.001000,3,2,1,1,0,0,10,0.75,430000.00
2,0.001000,3,2,1,1,0,0,10,1.00,430000.00
5,0.001000,5,5,1,1,0,0,1,0.00,6212.13
5,0.001000,5,5,1,1,0,0,1,0.20,33120.51
5,0.001000,5,5,1,1,0,0,1,0.40,80102.65
5,0.001000,5,5,1,1,0,0,1,0.50,85178.55
5,0.001000,5,5,1,1,0,0,1,0.75,110732.19
5,0.001000,5,5,1,1,0,0,1,1.00,179849.20
5,0.001000,5,5,1,1,0,0,2,0.00,5.88
5,0.001000,5,5,1,1,0,0,2,0.20,160478.52
5,0.001000,5,5,1,1,0,0,2,0.40,291098.06
5,0.001000,5,5,1,1,0,0,2,0.50,351573.09
5,0.001000,5,5,1,1,0,0,2,0.75,420919.66
5,0.001000,5,5,1,1,0,0,2,1.00,609279.06
5,0.001000,5,5,1,1,0,0,3,0.00,16980.36
5,0.001000,5,5,1,1,0,0,3,0.20,34935.10
5,0.001000,5,5,1,1,0,0,3,0.40,51313.20
5,0.001000,5,5,1,1,0,0,3,0.50,66262.73
5,0.001000,5,5,1,1,0,0,3,0.75,88828.18
5,0.001000,5,5,1,1,0,0,3,1.00,112169.84
5,0.001000,5,5,1,1,0,0,4,0.00,3456.83
5,0.001000,5,5,1,1,0,0,4,0.20,6307.75
5,0.001000,5,5,1,1,0,0,4,0.40,8459.96
5,0.001000,5,5,1,1,0,0,4,0.50,9764.57
5,0.001000,5,5,1,1,0,0,4,0.75,20807.33
5,0.001000,5,5,1,1,0,0,4,1.00,25913.84
5,0.001000,5,5,1,1,0,0,5,0.00,26282.18
5,0.001000,5,5,1,1,0,0,5,0.20,53506.84
5,0.001000,5,5,1,1,0,0,5,0.40,70108.63
5,0.001000,5,5,1,1,0,0,5,0.50,89804.36
5,0.001000,5,5,1,1,0,0,5,0.75,146659.69
5,0.001000,5,5,1,1,0,0,5,1.00,199537.58
5,0.001000,5,5,1,1,0,0,6,0.00,16173.06
5,0.001000,5,5,1,1,0,0,6,0.20,197706.52
5,0.001000,5,5,1,1,0,0,6,0.40,232626.48
5,0.001000,5,5,1,1,0,0,6,0.50,259865.92
5,0.001000,5,5,1,1,0,0,6,0.75,357575.88
5,0.001000,5,5,1,1,0,0,6,1.00,563593.50
5,0.001000,5,5,1,1,0,0,7,0.00,5342.63
5,0.001000,5,5,1,1,0,0,7,0.20,19838.85
5,0.001000,5,5,1,1,0,0,7,0.40,35760.65
5,0.001000,5,5,1,1,0,0,7,0.50,40679.26
5,0.001000,5,5,1,1,0,0,7,0.75,45613.14
5,0.001000,5,5,1,1,0,0,7,1.00,63589.18
5,0.001000,5,5,1,1,0,0,8,0.00,42764.81
5,0.001000,5,5,1,1,0,0,8,0.20,70763.48
5,0.001000,5,5,1,1,0,0,8,0.40,105097.50
5,0.001000,5,5,1,1,0,0,8,0.50,123749.20
5,0.001000,5,5,1,1,0,0,8,0.75,169010.53
5,0.001000,5,5,1,1,0,0,8,1.00,248614.77
5,0.001000,5,5,1,1,0,0,9,0.00,95444.31
5,0.001000,5,5,1,1,0,0,9,0.20,102345.45
5,0.001000,5,5,1,1,0,0,9,0.40,112847.65
5,0.001000,5,5,1,1,0,0,9,0.50,125226.28
5,0.001000,5,5,1,1,0,0,9,0.75,186344.19
5,0.001000,5,5,1,1,0,0,9,1.00,357713.22
5,0.001000,5,5,1,1,0,0,10,0.00,89577.31
5,0.001000,5,5,1,1,0,0,10,0.20,111009.84
5,0.001000,5,5,1,1,0,0,10,0.40,139234.59
5,0.001000,5,5,1,1,0,0,10,0.50,163857.67
5,0.001000,5,5,1,1,0,0,10,0.75,217765.64
5,0.001000,5,5,1,1,0,0,10,1.00,289798.47
8,0.001000,12,8,1,1,0,0,1,0.00,0.00
8,0.001000,12,8,1,1,0,0,1,0.20,0.00
8,0.001000,12,8,1,1,0,0,1,0.40,0.00
8,0.001000,12,8,1,1,0,0,1,0.50,935.37
8,0.001000,12,8,1,1,0,0,1,0.75,25824.54
8,0.001000,12,8,1,1,0,0,1,1.00,67327.52
8,0.001000,12,8,1,1,0,0,2,0.00,0.00
8,0.001000,12,8,1,1,0,0,2,0.20,0.00
8,0.001000,12,8,1,1,0,0,2,0.40,1351.72
8,0.001000,12,8,1,1,0,0,2,0.50,12739.97
8,0.001000,12,8,1,1,0,0,2,0.75,84191.79
8,0.001000,12,8,1,1,0,0,2,1.00,258392.00
8,0.001000,12,8,1,1,0,0,3,0.00,0.00
8,0.001000,12,8,1,1,0,0,3,0.20,0.00
8,0.001000,12,8,1,1,0,0,3,0.40,7456.63
8,0.001000,12,8,1,1,0,0,3,0.50,9467.84
8,0.001000,12,8,1,1,0,0,3,0.75,33943.27
8,0.001000,12,8,1,1,0,0,3,1.00,66917.69
8,0.001000,12,8,1,1,0,0,4,0.00,0.00
8,0.001000,12,8,1,1,0,0,4,0.20,0.00
8,0.001000,12,8,1,1,0,0,4,0.40,989.01
8,0.001000,12,8,1,1,0,0,4,0.50,2172.61
8,0.001000,12,8,1,1,0,0,4,0.75,4606.06
8,0.001000,12,8,1,1,0,0,4,1.00,12176.38
8,0.001000,12,8,1,1,0,0,5,0.00,0.00
8,0.001000,12,8,1,1,0,0,5,0.20,0.00
8,0.001000,12,8,1,1,0,0,5,0.40,0.00
8,0.001000,12,8,1,1,0,0,5,0.50,484.58
8,0.001000,12,8,1,1,0,0,5,0.75,59331.79
8,0.001000,12,8,1,1,0,0,5,1.00,100349.38
8,0.001000,12,8,1,1,0,0,6,0.00,0.00
8,0.001000,12,8,1,1,0,0,6,0.20,0.00
8,0.001000,12,8,1,1,0,0,6,0.40,0.00
8,0.001000,12,8,1,1,0,0,6,0.50,11810.12
8,0.001000,12,8,1,1,0,0,6,0.75,69546.27
8,0.001000,12,8,1,1,0,0,6,1.00,114462.97
8,0.001000,12,8,1,1,0,0,7,0.00,0.00
8,0.001000,12,8,1,1,0,0,7,0.20,0.00
8,0.001000,12,8,1,1,0,0,7,0.40,0.00
8,0.001000,12,8,1,1,0,0,7,0.50,1031.41
8,0.001000,12,8,1,1,0,0,7,0.75,10494.09
8,0.001000,12,8,1,1,0,0,7,1.00,45344.09
8,0.001000,12,8,1,1,0,0,8,0.00,0.00
8,0.001000,12,8,1,1,0,0,8,0.20,0.00
8,0.001000,12,8,1,1,0,0,8,0.40,6586.22
8,0.001000,12,8,1,1,0,0,8,0.50,9050.07
8,0.001000,12,8,1,1,0,0,8,0.75,37493.07
8,0.001000,12,8,1,1,0,0,8,1.00,141805.23
8,0.001000,12,8,1,1,0,0,9,0.00,0.00
8,0.001000,12,8,1,1,0,0,9,0.20,0.00
8,0.001000,12,8,1,1,0,0,9,0.40,27447.07
8,0.001000,12,8,1,1,0,0,9,0.50,36451.28
8,0.001000,12,8,1,1,0,0,9,0.75,55358.13
8,0.001000,12,8,1,1,0,0,9,1.00,121439.84
8,0.001000,12,8,1,1,0,0,10,0.00,0.00
8,0.001000,12,8,1,1,0,0,10,0.20,0.00
8,0.001000,12,8,1,1,0,0,10,0.40,21888.64
8,0.001000,12,8,1,1,0,0,10,0.50,34080.45
8,0.001000,12,8,1,1,0,0,10,0.75,46739.21
8,0.001000,12,8,1,1,0,0,10,1.00,145913.75
9,0.001000,17,9,1,1,0,0,1,0.00,0.00
9,0.001000,17,9,1,1,0,0,1,0.20,1925.40
9,0.001000,17,9,1,1,0,0,1,0.40,7565.00
9,0.001000,17,9,1,1,0,0,1,0.50,10964.86
9,0.001000,17,9,1,1,0,0,1,0.75,14668.06
9,0.001000,17,9,1,1,0,0,1,1.00,37604.27
9,0.001000,17,9,1,1,0,0,2,0.00,0.00
9,0.001000,17,9,1,1,0,0,2,0.20,0.00
9,0.001000,17,9,1,1,0,0,2,0.40,5098.34
9,0.001000,17,9,1,1,0,0,2,0.50,15355.13
9,0.001000,17,9,1,1,0,0,2,0.75,60055.14
9,0.001000,17,9,1,1,0,0,2,1.00,361742.12
9,0.001000,17,9,1,1,0,0,3,0.00,0.00
9,0.001000,17,9,1,1,0,0,3,0.20,0.00
9,0.001000,17,9,1,1,0,0,3,0.40,0.00
9,0.001000,17,9,1,1,0,0,3,0.50,1797.76
9,0.001000,17,9,1,1,0,0,3,0.75,16974.96
9,0.001000,17,9,1,1,0,0,3,1.00,67031.07
9,0.001000,17,9,1,1,0,0,4,0.00,0.00
9,0.001000,17,9,1,1,0,0,4,0.20,0.00
9,0.001000,17,9,1,1,0,0,4,0.40,0.00
9,0.001000,17,9,1,1,0,0,4,0.50,322.26
9,0.001000,17,9,1,1,0,0,4,0.75,4807.73
9,0.001000,17,9,1,1,0,0,4,1.00,14848.25
9,0.001000,17,9,1,1,0,0,5,0.00,0.00
9,0.001000,17,9,1,1,0,0,5,0.20,0.00
9,0.001000,17,9,1,1,0,0,5,0.40,8688.58
9,0.001000,17,9,1,1,0,0,5,0.50,23394.97
9,0.001000,17,9,1,1,0,0,5,0.75,43903.84
9,0.001000,17,9,1,1,0,0,5,1.00,93392.41
9,0.001000,17,9,1,1,0,0,6,0.00,0.00
9,0.001000,17,9,1,1,0,0,6,0.20,0.00
9,0.001000,17,9,1,1,0,0,6,0.40,0.00
9,0.001000,17,9,1,1,0,0,6,0.50,22945.89
9,0.001000,17,9,1,1,0,0,6,0.75,123587.90
9,0.001000,17,9,1,1,0,0,6,1.00,260450.19
9,0.001000,17,9,1,1,0,0,7,0.00,0.00
9,0.001000,17,9,1,1,0,0,7,0.20,0.00
9,0.001000,17,9,1,1,0,0,7,0.40,2102.72
9,0.001000,17,9,1,1,0,0,7,0.50,6169.92
9,0.001000,17,9,1,1,0,0,7,0.75,13774.08
9,0.001000,17,9,1,1,0,0,7,1.00,34272.06
9,0.001000,17,9,1,1,0,0,8,0.00,0.00
9,0.001000,17,9,1,1,0,0,8,0.20,0.00
9,0.001000,17,9,1,1,0,0,8,0.40,0.00
9,0.001000,17,9,1,1,0,0,8,0.50,0.00
9,0.001000,17,9,1,1,0,0,8,0.75,50709.32
9,0.001000,17,9,1,1,0,0,8,1.00,129764.95
9,0.001000,17,9,1,1,0,0,9,0.00,0.00
9,0.001000,17,9,1,1,0,0,9,0.20,0.00
9,0.001000,17,9,1,1,0,0,9,0.40,0.00
9,0.001000,17,9,1,1,0,0,9,0.50,0.00
9,0.001000,17,9,1,1,0,0,9,0.75,46108.67
9,0.001000,17,9,1,1,0,0,9,1.00,205699.27
9,0.001000,17,9,1,1,0,0,10,0.00,0.00
9,0.001000,17,9,1,1,0,0,10,0.20,0.00
9,0.001000,17,9,1,1,0,0,10,0.40,3397.50
9,0.001000,17,9,1,1,0,0,10,0.50,6062.36
9,0.001000,17,9,1,1,0,0,10,0.75,57557.69
9,0.001000,17,9,1,1,0,0,10,1.00,272363.03
16,0.001000,27,16,1,1,0,0,1,0.00,75286.41
16,0.001000,27,16,1,1,0,0,1,0.20,99175.43
16,0.001000,27,16,1,1,0,0,1,0.40,147300.69
16,0.001000,27,16,1,1,0,0,1,0.50,154239.91
16,0.001000,27,16,1,1,0,0,1,0.75,182459.52
16,0.001000,27,16,1,1,0,0,1,1.00,220000.00
16,0.001000,27,16,1,1,0,0,2,0.00,248258.69
16,0.001000,27,16,1,1,0,0,2,0.20,344184.53
16,0.001000,27,16,1,1,0,0,2,0.40,475314.50
16,0.001000,27,16,1,1,0,0,2,0.50,558858.94
16,0.001000,27,16,1,1,0,0,2,0.75,708977.62
16,0.001000,27,16,1,1,0,0,2,1.00,790000.00
16,0.001000,27,16,1,1,0,0,3,0.00,40457.96
16,0.001000,27,16,1,1,0,0,3,0.20,75233.19
16,0.001000,27,16,1,1,0,0,3,0.40,93475.90
16,0.001000,27,16,1,1,0,0,3,0.50,104071.11
16,0.001000,27,16,1,1,0,0,3,0.75,146186.22
16,0.001000,27,16,1,1,0,0,3,1.00,160000.00
16,0.001000,27,16,1,1,0,0,4,0.00,5615.40
16,0.001000,27,16,1,1,0,0,4,0.20,15423.63
16,0.001000,27,16,1,1,0,0,4,0.40,20369.17
16,0.001000,27,16,1,1,0,0,4,0.50,21431.07
16,0.001000,27,16,1,1,0,0,4,0.75,23940.05
16,0.001000,27,16,1,1,0,0,4,1.00,30000.00
16,0.001000,27,16,1,1,0,0,5,0.00,53495.04
16,0.001000,27,16,1,1,0,0,5,0.20,113050.54
16,0.001000,27,16,1,1,0,0,5,0.40,146195.72
16,0.001000,27,16,1,1,0,0,5,0.50,167486.91
16,0.001000,27,16,1,1,0,0,5,0.75,209724.00
16,0.001000,27,16,1,1,0,0,5,1.00,250000.00
16,0.001000,27,16,1,1,0,0,6,0.00,181106.50
16,0.001000,27,16,1,1,0,0,6,0.20,274572.88
16,0.001000,27,16,1,1,0,0,6,0.40,412845.72
16,0.001000,27,16,1,1,0,0,6,0.50,489609.19
16,0.001000,27,16,1,1,0,0,6,0.75,577257.31
16,0.001000,27,16,1,1,0,0,6,1.00,700000.00
16,0.001000,27,16,1,1,0,0,7,0.00,24963.10
16,0.001000,27,16,1,1,0,0,7,0.20,47497.12
16,0.001000,27,16,1,1,0,0,7,0.40,64367.17
16,0.001000,27,16,1,1,0,0,7,0.50,67550.51
16,0.001000,27,16,1,1,0,0,7,0.75,84553.27
16,0.001000,27,16,1,1,0,0,7,1.00,90000.00
16,0.001000,27,16,1,1,0,0,8,0.00,80856.45
16,0.001000,27,16,1,1,0,0,8,0.20,168600.02
16,0.001000,27,16,1,1,0,0,8,0.40,183126.81
16,0.001000,27,16,1,1,0,0,8,0.50,195389.00
16,0.001000,27,16,1,1,0,0,8,0.75,262786.00
16,0.001000,27,16,1,1,0,0,8,1.00,310000.00
16,0.001000,27,16,1,1,0,0,9,0.00,119428.22
16,0.001000,27,16,1,1,0,0,9,0.20,197673.94
16,0.001000,27,16,1,1,0,0,9,0.40,276891.41
16,0.001000,27,16,1,1,0,0,9,0.50,291478.62
16,0.001000,27,16,1,1,0,0,9,0.75,344312.97
16,0.001000,27,16,1,1,0,0,9,1.00,420000.00
16,0.001000,27,16,1,1,0,0,10,0.00,164892.97
16,0.001000,27,16,1,1,0,0,10,0.20,188173.41
16,0.001000,27,16,1,1,0,0,10,0.40,249923.53
16,0.001000,27,16,1,1,0,0,10,0.50,316955.12
16,0.001000,27,16,1,1,0,0,10,0.75,359401.19
16,0.001000,27,16,1,1,0,0,10,1.00,430000.00
19,0.001000,32,19,1,1,0,0,1,0.00,0.00
19,0.001000,32,19,1,1,0,0,1,0.20,0.00
19,0.001000,32,19,1,1,0,0,1,0.40,1566.33
19,0.001000,32,19,1,1,0,0,1,0.50,5748.66
19,0.001000,32,19,1,1,0,0,1,0.75,60318.73
19,0.001000,32,19,1,1,0,0,1,1.00,80105.61
19,0.001000,32,19,1,1,0,0,2,0.00,0.00
19,0.001000,32,19,1,1,0,0,2,0.20,0.00
19,0.001000,32,19,1,1,0,0,2,0.40,0.00
19,0.001000,32,19,1,1,0,0,2,0.50,7635.38
19,0.001000,32,19,1,1,0,0,2,0.75,108563.10
19,0.001000,32,19,1,1,0,0,2,1.00,303430.47
19,0.001000,32,19,1,1,0,0,3,0.00,0.00
19,0.001000,32,19,1,1,0,0,3,0.20,0.00
19,0.001000,32,19,1,1,0,0,3,0.40,0.00
19,0.001000,32,19,1,1,0,0,3,0.50,2133.35
19,0.001000,32,19,1,1,0,0,3,0.75,32223.82
19,0.001000,32,19,1,1,0,0,3,1.00,55663.03
19,0.001000,32,19,1,1,0,0,4,0.00,0.00
19,0.001000,32,19,1,1,0,0,4,0.20,716.64
19,0.001000,32,19,1,1,0,0,4,0.40,1727.25
19,0.001000,32,19,1,1,0,0,4,0.50,2176.60
19,0.001000,32,19,1,1,0,0,4,0.75,2803.25
19,0.001000,32,19,1,1,0,0,4,1.00,5602.52
19,0.001000,32,19,1,1,0,0,5,0.00,0.00
19,0.001000,32,19,1,1,0,0,5,0.20,0.00
19,0.001000,32,19,1,1,0,0,5,0.40,19198.11
19,0.001000,32,19,1,1,0,0,5,0.50,22619.65
19,0.001000,32,19,1,1,0,0,5,0.75,37585.11
19,0.001000,32,19,1,1,0,0,5,1.00,97311.78
19,0.001000,32,19,1,1,0,0,6,0.00,0.00
19,0.001000,32,19,1,1,0,0,6,0.20,0.00
19,0.001000,32,19,1,1,0,0,6,0.40,54422.15
19,0.001000,32,19,1,1,0,0,6,0.50,107048.08
19,0.001000,32,19,1,1,0,0,6,0.75,201769.38
19,0.001000,32,19,1,1,0,0,6,1.00,364474.44
19,0.001000,32,19,1,1,0,0,7,0.00,0.00
19,0.001000,32,19,1,1,0,0,7,0.20,0.00
19,0.001000,32,19,1,1,0,0,7,0.40,5330.27
19,0.001000,32,19,1,1,0,0,7,0.50,9910.34
19,0.001000,32,19,1,1,0,0,7,0.75,20444.67
19,0.001000,32,19,1,1,0,0,7,1.00,38469.96
19,0.001000,32,19,1,1,0,0,8,0.00,0.00
19,0.001000,32,19,1,1,0,0,8,0.20,0.00
19,0.001000,32,19,1,1,0,0,8,0.40,16249.57
19,0.001000,32,19,1,1,0,0,8,0.50,39233.79
