Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,SampleType,ChanceOfLoss,MeanLoss,SDLoss,MaxLoss,FootprintExposure,MeanImpactedExposure,MaxImpactedExposure
2,0.001000,2,2,1,1,0,0,4,2,1.0000,152300.97,109849.33,420000.00,420000.00,420000.00,420000.00
2,0.001000,2,2,1,1,0,0,5,1,0.0000,168388.00,0.00,430000.00,430000.00,430000.00,430000.00
2,0.001000,2,2,1,1,0,0,5,2,1.0000,175070.84,136001.83,430000.00,430000.00,430000.00,430000.00
2,0.001000,3,2,1,1,0,0,1,1,0.0000,220000.00,0.00,220000.00,220000.00,220000.00,220000.00
2,0.001000,3,2,1,1,0,0,1,2,1.0000,220000.00,0.00,220000.00,220000.00,220000.00,220000.00
2,0.001000,3,2,1,1,0,0,2,1,0.0000,160000.00,0.00,160000.00,160000.00,160000.00,160000.00
2,0.001000,3,2,1,1,0,0,2,2,1.0000,160000.00,0.00,160000.00,160000.00,160000.00,160000.00
2,0.001000,3,2,1,1,0,0,3,1,0.0000,700000.00,0.00,700000.00,700000.00,700000.00,700000.00
2,0.001000,3,2,1,1,0,0,3,2,1.0000,700000.00,0.00,700000.00,700000.00,700000.00,700000.00
2,0.001000,3,2,1,1,0,0,4,1,0.0000,420000.00,0.00,420000.00,420000.00,420000.00,420000.00
2,0.001000,3,2,1,1,0,0,4,2,1.0000,420000.00,0.00,420000.00,420000.00,420000.00,420000.00
2,0.001000,3,2,1,1,0,0,5,1,0.0000,430000.00,0.00,430000.00,430000.00,430000.00,430000.00
2,0.001000,3,2,1,1,0,0,5,2,1.0000,430000.00,0.00,430000.00,430000.00,430000.00,430000.00
5,0.001000,5,5,1,1,0,0,1,1,0.0000,86152.00,0.00,220000.00,220000.00,220000.00,220000.00
5,0.001000,5,5,1,1,0,0,1,2,1.0000,82875.94,50436.52,220000.00,220000.00,220000.00,220000.00
5,0.001000,5,5,1,1,0,0,2,1,0.0000,62656.00,0.00,160000.00,160000.00,160000.00,160000.00
5,0.001000,5,5,1,1,0,0,2,2,1.0000,65425.76,32213.45,160000.00,160000.00,160000.00,160000.00
5,0.001000,5,5,1,1,0,0,3,1,0.0000,274120.00,0.00,700000.00,700000.00,700000.00,700000.00
5,0.001000,5,5,1,1,0,0,3,2,1.0000,278239.81,153177.41,700000.00,700000.00,700000.00,700000.00
5,0.001000,5,5,1,1,0,0,4,1,0.0000,164472.00,0.00,420000.00,420000.00,420000.00,420000.00
5,0.001000,5,5,1,1,0,0,4,2,1.0000,166420.09,89457.89,420000.00,420000.00,420000.00,420000.00
5,0.001000,5,5,1,1,0,0,5,1,0.0000,168388.00,0.00,430000.00,430000.00,430000.00,430000.00
5,0.001000,5,5,1,1,0,0,5,2,1.0000,171977.09,68252.23,430000.00,430000.00,430000.00,430000.00
8,0.001000,12,8,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
8,0.001000,12,8,1,1,0,0,1,2,0.5000,16472.10,24936.15,220000.00,220000.00,110000.00,220000.00
8,0.001000,12,8,1,1,0,0,2,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
8,0.001000,12,8,1,1,0,0,2,2,0.7000,20255.52,23851.20,160000.00,160000.00,112000.00,160000.00
8,0.001000,12,8,1,1,0,0,3,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
8,0.001000,12,8,1,1,0,0,3,2,0.5000,35537.77,43981.33,700000.00,700000.00,350000.00,700000.00
8,0.001000,12,8,1,1,0,0,4,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
8,0.001000,12,8,1,1,0,0,4,2,0.7000,39421.12,38417.38,420000.00,420000.00,294000.00,420000.00
8,0.001000,12,8,1,1,0,0,5,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
8,0.001000,12,8,1,1,0,0,5,2,0.7000,38067.13,44620.38,430000.00,430000.00,301000.00,430000.00
9,0.001000,17,9,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
9,0.001000,17,9,1,1,0,0,1,2,0.8000,12130.22,12386.02,220000.00,220000.00,176000.00,220000.00
9,0.001000,17,9,1,1,0,0,2,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
9,0.001000,17,9,1,1,0,0,2,2,0.5000,16655.52,26477.16,160000.00,160000.00,80000.00,160000.00
9,0.001000,17,9,1,1,0,0,3,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
9,0.001000,17,9,1,1,0,0,3,2,0.5000,69746.98,95058.45,700000.00,700000.00,350000.00,700000.00
9,0.001000,17,9,1,1,0,0,4,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
9,0.001000,17,9,1,1,0,0,4,2,0.4000,38032.92,69754.21,420000.00,420000.00,168000.00,420000.00
9,0.001000,17,9,1,1,0,0,5,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
9,0.001000,17,9,1,1,0,0,5,2,0.7000,45013.48,85449.02,430000.00,430000.00,301000.00,430000.00
16,0.001000,27,16,1,1,0,0,1,1,0.0000,151800.00,0.00,220000.00,220000.00,220000.00,220000.00
16,0.001000,27,16,1,1,0,0,1,2,1.0000,152272.28,50407.30,220000.00,220000.00,220000.00,220000.00
16,0.001000,27,16,1,1,0,0,2,1,0.0000,110400.00,0.00,160000.00,160000.00,160000.00,160000.00
16,0.001000,27,16,1,1,0,0,2,2,1.0000,109190.20,40906.13,160000.00,160000.00,160000.00,160000.00
16,0.001000,27,16,1,1,0,0,3,1,0.0000,483000.00,0.00,700000.00,700000.00,700000.00,700000.00
16,0.001000,27,16,1,1,0,0,3,2,1.0000,460826.56,186571.02,700000.00,700000.00,700000.00,700000.00
16,0.001000,27,16,1,1,0,0,4,1,0.0000,289800.00,0.00,420000.00,420000.00,420000.00,420000.00
16,0.001000,27,16,1,1,0,0,4,2,1.0000,285777.59,96178.70,420000.00,420000.00,420000.00,420000.00
16,0.001000,27,16,1,1,0,0,5,1,0.0000,296700.00,0.00,430000.00,430000.00,430000.00,430000.00
16,0.001000,27,16,1,1,0,0,5,2,1.0000,289729.91,99034.22,430000.00,430000.00,430000.00,430000.00
19,0.001000,32,19,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
19,0.001000,32,19,1,1,0,0,1,2,0.6000,28258.62,34739.22,220000.00,220000.00,132000.00,220000.00
19,0.001000,32,19,1,1,0,0,2,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
19,0.001000,32,19,1,1,0,0,2,2,0.5000,17098.38,23090.97,160000.00,160000.00,80000.00,160000.00
19,0.001000,32,19,1,1,0,0,3,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
19,0.001000,32,19,1,1,0,0,3,2,0.7000,125926.65,124623.88,700000.00,700000.00,490000.00,700000.00
19,0.001000,32,19,1,1,0,0,4,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
19,0.001000,32,19,1,1,0,0,4,2,0.7000,46957.07,46256.47,420000.00,420000.00,294000.00,420000.00
19,0.001000,32,19,1,1,0,0,5,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
19,0.001000,32,19,1,1,0,0,5,2,0.4000,36835.63,56419.03,430000.00,430000.00,172000.00,430000.00
19,0.001000,33,19,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
19,0.001000,33,19,1,1,0,0,1,2,0.6000,26932.69,31198.46,220000.00,220000.00,132000.00,220000.00
19,0.001000,33,19,1,1,0,0,2,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
19,0.001000,33,19,1,1,0,0,2,2,0.5000,10592.26,18716.78,160000.00,160000.00,80000.00,160000.00
19,0.001000,33,19,1,1,0,0,3,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
19,0.001000,33,19,1,1,0,0,3,2,0.4000,66780.41,99194.29,700000.00,700000.00,280000.00,700000.00
19,0.001000,33,19,1,1,0,0,4,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
19,0.001000,33,19,1,1,0,0,4,2,0.6000,43888.43,50574.43,420000.00,420000.00,252000.00,420000.00
19,0.001000,33,19,1,1,0,0,5,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
19,0.001000,33,19,1,1,0,0,5,2,0.5000,28983.26,50982.00,430000.00,430000.00,215000.00,430000.00
20,0.001000,34,20,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
20,0.001000,34,20,1,1,0,0,1,2,0.5000,25561.73,38097.02,220000.00,220000.00,110000.00,220000.00
20,0.001000,34,20,1,1,0,0,2,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
20,0.001000,34,20,1,1,0,0,2,2,0.7000,12362.18,15394.96,160000.00,160000.00,112000.00,160000.00
20,0.001000,34,20,1,1,0,0,3,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
20,0.001000,34,20,1,1,0,0,3,2,0.6000,47944.38,73381.78,700000.00,700000.00,420000.00,700000.00
20,0.001000,34,20,1,1,0,0,4,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
20,0.001000,34,20,1,1,0,0,4,2,0.6000,24385.84,24100.76,420000.00,420000.00,252000.00,420000.00
20,0.001000,34,20,1,1,0,0,5,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
20,0.001000,34,20,1,1,0,0,5,2,0.5000,51947.73,87535.02,430000.00,430000.00,215000.00,430000.00
22,0.001000,36,22,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
22,0.001000,36,22,1,1,0,0,1,2,0.4000,28499.72,39589.68,220000.00,220000.00,88000.00,220000.00
22,0.001000,36,22,1,1,0,0,2,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
22,0.001000,36,22,1,1,0,0,2,2,0.4000,12417.37,24653.34,160000.00,160000.00,64000.00,160000.00
22,0.001000,36,22,1,1,0,0,3,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
22,0.001000,36,22,1,1,0,0,3,2,0.6000,28590.07,49190.19,700000.00,700000.00,420000.00,700000.00
22,0.001000,36,22,1,1,0,0,4,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
22,0.001000,36,22,1,1,0,0,4,2,0.6000,33135.77,34135.61,420000.00,420000.00,252000.00,420000.00
22,0.001000,36,22,1,1,0,0,5,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
22,0.001000,36,22,1,1,0,0,5,2,0.4000,52812.01,82096.55,430000.00,430000.00,172000.00,430000.00
22,0.001000,37,22,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
22,0.001000,37,22,1,1,0,0,1,2,0.5000,11862.10,20751.28,220000.00,220000.00,110000.00,220000.00
22,0.001000,37,22,1,1,0,0,2,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
22,0.001000,37,22,1,1,0,0,2,2,0.6000,13837.41,17955.07,160000.00,160000.00,96000.00,160000.00
22,0.001000,37,22,1,1,0,0,3,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
22,0.001000,37,22,1,1,0,0,3,2,0.6000,69155.13,134964.72,700000.00,700000.00,420000.00,700000.00
22,0.001000,37,22,1,1,0,0,4,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
22,0.001000,37,22,1,1,0,0,4,2,0.6000,24591.68,37342.07,420000.00,420000.00,252000.00,420000.00
22,0.001000,37,22,1,1,0,0,5,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
22,0.001000,37,22,1,1,0,0,5,2,0.5000,32640.74,43729.43,430000.00,430000.00,215000.00,430000.00
23,0.001000,38,23,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
23,0.001000,38,23,1,1,0,0,1,2,0.3000,19450.06,49784.30,220000.00,220000.00,66000.00,220000.00
23,0.001000,38,23,1,1,0,0,2,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
23,0.001000,38,23,1,1,0,0,2,2,0.6000,20674.56,24575.78,160000.00,160000.00,96000.00,160000.00
23,0.001000,38,23,1,1,0,0,3,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
23,0.001000,38,23,1,1,0,0,3,2,0.6000,57223.93,84750.88,700000.00,700000.00,420000.00,700000.00
23,0.001000,38,23,1,1,0,0,4,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
23,0.001000,38,23,1,1,0,0,4,2,0.5000,46635.05,79652.95,420000.00,420000.00,210000.00,420000.00
23,0.001000,38,23,1,1,0,0,5,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
23,0.001000,38,23,1,1,0,0,5,2,0.6000,27790.66,36867.73,430000.00,430000.00,258000.00,430000.00
25,0.001000,41,25,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
25,0.001000,41,25,1,1,0,0,1,2,0.5000,24983.08,31694.59,220000.00,220000.00,110000.00,220000.00
25,0.001000,41,25,1,1,0,0,2,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
25,0.001000,41,25,1,1,0,0,2,2,0.6000,15651.73,19218.84,160000.00,160000.00,96000.00,160000.00
25,0.001000,41,25,1,1,0,0,3,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
25,0.001000,41,25,1,1,0,0,3,2,0.5000,65187.76,98102.80,700000.00,700000.00,350000.00,700000.00
25,0.001000,41,25,1,1,0,0,4,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
25,0.001000,41,25,1,1,0,0,4,2,0.6000,44533.60,53843.64,420000.00,420000.00,252000.00,420000.00
25,0.001000,41,25,1,1,0,0,5,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
25,0.001000,41,25,1,1,0,0,5,2,0.6000,50011.95,55999.34,430000.00,430000.00,258000.00,430000.00
25,0.001000,43,25,1,1,0,0,1,1,0.0000,220000.00,0.00,220000.00,220000.00,220000.00,220000.00
25,0.001000,43,25,1,1,0,0,1,2,1.0000,220000.00,0.00,220000.00,220000.00,220000.00,220000.00
25,0.001000,43,25,1,1,0,0,2,1,0.0000,160000.00,0.00,160000.00,160000.00,160000.00,160000.00
25,0.001000,43,25,1,1,0,0,2,2,1.0000,160000.00,0.00,160000.00,160000.00,160000.00,160000.00
25,0.001000,43,25,1,1,0,0,3,1,0.0000,700000.00,0.00,700000.00,700000.00,700000.00,700000.00
25,0.001000,43,25,1,1,0,0,3,2,1.0000,700000.00,0.00,700000.00,700000.00,700000.00,700000.00
25,0.001000,43,25,1,1,0,0,4,1,0.0000,420000.00,0.00,420000.00,420000.00,420000.00,420000.00
25,0.001000,43,25,1,1,0,0,4,2,1.0000,420000.00,0.00,420000.00,420000.00,420000.00,420000.00
25,0.001000,43,25,1,1,0,0,5,1,0.0000,430000.00,0.00,430000.00,430000.00,430000.00,430000.00
25,0.001000,43,25,1,1,0,0,5,2,1.0000,430000.00,0.00,430000.00,430000.00,430000.00,430000.00
26,0.001000,44,26,1,1,0,0,1,1,0.0000,86152.00,0.00,220000.00,220000.00,220000.00,220000.00
26,0.001000,44,26,1,1,0,0,1,2,1.0000,78958.63,43115.43,220000.00,220000.00,220000.00,220000.00
26,0.001000,44,26,1,1,0,0,2,1,0.0000,62656.00,0.00,160000.00,160000.00,160000.00,160000.00
26,0.001000,44,26,1,1,0,0,2,2,1.0000,61318.64,37893.85,160000.00,160000.00,160000.00,160000.00
26,0.001000,44,26,1,1,0,0,3,1,0.0000,274120.00,0.00,700000.00,700000.00,700000.00,700000.00
26,0.001000,44,26,1,1,0,0,3,2,1.0000,247330.80,156625.28,700000.00,700000.00,700000.00,700000.00
26,0.001000,44,26,1,1,0,0,4,1,0.0000,164472.00,0.00,420000.00,420000.00,420000.00,420000.00
26,0.001000,44,26,1,1,0,0,4,2,1.0000,174177.86,132519.92,420000.00,420000.00,420000.00,420000.00
26,0.001000,44,26,1,1,0,0,5,1,0.0000,168388.00,0.00,430000.00,430000.00,430000.00,430000.00
26,0.001000,44,26,1,1,0,0,5,2,1.0000,168586.97,125901.26,430000.00,430000.00,430000.00,430000.00
27,0.001000,46,27,1,1,0,0,1,1,0.0000,11308.00,0.00,110000.00,220000.00,220000.00,220000.00
27,0.001000,46,27,1,1,0,0,1,2,0.4000,7948.83,12539.84,110000.00,220000.00,88000.00,220000.00
27,0.001000,46,27,1,1,0,0,2,1,0.0000,8224.00,0.00,80000.00,160000.00,160000.00,160000.00
27,0.001000,46,27,1,1,0,0,2,2,0.3000,9253.45,17743.83,80000.00,160000.00,48000.00,160000.00
27,0.001000,46,27,1,1,0,0,3,1,0.0000,35980.00,0.00,350000.00,700000.00,700000.00,700000.00
27,0.001000,46,27,1,1,0,0,3,2,0.3000,30707.84,62089.72,350000.00,700000.00,210000.00,700000.00
27,0.001000,46,27,1,1,0,0,4,1,0.0000,21588.00,0.00,210000.00,420000.00,420000.00,420000.00
27,0.001000,46,27,1,1,0,0,4,2,0.3000,10118.63,22945.39,210000.00,420000.00,126000.00,420000.00
27,0.001000,46,27,1,1,0,0,5,1,0.0000,22102.00,0.00,215000.00,430000.00,430000.00,430000.00
27,0.001000,46,27,1,1,0,0,5,2,0.5000,9822.10,10492.32,215000.00,430000.00,215000.00,430000.00
31,0.001000,48,31,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
31,0.001000,48,31,1,1,0,0,1,2,0.7000,28398.04,31588.11,220000.00,220000.00,154000.00,220000.00
31,0.001000,48,31,1,1,0,0,2,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
31,0.001000,48,31,1,1,0,0,2,2,0.7000,23967.16,23493.50,160000.00,160000.00,112000.00,160000.00
31,0.001000,48,31,1,1,0,0,3,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
31,0.001000,48,31,1,1,0,0,3,2,0.5000,66032.20,86791.10,700000.00,700000.00,350000.00,700000.00
31,0.001000,48,31,1,1,0,0,4,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
31,0.001000,48,31,1,1,0,0,4,2,0.5000,60760.30,72748.55,420000.00,420000.00,210000.00,420000.00
31,0.001000,48,31,1,1,0,0,5,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
31,0.001000,48,31,1,1,0,0,5,2,0.7000,64455.48,69643.23,430000.00,430000.00,301000.00,430000.00
32,0.001000,51,32,1,1,0,0,1,1,0.0000,107800.00,0.00,220000.00,220000.00,220000.00,220000.00
32,0.001000,51,32,1,1,0,0,1,2,1.0000,104848.55,61338.73,220000.00,220000.00,220000.00,220000.00
32,0.001000,51,32,1,1,0,0,2,1,0.0000,78400.00,0.00,160000.00,160000.00,160000.00,160000.00
32,0.001000,51,32,1,1,0,0,2,2,1.0000,84586.04,49512.54,160000.00,160000.00,160000.00,160000.00
32,0.001000,51,32,1,1,0,0,3,1,0.0000,343000.00,0.00,700000.00,700000.00,700000.00,700000.00
32,0.001000,51,32,1,1,0,0,3,2,1.0000,351203.78,177170.20,700000.00,700000.00,700000.00,700000.00
32,0.001000,51,32,1,1,0,0,4,1,0.0000,205800.00,0.00,420000.00,420000.00,420000.00,420000.00
32,0.001000,51,32,1,1,0,0,4,2,1.0000,207907.17,109617.90,420000.00,420000.00,420000.00,420000.00
32,0.001000,51,32,1,1,0,0,5,1,0.0000,210700.00,0.00,430000.00,430000.00,430000.00,430000.00
32,0.001000,51,32,1,1,0,0,5,2,1.0000,204949.11,108990.21,430000.00,430000.00,430000.00,430000.00
41,0.001000,64,41,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
41,0.001000,64,41,1,1,0,0,1,2,0.7000,24912.56,36771.85,220000.00,220000.00,154000.00,220000.00
41,0.001000,64,41,1,1,0,0,2,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
41,0.001000,64,41,1,1,0,0,2,2,0.6000,17620.67,31310.03,160000.00,160000.00,96000.00,160000.00
41,0.001000,64,41,1,1,0,0,3,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
41,0.001000,64,41,1,1,0,0,3,2,0.6000,91273.70,131844.03,700000.00,700000.00,420000.00,700000.00
41,0.001000,64,41,1,1,0,0,4,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
41,0.001000,64,41,1,1,0,0,4,2,0.5000,34323.73,49544.16,420000.00,420000.00,210000.00,420000.00
41,0.001000,64,41,1,1,0,0,5,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
41,0.001000,64,41,1,1,0,0,5,2,0.5000,51555.74,70869.84,430000.00,430000.00,215000.00,430000.00
41,0.001000,66,41,1,1,0,0,1,1,0.0000,129800.00,0.00,220000.00,220000.00,220000.00,220000.00
41,0.001000,66,41,1,1,0,0,1,2,1.0000,132976.52,47362.59,220000.00,220000.00,220000.00,220000.00
41,0.001000,66,41,1,1,0,0,2,1,0.0000,94400.00,0.00,160000.00,160000.00,160000.00,160000.00
41,0.001000,66,41,1,1,0,0,2,2,1.0000,96956.17,36788.75,160000.00,160000.00,160000.00,160000.00
41,0.001000,66,41,1,1,0,0,3,1,0.0000,413000.00,0.00,700000.00,700000.00,700000.00,700000.00
41,0.001000,66,41,1,1,0,0,3,2,1.0000,421036.06,170719.66,700000.00,700000.00,700000.00,700000.00
41,0.001000,66,41,1,1,0,0,4,1,0.0000,247800.00,0.00,420000.00,420000.00,420000.00,420000.00
41,0.001000,66,41,1,1,0,0,4,2,1.0000,256121.70,91108.31,420000.00,420000.00,420000.00,420000.00
41,0.001000,66,41,1,1,0,0,5,1,0.0000,253700.00,0.00,430000.00,430000.00,430000.00,430000.00
41,0.001000,66,41,1,1,0,0,5,2,1.0000,250548.22,90920.05,430000.00,430000.00,430000.00,430000.00
49,0.001000,72,49,1,1,0,0,1,1,0.0000,43560.00,0.00,220000.00,220000.00,220000.00,220000.00
49,0.001000,72,49,1,1,0,0,1,2,0.7000,41384.53,46117.10,220000.00,220000.00,154000.00,220000.00
49,0.001000,72,49,1,1,0,0,2,1,0.0000,31680.00,0.00,160000.00,160000.00,160000.00,160000.00
49,0.001000,72,49,1,1,0,0,2,2,0.6000,27895.91,27310.90,160000.00,160000.00,96000.00,160000.00
49,0.001000,72,49,1,1,0,0,3,1,0.0000,138600.00,0.00,700000.00,700000.00,700000.00,700000.00
49,0.001000,72,49,1,1,0,0,3,2,1.0000,124773.80,97760.51,700000.00,700000.00,700000.00,700000.00
49,0.001000,72,49,1,1,0,0,4,1,0.0000,83160.00,0.00,420000.00,420000.00,420000.00,420000.00
49,0.001000,72,49,1,1,0,0,4,2,0.8000,70140.54,76504.29,420000.00,420000.00,336000.00,420000.00
49,0.001000,72,49,1,1,0,0,5,1,0.0000,85140.00,0.00,430000.00,430000.00,430000.00,430000.00
49,0.001000,72,49,1,1,0,0,5,2,1.0000,74516.19,90779.32,430000.00,430000.00,430000.00,430000.00
50,0.001000,74,50,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
50,0.001000,74,50,1,1,0,0,1,2,0.4000,20479.90,33163.53,220000.00,220000.00,88000.00,220000.00
50,0.001000,74,50,1,1,0,0,2,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
50,0.001000,74,50,1,1,0,0,2,2,0.8000,8100.02,10073.90,160000.00,160000.00,128000.00,160000.00
50,0.001000,74,50,1,1,0,0,3,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
50,0.001000,74,50,1,1,0,0,3,2,0.6000,85137.05,108896.95,700000.00,700000.00,420000.00,700000.00
50,0.001000,74,50,1,1,0,0,4,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
50,0.001000,74,50,1,1,0,0,4,2,0.6000,60000.36,62386.04,420000.00,420000.00,252000.00,420000.00
50,0.001000,74,50,1,1,0,0,5,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
50,0.001000,74,50,1,1,0,0,5,2,0.7000,48692.47,57539.52,430000.00,430000.00,301000.00,430000.00
51,0.001000,75,51,1,1,0,0,1,1,0.0000,22616.00,0.00,220000.00,220000.00,220000.00,220000.00
51,0.001000,75,51,1,1,0,0,1,2,0.4000,23126.82,32860.58,220000.00,220000.00,88000.00,220000.00
51,0.001000,75,51,1,1,0,0,2,1,0.0000,16448.00,0.00,160000.00,160000.00,160000.00,160000.00
51,0.001000,75,51,1,1,0,0,2,2,0.8000,19563.56,22802.25,160000.00,160000.00,128000.00,160000.00
51,0.001000,75,51,1,1,0,0,3,1,0.0000,71960.00,0.00,700000.00,700000.00,700000.00,700000.00
51,0.001000,75,51,1,1,0,0,3,2,0.6000,86535.36,119763.41,700000.00,700000.00,420000.00,700000.00
51,0.001000,75,51,1,1,0,0,4,1,0.0000,43176.00,0.00,420000.00,420000.00,420000.00,420000.00
51,0.001000,75,51,1,1,0,0,4,2,0.5000,51906.23,67470.25,420000.00,420000.00,210000.00,420000.00
51,0.001000,75,51,1,1,0,0,5,1,0.0000,44204.00,0.00,430000.00,430000.00,430000.00,430000.00
51,0.001000,75,51,1,1,0,0,5,2,0.6000,51234.63,86977.88,430000.00,430000.00,258000.00,430000.00
