Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,Quantile,Loss
5,0.001000,5,5,1,1,0,0,3,1.00,563593.50
5,0.001000,5,5,1,1,0,0,4,0.00,95444.31
5,0.001000,5,5,1,1,0,0,4,0.20,102345.45
5,0.001000,5,5,1,1,0,0,4,0.40,112847.65
5,0.001000,5,5,1,1,0,0,4,0.50,125226.28
5,0.001000,5,5,1,1,0,0,4,0.75,186344.19
5,0.001000,5,5,1,1,0,0,4,1.00,357713.22
5,0.001000,5,5,1,1,0,0,5,0.00,89577.31
5,0.001000,5,5,1,1,0,0,5,0.20,111009.84
5,0.001000,5,5,1,1,0,0,5,0.40,139234.59
5,0.001000,5,5,1,1,0,0,5,0.50,163857.67
5,0.001000,5,5,1,1,0,0,5,0.75,217765.64
5,0.001000,5,5,1,1,0,0,5,1.00,289798.47
8,0.001000,12,8,1,1,0,0,1,0.00,0.00
8,0.001000,12,8,1,1,0,0,1,0.20,0.00
8,0.001000,12,8,1,1,0,0,1,0.40,0.00
8,0.001000,12,8,1,1,0,0,1,0.50,935.37
8,0.001000,12,8,1,1,0,0,1,0.75,25824.54
8,0.001000,12,8,1,1,0,0,1,1.00,67327.52
8,0.001000,12,8,1,1,0,0,2,0.00,0.00
8,0.001000,12,8,1,1,0,0,2,0.20,0.00
8,0.001000,12,8,1,1,0,0,2,0.40,7456.63
8,0.001000,12,8,1,1,0,0,2,0.50,9467.84
8,0.001000,12,8,1,1,0,0,2,0.75,33943.27
8,0.001000,12,8,1,1,0,0,2,1.00,66917.69
8,0.001000,12,8,1,1,0,0,3,0.00,0.00
8,0.001000,12,8,1,1,0,0,3,0.20,0.00
8,0.001000,12,8,1,1,0,0,3,0.40,0.00
8,0.001000,12,8,1,1,0,0,3,0.50,11810.12
8,0.001000,12,8,1,1,0,0,3,0.75,69546.27
8,0.001000,12,8,1,1,0,0,3,1.00,114462.97
8,0.001000,12,8,1,1,0,0,4,0.00,0.00
8,0.001000,12,8,1,1,0,0,4,0.20,0.00
8,0.001000,12,8,1,1,0,0,4,0.40,27447.07
8,0.001000,12,8,1,1,0,0,4,0.50,36451.28
8,0.001000,12,8,1,1,0,0,4,0.75,55358.13
8,0.001000,12,8,1,1,0,0,4,1.00,121439.84
8,0.001000,12,8,1,1,0,0,5,0.00,0.00
8,0.001000,12,8,1,1,0,0,5,0.20,0.00
8,0.001000,12,8,1,1,0,0,5,0.40,21888.64
8,0.001000,12,8,1,1,0,0,5,0.50,34080.45
8,0.001000,12,8,1,1,0,0,5,0.75,46739.21
8,0.001000,12,8,1,1,0,0,5,1.00,145913.75
9,0.001000,17,9,1,1,0,0,1,0.00,0.00
9,0.001000,17,9,1,1,0,0,1,0.20,1925.40
9,0.001000,17,9,1,1,0,0,1,0.40,7565.00
9,0.001000,17,9,1,1,0,0,1,0.50,10964.86
9,0.001000,17,9,1,1,0,0,1,0.75,14668.06
9,0.001000,17,9,1,1,0,0,1,1.00,37604.27
9,0.001000,17,9,1,1,0,0,2,0.00,0.00
9,0.001000,17,9,1,1,0,0,2,0.20,0.00
9,0.001000,17,9,1,1,0,0,2,0.40,0.00
9,0.001000,17,9,1,1,0,0,2,0.50,1797.76
9,0.001000,17,9,1,1,0,0,2,0.75,16974.96
9,0.001000,17,9,1,1,0,0,2,1.00,67031.07
9,0.001000,17,9,1,1,0,0,3,0.00,0.00
9,0.001000,17,9,1,1,0,0,3,0.20,0.00
9,0.001000,17,9,1,1,0,0,3,0.40,0.00
9,0.001000,17,9,1,1,0,0,3,0.50,22945.89
9,0.001000,17,9,1,1,0,0,3,0.75,123587.90
9,0.001000,17,9,1,1,0,0,3,1.00,260450.19
9,0.001000,17,9,1,1,0,0,4,0.00,0.00
9,0.001000,17,9,1,1,0,0,4,0.20,0.00
9,0.001000,17,9,1,1,0,0,4,0.40,0.00
9,0.001000,17,9,1,1,0,0,4,0.50,0.00
9,0.001000,17,9,1,1,0,0,4,0.75,46108.67
9,0.001000,17,9,1,1,0,0,4,1.00,205699.27
9,0.001000,17,9,1,1,0,0,5,0.00,0.00
9,0.001000,17,9,1,1,0,0,5,0.20,0.00
9,0.001000,17,9,1,1,0,0,5,0.40,3397.50
9,0.001000,17,9,1,1,0,0,5,0.50,6062.36
9,0.001000,17,9,1,1,0,0,5,0.75,57557.69
9,0.001000,17,9,1,1,0,0,5,1.00,272363.03
16,0.001000,27,16,1,1,0,0,1,0.00,75286.41
16,0.001000,27,16,1,1,0,0,1,0.20,99175.43
16,0.001000,27,16,1,1,0,0,1,0.40,147300.69
16,0.001000,27,16,1,1,0,0,1,0.50,154239.91
16,0.001000,27,16,1,1,0,0,1,0.75,182459.52
16,0.001000,27,16,1,1,0,0,1,1.00,220000.00
16,0.001000,27,16,1,1,0,0,2,0.00,40457.96
16,0.001000,27,16,1,1,0,0,2,0.20,75233.19
16,0.001000,27,16,1,1,0,0,2,0.40,93475.90
16,0.001000,27,16,1,1,0,0,2,0.50,104071.11
16,0.001000,27,16,1,1,0,0,2,0.75,146186.22
16,0.001000,27,16,1,1,0,0,2,1.00,160000.00
16,0.001000,27,16,1,1,0,0,3,0.00,181106.50
16,0.001000,27,16,1,1,0,0,3,0.20,274572.88
16,0.001000,27,16,1,1,0,0,3,0.40,412845.72
16,0.001000,27,16,1,1,0,0,3,0.50,489609.19
16,0.001000,27,16,1,1,0,0,3,0.75,577257.31
16,0.001000,27,16,1,1,0,0,3,1.00,700000.00
16,0.001000,27,16,1,1,0,0,4,0.00,119428.22
16,0.001000,27,16,1,1,0,0,4,0.20,197673.94
16,0.001000,27,16,1,1,0,0,4,0.40,276891.41
16,0.001000,27,16,1,1,0,0,4,0.50,291478.62
16,0.001000,27,16,1,1,0,0,4,0.75,344312.97
16,0.001000,27,16,1,1,0,0,4,1.00,420000.00
16,0.001000,27,16,1,1,0,0,5,0.00,164892.97
16,0.001000,27,16,1,1,0,0,5,0.20,188173.41
16,0.001000,27,16,1,1,0,0,5,0.40,249923.53
16,0.001000,27,16,1,1,0,0,5,0.50,316955.12
16,0.001000,27,16,1,1,0,0,5,0.75,359401.19
16,0.001000,27,16,1,1,0,0,5,1.00,430000.00
19,0.001000,32,19,1,1,0,0,1,0.00,0.00
19,0.001000,32,19,1,1,0,0,1,0.20,0.00
19,0.001000,32,19,1,1,0,0,1,0.40,1566.33
19,0.001000,32,19,1,1,0,0,1,0.50,5748.66
19,0.001000,32,19,1,1,0,0,1,0.75,60318.73
19,0.001000,32,19,1,1,0,0,1,1.00,80105.61
19,0.001000,32,19,1,1,0,0,2,0.00,0.00
19,0.001000,32,19,1,1,0,0,2,0.20,0.00
19,0.001000,32,19,1,1,0,0,2,0.40,0.00
19,0.001000,32,19,1,1,0,0,2,0.50,2133.35
19,0.001000,32,19,1,1,0,0,2,0.75,32223.82
19,0.001000,32,19,1,1,0,0,2,1.00,55663.03
19,0.001000,32,19,1,1,0,0,3,0.00,0.00
19,0.001000,32,19,1,1,0,0,3,0.20,0.00
19,0.001000,32,19,1,1,0,0,3,0.40,54422.15
19,0.001000,32,19,1,1,0,0,3,0.50,107048.08
19,0.001000,32,19,1,1,0,0,3,0.75,201769.38
19,0.001000,32,19,1,1,0,0,3,1.00,364474.44
19,0.001000,32,19,1,1,0,0,4,0.00,0.00
19,0.001000,32,19,1,1,0,0,4,0.20,0.00
19,0.001000,32,19,1,1,0,0,4,0.40,26813.57
19,0.001000,32,19,1,1,0,0,4,0.50,44517.29
19,0.001000,32,19,1,1,0,0,4,0.75,78370.09
19,0.001000,32,19,1,1,0,0,4,1.00,134400.83
19,0.001000,32,19,1,1,0,0,5,0.00,0.00
19,0.001000,32,19,1,1,0,0,5,0.20,0.00
19,0.001000,32,19,1,1,0,0,5,0.40,0.00
19,0.001000,32,19,1,1,0,0,5,0.50,0.00
19,0.001000,32,19,1,1,0,0,5,0.75,65397.46
19,0.001000,32,19,1,1,0,0,5,1.00,170929.81
19,0.001000,33,19,1,1,0,0,1,0.00,0.00
19,0.001000,33,19,1,1,0,0,1,0.20,0.00
19,0.001000,33,19,1,1,0,0,1,0.40,2985.67
19,0.001000,33,19,1,1,0,0,1,0.50,15000.42
19,0.001000,33,19,1,1,0,0,1,0.75,48488.20
19,0.001000,33,19,1,1,0,0,1,1.00,81657.84
19,0.001000,33,19,1,1,0,0,2,0.00,0.00
19,0.001000,33,19,1,1,0,0,2,0.20,0.00
19,0.001000,33,19,1,1,0,0,2,0.40,0.00
19,0.001000,33,19,1,1,0,0,2,0.50,2506.63
19,0.001000,33,19,1,1,0,0,2,0.75,8617.24
19,0.001000,33,19,1,1,0,0,2,1.00,58508.97
19,0.001000,33,19,1,1,0,0,3,0.00,0.00
19,0.001000,33,19,1,1,0,0,3,0.20,0.00
19,0.001000,33,19,1,1,0,0,3,0.40,0.00
19,0.001000,33,19,1,1,0,0,3,0.50,0.00
19,0.001000,33,19,1,1,0,0,3,0.75,142799.98
19,0.001000,33,19,1,1,0,0,3,1.00,232451.41
19,0.001000,33,19,1,1,0,0,4,0.00,0.00
19,0.001000,33,19,1,1,0,0,4,0.20,0.00
19,0.001000,33,19,1,1,0,0,4,0.40,16904.78
19,0.001000,33,19,1,1,0,0,4,0.50,28474.64
19,0.001000,33,19,1,1,0,0,4,0.75,87409.64
19,0.001000,33,19,1,1,0,0,4,1.00,127503.70
19,0.001000,33,19,1,1,0,0,5,0.00,0.00
19,0.001000,33,19,1,1,0,0,5,0.20,0.00
19,0.001000,33,19,1,1,0,0,5,0.40,0.00
19,0.001000,33,19,1,1,0,0,5,0.50,1508.43
19,0.001000,33,19,1,1,0,0,5,0.75,21497.45
19,0.001000,33,19,1,1,0,0,5,1.00,141918.70
20,0.001000,34,20,1,1,0,0,1,0.00,0.00
20,0.001000,34,20,1,1,0,0,1,0.20,0.00
20,0.001000,34,20,1,1,0,0,1,0.40,0.00
20,0.001000,34,20,1,1,0,0,1,0.50,7017.69
20,0.001000,34,20,1,1,0,0,1,0.75,33020.27
20,0.001000,34,20,1,1,0,0,1,1.00,100849.84
20,0.001000,34,20,1,1,0,0,2,0.00,0.00
20,0.001000,34,20,1,1,0,0,2,0.20,0.00
20,0.001000,34,20,1,1,0,0,2,0.40,3776.87
20,0.001000,34,20,1,1,0,0,2,0.50,5573.73
20,0.001000,34,20,1,1,0,0,2,0.75,17855.75
20,0.001000,34,20,1,1,0,0,2,1.00,44922.17
20,0.001000,34,20,1,1,0,0,3,0.00,0.00
20,0.001000,34,20,1,1,0,0,3,0.20,0.00
20,0.001000,34,20,1,1,0,0,3,0.40,7586.86
20,0.001000,34,20,1,1,0,0,3,0.50,18946.15
20,0.001000,34,20,1,1,0,0,3,0.75,54892.04
20,0.001000,34,20,1,1,0,0,3,1.00,224712.05
20,0.001000,34,20,1,1,0,0,4,0.00,0.00
20,0.001000,34,20,1,1,0,0,4,0.20,0.00
20,0.001000,34,20,1,1,0,0,4,0.40,6549.01
20,0.001000,34,20,1,1,0,0,4,0.50,25441.61
20,0.001000,34,20,1,1,0,0,4,0.75,43177.30
20,0.001000,34,20,1,1,0,0,4,1.00,56458.19
20,0.001000,34,20,1,1,0,0,5,0.00,0.00
20,0.001000,34,20,1,1,0,0,5,0.20,0.00
20,0.001000,34,20,1,1,0,0,5,0.40,0.00
20,0.001000,34,20,1,1,0,0,5,0.50,634.99
20,0.001000,34,20,1,1,0,0,5,0.75,54624.08
20,0.001000,34,20,1,1,0,0,5,1.00,255614.03
22,0.001000,36,22,1,1,0,0,1,0.00,0.00
22,0.001000,36,22,1,1,0,0,1,0.20,0.00
22,0.001000,36,22,1,1,0,0,1,0.40,0.00
22,0.001000,36,22,1,1,0,0,1,0.50,0.00
22,0.001000,36,22,1,1,0,0,1,0.75,57215.99
22,0.001000,36,22,1,1,0,0,1,1.00,98933.44
22,0.001000,36,22,1,1,0,0,2,0.00,0.00
22,0.001000,36,22,1,1,0,0,2,0.20,0.00
22,0.001000,36,22,1,1,0,0,2,0.40,0.00
22,0.001000,36,22,1,1,0,0,2,0.50,0.00
22,0.001000,36,22,1,1,0,0,2,0.75,11403.24
22,0.001000,36,22,1,1,0,0,2,1.00,78017.88
22,0.001000,36,22,1,1,0,0,3,0.00,0.00
22,0.001000,36,22,1,1,0,0,3,0.20,0.00
22,0.001000,36,22,1,1,0,0,3,0.40,2146.55
22,0.001000,36,22,1,1,0,0,3,0.50,4020.40
22,0.001000,36,22,1,1,0,0,3,0.75,39776.28
22,0.001000,36,22,1,1,0,0,3,1.00,154494.55
22,0.001000,36,22,1,1,0,0,4,0.00,0.00
22,0.001000,36,22,1,1,0,0,4,0.20,0.00
22,0.001000,36,22,1,1,0,0,4,0.40,12034.36
22,0.001000,36,22,1,1,0,0,4,0.50,30970.02
22,0.001000,36,22,1,1,0,0,4,0.75,55232.24
22,0.001000,36,22,1,1,0,0,4,1.00,83840.45
22,0.001000,36,22,1,1,0,0,5,0.00,0.00
22,0.001000,36,22,1,1,0,0,5,0.20,0.00
22,0.001000,36,22,1,1,0,0,5,0.40,0.00
22,0.001000,36,22,1,1,0,0,5,0.50,0.00
22,0.001000,36,22,1,1,0,0,5,0.75,82568.94
22,0.001000,36,22,1,1,0,0,5,1.00,215302.91
22,0.001000,37,22,1,1,0,0,1,0.00,0.00
22,0.001000,37,22,1,1,0,0,1,0.20,0.00
22,0.001000,37,22,1,1,0,0,1,0.40,0.00
22,0.001000,37,22,1,1,0,0,1,0.50,3977.01
22,0.001000,37,22,1,1,0,0,1,0.75,13868.90
22,0.001000,37,22,1,1,0,0,1,1.00,67730.75
22,0.001000,37,22,1,1,0,0,2,0.00,0.00
22,0.001000,37,22,1,1,0,0,2,0.20,0.00
22,0.001000,37,22,1,1,0,0,2,0.40,236.32
22,0.001000,37,22,1,1,0,0,2,0.50,4234.76
22,0.001000,37,22,1,1,0,0,2,0.75,21958.02
22,0.001000,37,22,1,1,0,0,2,1.00,47934.18
22,0.001000,37,22,1,1,0,0,3,0.00,0.00
22,0.001000,37,22,1,1,0,0,3,0.20,0.00
22,0.001000,37,22,1,1,0,0,3,0.40,3035.04
22,0.001000,37,22,1,1,0,0,3,0.50,11406.93
22,0.001000,37,22,1,1,0,0,3,0.75,42443.44
22,0.001000,37,22,1,1,0,0,3,1.00,422496.38
22,0.001000,37,22,1,1,0,0,4,0.00,0.00
22,0.001000,37,22,1,1,0,0,4,0.20,0.00
22,0.001000,37,22,1,1,0,0,4,0.40,1916.38
22,0.001000,37,22,1,1,0,0,4,0.50,8352.43
22,0.001000,37,22,1,1,0,0,4,0.75,35814.76
22,0.001000,37,22,1,1,0,0,4,1.00,119576.88
22,0.001000,37,22,1,1,0,0,5,0.00,0.00
22,0.001000,37,22,1,1,0,0,5,0.20,0.00
22,0.001000,37,22,1,1,0,0,5,0.40,0.00
22,0.001000,37,22,1,1,0,0,5,0.50,12147.01
22,0.001000,37,22,1,1,0,0,5,0.75,48898.96
22,0.001000,37,22,1,1,0,0,5,1.00,126667.90
23,0.001000,38,23,1,1,0,0,1,0.00,0.00
23,0.001000,38,23,1,1,0,0,1,0.20,0.00
23,0.001000,38,23,1,1,0,0,1,0.40,0.00
23,0.001000,38,23,1,1,0,0,1,0.50,0.00
23,0.001000,38,23,1,1,0,0,1,0.75,9345.34
23,0.001000,38,23,1,1,0,0,1,1.00,159448.03
23,0.001000,38,23,1,1,0,0,2,0.00,0.00
23,0.001000,38,23,1,1,0,0,2,0.20,0.00
23,0.001000,38,23,1,1,0,0,2,0.40,5210.30
23,0.001000,38,23,1,1,0,0,2,0.50,14266.96
23,0.001000,38,23,1,1,0,0,2,0.75,29263.66
23,0.001000,38,23,1,1,0,0,2,1.00,68901.55
23,0.001000,38,23,1,1,0,0,3,0.00,0.00
23,0.001000,38,23,1,1,0,0,3,0.20,0.00
23,0.001000,38,23,1,1,0,0,3,0.40,7963.40
23,0.001000,38,23,1,1,0,0,3,0.50,30042.62
23,0.001000,38,23,1,1,0,0,3,0.75,61015.93
23,0.001000,38,23,1,1,0,0,3,1.00,269332.22
23,0.001000,38,23,1,1,0,0,4,0.00,0.00
23,0.001000,38,23,1,1,0,0,4,0.20,0.00
23,0.001000,38,23,1,1,0,0,4,0.40,0.00
23,0.001000,38,23,1,1,0,0,4,0.50,7618.95
23,0.001000,38,23,1,1,0,0,4,0.75,48006.23
23,0.001000,38,23,1,1,0,0,4,1.00,242167.91
23,0.001000,38,23,1,1,0,0,5,0.00,0.00
23,0.001000,38,23,1,1,0,0,5,0.20,0.00
23,0.001000,38,23,1,1,0,0,5,0.40,3138.89
23,0.001000,38,23,1,1,0,0,5,0.50,7779.69
23,0.001000,38,23,1,1,0,0,5,0.75,52641.44
23,0.001000,38,23,1,1,0,0,5,1.00,95900.41
25,0.001000,41,25,1,1,0,0,1,0.00,0.00
25,0.001000,41,25,1,1,0,0,1,0.20,0.00
25,0.001000,41,25,1,1,0,0,1,0.40,0.00
25,0.001000,41,25,1,1,0,0,1,0.50,10006.37
25,0.001000,41,25,1,1,0,0,1,0.75,51272.89
25,0.001000,41,25,1,1,0,0,1,1.00,79921.36
25,0.001000,41,25,1,1,0,0,2,0.00,0.00
25,0.001000,41,25,1,1,0,0,2,0.20,0.00
25,0.001000,41,25,1,1,0,0,2,0.40,2107.97
25,0.001000,41,25,1,1,0,0,2,0.50,6162.37
25,0.001000,41,25,1,1,0,0,2,0.75,28877.23
25,0.001000,41,25,1,1,0,0,2,1.00,53778.81
25,0.001000,41,25,1,1,0,0,3,0.00,0.00
25,0.001000,41,25,1,1,0,0,3,0.20,0.00
25,0.001000,41,25,1,1,0,0,3,0.40,0.00
25,0.001000,41,25,1,1,0,0,3,0.50,31544.43
25,0.001000,41,25,1,1,0,0,3,0.75,88471.29
25,0.001000,41,25,1,1,0,0,3,1.00,316789.94
25,0.001000,41,25,1,1,0,0,4,0.00,0.00
25,0.001000,41,25,1,1,0,0,4,0.20,0.00
25,0.001000,41,25,1,1,0,0,4,0.40,2883.07
25,0.001000,41,25,1,1,0,0,4,0.50,11377.84
25,0.001000,41,25,1,1,0,0,4,0.75,95809.02
25,0.001000,41,25,1,1,0,0,4,1.00,124576.38
25,0.001000,41,25,1,1,0,0,5,0.00,0.00
25,0.001000,41,25,1,1,0,0,5,0.20,0.00
25,0.001000,41,25,1,1,0,0,5,0.40,12701.57
25,0.001000,41,25,1,1,0,0,5,0.50,25867.90
25,0.001000,41,25,1,1,0,0,5,0.75,101851.31
25,0.001000,41,25,1,1,0,0,5,1.00,143886.56
25,0.001000,43,25,1,1,0,0,1,0.00,220000.00
25,0.001000,43,25,1,1,0,0,1,0.20,220000.00
25,0.001000,43,25,1,1,0,0,1,0.40,220000.00
25,0.001000,43,25,1,1,0,0,1,0.50,220000.00
25,0.001000,43,25,1,1,0,0,1,0.75,220000.00
25,0.001000,43,25,1,1,0,0,1,1.00,220000.00
25,0.001000,43,25,1,1,0,0,2,0.00,160000.00
25,0.001000,43,25,1,1,0,0,2,0.20,160000.00
25,0.001000,43,25,1,1,0,0,2,0.40,160000.00
25,0.001000,43,25,1,1,0,0,2,0.50,160000.00
25,0.001000,43,25,1,1,0,0,2,0.75,160000.00
25,0.001000,43,25,1,1,0,0,2,1.00,160000.02
25,0.001000,43,25,1,1,0,0,3,0.00,700000.00
25,0.001000,43,25,1,1,0,0,3,0.20,700000.00
25,0.001000,43,25,1,1,0,0,3,0.40,700000.00
25,0.001000,43,25,1,1,0,0,3,0.50,700000.00
25,0.001000,43,25,1,1,0,0,3,0.75,700000.00
25,0.001000,43,25,1,1,0,0,3,1.00,700000.00
25,0.001000,43,25,1,1,0,0,4,0.00,420000.00
25,0.001000,43,25,1,1,0,0,4,0.20,420000.00
25,0.001000,43,25,1,1,0,0,4,0.40,420000.00
25,0.001000,43,25,1,1,0,0,4,0.50,420000.00
25,0.001000,43,25,1,1,0,0,4,0.75,420000.00
25,0.001000,43,25,1,1,0,0,4,1.00,420000.00
25,0.001000,43,25,1,1,0,0,5,0.00,430000.00
25,0.001000,43,25,1,1,0,0,5,0.20,430000.00
25,0.001000,43,25,1,1,0,0,5,0.40,430000.00
25,0.001000,43,25,1,1,0,0,5,0.50,430000.00
25,0.001000,43,25,1,1,0,0,5,0.75,430000.00
25,0.001000,43,25,1,1,0,0,5,1.00,430000.00
26,0.001000,44,26,1,1,0,0,1,0.00,24792.98
26,0.001000,44,26,1,1,0,0,1,0.20,36990.68
26,0.001000,44,26,1,1,0,0,1,0.40,70571.09
26,0.001000,44,26,1,1,0,0,1,0.50,74718.21
26,0.001000,44,26,1,1,0,0,1,0.75,96596.52
26,0.001000,44,26,1,1,0,0,1,1.00,158061.55
26,0.001000,44,26,1,1,0,0,2,0.00,12964.44
26,0.001000,44,26,1,1,0,0,2,0.20,29781.38
26,0.001000,44,26,1,1,0,0,2,0.40,49041.62
26,0.001000,44,26,1,1,0,0,2,0.50,54726.33
26,0.001000,44,26,1,1,0,0,2,0.75,75969.05
26,0.001000,44,26,1,1,0,0,2,1.00,131883.39
26,0.001000,44,26,1,1,0,0,3,0.00,74298.42
26,0.001000,44,26,1,1,0,0,3,0.20,113942.80
26,0.001000,44,26,1,1,0,0,3,0.40,193241.92
26,0.001000,44,26,1,1,0,0,3,0.50,231736.55
26,0.001000,44,26,1,1,0,0,3,0.75,309181.12
