EventId,SummaryId,SampleId,Loss,ImpactedExposure
5,3,2,277648.12,700000.00
5,3,3,16173.06,700000.00
5,3,4,279481.25,700000.00
5,3,5,242083.72,700000.00
5,3,6,383607.44,700000.00
5,3,7,218440.62,700000.00
5,3,8,563593.50,700000.00
5,3,9,156135.73,700000.00
5,3,10,208099.20,700000.00
5,4,-1,164472.00,420000.00
5,4,1,103202.16,420000.00
5,4,2,286189.12,420000.00
5,4,3,135270.53,420000.00
5,4,4,357713.22,420000.00
5,4,5,171714.00,420000.00
5,4,6,191220.91,420000.00
5,4,7,98918.62,420000.00
5,4,8,115182.03,420000.00
5,4,9,95444.31,420000.00
5,4,10,109346.07,420000.00
5,5,-1,168388.00,430000.00
5,5,1,196738.59,430000.00
5,5,2,224774.66,430000.00
5,5,3,250592.88,430000.00
5,5,4,89577.31,430000.00
5,5,5,182423.41,430000.00
5,5,6,289798.47,430000.00
5,5,7,95550.28,430000.00
5,5,8,145291.94,430000.00
5,5,9,114874.72,430000.00
5,5,10,130148.57,430000.00
12,1,-1,22616.00,220000.00
12,1,2,51891.15,220000.00
12,1,3,29833.28,220000.00
12,1,4,1870.74,220000.00
12,1,6,67327.52,220000.00
12,1,9,13798.30,220000.00
12,2,-1,16448.00,160000.00
12,2,2,66917.69,160000.00
12,2,3,9880.64,160000.00
12,2,4,5059.01,160000.00
12,2,5,37528.51,160000.00
12,2,6,23187.57,160000.00
12,2,7,50926.75,160000.00
12,2,9,9055.04,160000.00
12,3,-1,71960.00,700000.00
12,3,2,23620.24,700000.00
12,3,3,88945.26,700000.00
12,3,4,53431.34,700000.00
12,3,6,114462.97,700000.00
12,3,9,74917.91,700000.00
12,4,-1,43176.00,420000.00
12,4,2,71902.99,420000.00
12,4,4,20641.91,420000.00
12,4,5,40918.71,420000.00
12,4,6,50269.53,420000.00
12,4,7,31983.85,420000.00
12,4,9,121439.84,420000.00
12,4,10,57054.34,420000.00
12,5,-1,44204.00,430000.00
12,5,1,46818.29,430000.00
12,5,2,46501.97,430000.00
12,5,4,66186.23,430000.00
12,5,5,36406.65,430000.00
12,5,6,145913.75,430000.00
12,5,8,7090.21,430000.00
12,5,9,31754.24,430000.00
17,1,-1,22616.00,220000.00
17,1,1,2711.39,220000.00
17,1,2,27619.41,220000.00
17,1,3,10800.74,220000.00
17,1,4,14820.82,220000.00
17,1,5,11128.98,220000.00
17,1,6,2406.75,220000.00
17,1,7,14209.79,220000.00
17,1,8,37604.27,220000.00
17,2,-1,16448.00,160000.00
17,2,1,3595.51,160000.00
17,2,2,67031.07,160000.00
17,2,4,17808.02,160000.00
17,2,8,63644.77,160000.00
17,2,9,14475.79,160000.00
17,3,-1,71960.00,700000.00
17,3,2,260450.19,700000.00
17,3,5,56762.88,700000.00
17,3,6,45891.78,700000.00
17,3,7,145862.91,700000.00
17,3,9,188502.06,700000.00
17,4,-1,43176.00,420000.00
17,4,1,3426.86,420000.00
17,4,2,205699.27,420000.00
17,4,4,60335.94,420000.00
17,4,6,110867.14,420000.00
17,5,-1,44204.00,430000.00
17,5,1,5553.72,430000.00
17,5,2,272363.03,430000.00
17,5,3,6570.99,430000.00
17,5,4,163.17,430000.00
17,5,5,79532.24,430000.00
17,5,7,13812.02,430000.00
17,5,9,72139.58,430000.00
27,1,-1,151800.00,220000.00
27,1,1,75286.41,220000.00
27,1,2,94551.72,220000.00
27,1,3,220000.00,220000.00
27,1,4,220000.00,220000.00
27,1,5,143350.56,220000.00
27,1,6,100331.36,220000.00
27,1,7,176165.25,220000.00
27,1,8,149934.09,220000.00
27,1,9,158545.73,220000.00
27,1,10,184557.61,220000.00
27,2,-1,110400.00,160000.00
27,2,1,40457.96,160000.00
27,2,2,94615.67,160000.00
27,2,3,149459.03,160000.00
27,2,4,71793.28,160000.00
27,2,5,113526.55,160000.00
27,2,6,91766.23,160000.00
27,2,7,160000.00,160000.00
27,2,8,136367.78,160000.00
27,2,9,76093.16,160000.00
27,2,10,157822.31,160000.00
27,3,-1,483000.00,700000.00
27,3,1,235207.09,700000.00
27,3,2,284414.31,700000.00
27,3,3,700000.00,700000.00
27,3,4,429782.62,700000.00
27,3,5,387440.34,700000.00
27,3,6,181106.50,700000.00
27,3,7,700000.00,700000.00
27,3,8,584075.38,700000.00
27,3,9,549435.75,700000.00
27,3,10,556803.19,700000.00
27,4,-1,289800.00,420000.00
27,4,1,200143.20,420000.00
27,4,2,272028.12,420000.00
27,4,3,420000.00,420000.00
27,4,4,302823.62,420000.00
27,4,5,119428.22,420000.00
27,4,6,314558.12,420000.00
27,4,7,280133.59,420000.00
27,4,8,354231.25,420000.00
27,4,9,187796.84,420000.00
27,4,10,406633.06,420000.00
27,5,-1,296700.00,430000.00
27,5,1,196417.42,430000.00
27,5,2,164892.97,430000.00
27,5,3,430000.00,430000.00
27,5,4,355914.47,430000.00
27,5,5,178849.30,430000.00
27,5,6,285594.22,430000.00
27,5,7,386246.66,430000.00
27,5,8,348316.00,430000.00
27,5,9,190504.44,430000.00
27,5,10,360563.44,430000.00
32,1,-1,22616.00,220000.00
32,1,1,80105.61,220000.00
32,1,2,2610.55,220000.00
32,1,3,73975.20,220000.00
32,1,7,54874.68,220000.00
32,1,8,62133.41,220000.00
32,1,9,8886.78,220000.00
32,2,-1,16448.00,160000.00
32,2,1,55663.03,160000.00
32,2,2,4266.71,160000.00
32,2,3,35619.60,160000.00
32,2,7,22036.48,160000.00
32,2,8,53397.96,160000.00
32,3,-1,71960.00,700000.00
32,3,1,211919.81,700000.00
32,3,2,51299.27,700000.00
32,3,3,246158.73,700000.00
32,3,4,56504.07,700000.00
32,3,7,157592.09,700000.00
32,3,8,171318.08,700000.00
32,3,9,364474.44,700000.00
32,4,-1,43176.00,420000.00
32,4,1,40468.46,420000.00
32,4,2,84627.02,420000.00
32,4,3,76025.41,420000.00
32,4,4,6331.21,420000.00
32,4,5,134400.83,420000.00
32,4,8,48566.11,420000.00
32,4,9,79151.65,420000.00
32,5,-1,44204.00,430000.00
32,5,1,63866.00,430000.00
32,5,3,170929.81,430000.00
32,5,8,67652.57,430000.00
32,5,9,65907.95,430000.00
33,1,-1,22616.00,220000.00
33,1,1,67228.36,220000.00
33,1,3,51756.48,220000.00
33,1,5,38683.36,220000.00
33,1,8,4976.11,220000.00
33,1,9,81657.84,220000.00
33,1,10,25024.73,220000.00
33,2,-1,16448.00,160000.00
33,2,3,26360.96,160000.00
33,2,4,5013.26,160000.00
33,2,6,6824.69,160000.00
33,2,8,9214.75,160000.00
33,2,9,58508.97,160000.00
33,3,-1,71960.00,700000.00
33,3,1,232451.41,700000.00
33,3,5,215214.44,700000.00
33,3,7,44607.49,700000.00
33,3,9,175530.81,700000.00
33,4,-1,43176.00,420000.00
33,4,1,102669.05,420000.00
33,4,5,28774.66,420000.00
33,4,6,28174.61,420000.00
33,4,8,41631.40,420000.00
33,4,9,127503.70,420000.00
33,4,10,110130.81,420000.00
33,5,-1,44204.00,430000.00
33,5,1,22494.04,430000.00
33,5,3,141918.70,430000.00
33,5,5,18507.69,430000.00
33,5,8,3016.86,430000.00
33,5,9,103895.30,430000.00
34,1,-1,22616.00,220000.00
34,1,1,14035.38,220000.00
34,1,5,38915.75,220000.00
34,1,8,15333.80,220000.00
34,1,9,100849.84,220000.00
34,1,10,86482.49,220000.00
34,2,-1,16448.00,160000.00
34,2,1,14115.03,160000.00
34,2,3,6572.70,160000.00
34,2,5,31754.45,160000.00
34,2,6,4574.75,160000.00
34,2,8,2580.05,160000.00
34,2,9,19102.66,160000.00
34,2,10,44922.17,160000.00
34,3,-1,71960.00,700000.00
34,3,1,30166.68,700000.00
34,3,3,63133.83,700000.00
34,3,5,224712.05,700000.00
34,3,8,25247.53,700000.00
34,3,9,123538.94,700000.00
34,3,10,12644.76,700000.00
34,4,-1,43176.00,420000.00
34,4,1,51517.82,420000.00
34,4,3,39968.21,420000.00
34,4,6,41144.11,420000.00
34,4,7,10915.02,420000.00
34,4,9,56458.19,420000.00
34,4,10,43855.02,420000.00
34,5,-1,44204.00,430000.00
34,5,1,1269.98,430000.00
34,5,3,46803.00,430000.00
34,5,5,57231.11,430000.00
34,5,9,255614.03,430000.00
34,5,10,158559.22,430000.00
36,1,-1,22616.00,220000.00
36,1,1,98933.44,220000.00
36,1,2,82833.59,220000.00
36,1,8,40413.27,220000.00
36,1,9,62816.90,220000.00
36,2,-1,16448.00,160000.00
36,2,1,13084.89,160000.00
36,2,2,78017.88,160000.00
36,2,5,6358.30,160000.00
36,2,8,26712.65,160000.00
36,3,-1,71960.00,700000.00
36,3,1,16528.36,700000.00
36,3,2,59311.36,700000.00
36,3,4,47525.59,700000.00
36,3,8,4463.22,700000.00
36,3,9,3577.58,700000.00
36,3,10,154494.55,700000.00
36,4,-1,43176.00,420000.00
36,4,1,83071.50,420000.00
36,4,2,43294.17,420000.00
36,4,4,20057.25,420000.00
36,4,6,83840.45,420000.00
36,4,8,41882.79,420000.00
36,4,9,59211.59,420000.00
36,5,-1,44204.00,430000.00
36,5,1,97113.91,430000.00
36,5,2,176769.28,430000.00
36,5,4,38934.02,430000.00
36,5,8,215302.91,430000.00
37,1,-1,22616.00,220000.00
37,1,1,7954.02,220000.00
37,1,5,14772.24,220000.00
37,1,6,17005.10,220000.00
37,1,7,11158.89,220000.00
37,1,8,67730.75,220000.00
37,2,-1,16448.00,160000.00
37,2,2,20268.53,160000.00
37,2,5,393.86,160000.00
37,2,6,47934.18,160000.00
37,2,7,22521.18,160000.00
37,2,8,39180.67,160000.00
37,2,10,8075.67,160000.00
37,3,-1,71960.00,700000.00
37,3,4,48324.55,700000.00
37,3,6,5058.40,700000.00
37,3,7,422496.38,700000.00
37,3,8,173116.39,700000.00
37,3,9,24800.10,700000.00
37,3,10,17755.46,700000.00
37,4,-1,43176.00,420000.00
37,4,1,42659.28,420000.00
37,4,4,13510.89,420000.00
37,4,6,119576.88,420000.00
37,4,7,38141.62,420000.00
37,4,8,3193.97,420000.00
37,4,9,28834.19,420000.00
37,5,-1,44204.00,430000.00
37,5,2,40709.71,430000.00
37,5,6,51628.72,430000.00
37,5,7,83107.06,430000.00
37,5,8,126667.90,430000.00
37,5,9,24294.02,430000.00
38,1,-1,22616.00,220000.00
38,1,4,12460.46,220000.00
38,1,6,22592.06,220000.00
38,1,10,159448.03,220000.00
38,2,-1,16448.00,160000.00
38,2,1,8683.84,160000.00
38,2,2,19850.08,160000.00
38,2,3,31073.30,160000.00
38,2,6,23834.74,160000.00
38,2,8,54402.11,160000.00
38,2,10,68901.55,160000.00
38,3,-1,71960.00,700000.00
38,3,1,46812.93,700000.00
38,3,2,62714.93,700000.00
38,3,3,124187.90,700000.00
38,3,4,55918.94,700000.00
38,3,9,13272.32,700000.00
38,3,10,269332.22,700000.00
38,4,-1,43176.00,420000.00
38,4,2,26317.86,420000.00
38,4,3,127391.12,420000.00
38,4,6,55235.69,420000.00
38,4,8,15237.90,420000.00
38,4,10,242167.91,420000.00
38,5,-1,44204.00,430000.00
38,5,1,61290.30,430000.00
38,5,2,78461.67,430000.00
38,5,4,26694.86,430000.00
38,5,5,10327.90,430000.00
38,5,9,5231.47,430000.00
38,5,10,95900.41,430000.00
41,1,-1,22616.00,220000.00
41,1,1,20012.74,220000.00
41,1,2,60280.47,220000.00
41,1,5,24250.15,220000.00
41,1,7,65366.09,220000.00
41,1,9,79921.36,220000.00
41,2,-1,16448.00,160000.00
41,2,1,24207.17,160000.00
41,2,2,3513.28,160000.00
41,2,5,53778.81,160000.00
41,2,6,35772.70,160000.00
41,2,7,30433.92,160000.00
41,2,9,8811.47,160000.00
41,3,-1,71960.00,700000.00
41,3,1,83349.48,700000.00
41,3,5,316789.94,700000.00
41,3,7,98470.78,700000.00
41,3,8,63088.85,700000.00
41,3,9,90178.55,700000.00
41,4,-1,43176.00,420000.00
41,4,1,84002.01,420000.00
41,4,2,17950.57,420000.00
41,4,5,124576.38,420000.00
41,4,7,114257.29,420000.00
41,4,8,99744.68,420000.00
41,4,9,4805.11,420000.00
41,5,-1,44204.00,430000.00
41,5,1,88902.36,430000.00
41,5,5,21169.28,430000.00
41,5,6,143886.56,430000.00
41,5,7,106167.63,430000.00
41,5,8,30566.53,430000.00
41,5,9,109427.12,430000.00
43,1,-1,220000.00,220000.00
43,1,1,220000.00,220000.00
43,1,2,220000.00,220000.00
43,1,3,220000.00,220000.00
43,1,4,220000.00,220000.00
43,1,5,220000.00,220000.00
43,1,6,220000.00,220000.00
43,1,7,220000.00,220000.00
43,1,8,220000.00,220000.00
43,1,9,220000.00,220000.00
43,1,10,220000.00,220000.00
43,2,-1,160000.00,160000.00
43,2,1,160000.00,160000.00
43,2,2,160000.00,160000.00
43,2,3,160000.00,160000.00
43,2,4,160000.02,160000.00
43,2,5,160000.00,160000.00
43,2,6,160000.00,160000.00
43,2,7,160000.00,160000.00
43,2,8,160000.00,160000.00
43,2,9,160000.00,160000.00
43,2,10,160000.00,160000.00
43,3,-1,700000.00,700000.00
43,3,1,700000.00,700000.00
43,3,2,700000.00,700000.00
43,3,3,700000.00,700000.00
43,3,4,700000.00,700000.00
43,3,5,700000.00,700000.00
43,3,6,700000.00,700000.00
43,3,7,700000.00,700000.00
43,3,8,700000.00,700000.00
43,3,9,700000.00,700000.00
43,3,10,700000.00,700000.00
43,4,-1,420000.00,420000.00
43,4,1,420000.00,420000.00
43,4,2,420000.00,420000.00
43,4,3,420000.00,420000.00
43,4,4,420000.00,420000.00
43,4,5,420000.00,420000.00
43,4,6,420000.00,420000.00
43,4,7,420000.00,420000.00
43,4,8,420000.00,420000.00
43,4,9,420000.00,420000.00
43,4,10,420000.00,420000.00
43,5,-1,430000.00,430000.00
43,5,1,430000.00,430000.00
43,5,2,430000.00,430000.00
43,5,3,430000.00,430000.00
43,5,4,430000.00,430000.00
43,5,5,430000.00,430000.00
43,5,6,430000.00,430000.00
43,5,7,430000.00,430000.00
43,5,8,430000.00,430000.00
43,5,9,430000.00,430000.00
43,5,10,430000.00,430000.00
44,1,-1,86152.00,220000.00
44,1,1,87970.72,220000.00
44,1,2,66434.58,220000.00
44,1,3,24792.98,220000.00
44,1,4,38298.54,220000.00
44,1,5,76107.66,220000.00
44,1,6,133360.53,220000.00
44,1,7,73328.76,220000.00
44,1,8,99471.78,220000.00
44,1,9,31759.28,220000.00
44,1,10,158061.55,220000.00
44,2,-1,62656.00,160000.00
44,2,1,59971.69,160000.00
44,2,2,49480.97,160000.00
44,2,3,12964.44,160000.00
44,2,4,77713.44,160000.00
44,2,5,19769.47,160000.00
44,2,6,110000.20,160000.00
44,2,7,70735.86,160000.00
44,2,8,48382.58,160000.00
44,2,9,32284.36,160000.00
44,2,10,131883.39,160000.00
44,3,-1,274120.00,700000.00
44,3,1,318737.00,700000.00
44,3,2,114863.15,700000.00
44,3,3,74298.42,700000.00
44,3,4,280513.47,700000.00
44,3,5,230297.31,700000.00
44,3,6,110261.38,700000.00
44,3,7,383929.88,700000.00
44,3,8,233175.78,700000.00
44,3,9,137658.73,700000.00
44,3,10,589572.88,700000.00
44,4,-1,164472.00,420000.00
44,4,1,254157.61,420000.00
44,4,2,16515.26,420000.00
44,4,3,30715.45,420000.00
44,4,4,137330.80,420000.00
44,4,5,380510.56,420000.00
44,4,6,274719.53,420000.00
44,4,7,89829.19,420000.00
44,4,8,146001.72,420000.00
44,4,9,60663.70,420000.00
44,4,10,351334.66,420000.00
44,5,-1,168388.00,430000.00
44,5,1,241327.14,430000.00
44,5,2,62252.93,430000.00
44,5,3,8128.72,430000.00
44,5,4,341151.84,430000.00
44,5,5,154477.77,430000.00
44,5,6,280120.72,430000.00
44,5,7,135160.39,430000.00
44,5,8,86851.84,430000.00
44,5,9,31147.37,430000.00
44,5,10,345250.94,430000.00
46,1,-1,11308.00,220000.00
46,1,2,29628.29,220000.00
46,1,3,1578.68,220000.00
46,1,8,24914.24,220000.00
46,1,9,23367.09,220000.00
46,2,-1,8224.00,160000.00
46,2,2,37271.53,160000.00
46,2,3,47299.87,160000.00
46,2,8,7963.07,160000.00
46,3,-1,35980.00,700000.00
46,3,2,163260.14,700000.00
46,3,5,131617.58,700000.00
46,3,7,12200.72,700000.00
46,4,-1,21588.00,420000.00
46,4,2,19122.36,420000.00
46,4,5,9177.78,420000.00
46,4,8,72886.12,420000.00
46,5,-1,22102.00,430000.00
46,5,2,15549.88,430000.00
46,5,4,19607.35,430000.00
46,5,5,21071.35,430000.00
46,5,8,22338.87,430000.00
46,5,10,19653.54,430000.00
48,1,-1,22616.00,220000.00
48,1,3,78114.66,220000.00
48,1,5,11968.19,220000.00
48,1,6,1003.57,220000.00
48,1,7,19448.74,220000.00
48,1,8,43031.30,220000.00
48,1,9,70898.07,220000.00
48,1,10,59515.82,220000.00
48,2,-1,16448.00,160000.00
48,2,1,31812.82,160000.00
48,2,2,23011.95,160000.00
48,2,3,72056.16,160000.00
48,2,5,14383.27,160000.00
48,2,7,31977.01,160000.00
48,2,8,16750.87,160000.00
48,2,9,49679.48,160000.00
48,3,-1,71960.00,700000.00
48,3,3,166138.92,700000.00
48,3,6,120827.64,700000.00
48,3,7,11038.79,700000.00
48,3,8,139704.84,700000.00
48,3,9,222611.80,700000.00
48,4,-1,43176.00,420000.00
48,4,3,92681.66,420000.00
48,4,5,79660.52,420000.00
48,4,7,209121.25,420000.00
48,4,9,125567.06,420000.00
48,4,10,100572.52,420000.00
48,5,-1,44204.00,430000.00
48,5,1,30318.88,430000.00
48,5,2,22803.84,430000.00
48,5,3,118763.98,430000.00
48,5,5,50899.23,430000.00
48,5,7,188701.66,430000.00
48,5,9,162865.92,430000.00
48,5,10,70201.20,430000.00
51,1,-1,107800.00,220000.00
51,1,1,220000.00,220000.00
51,1,2,98707.22,220000.00
51,1,3,97465.20,220000.00
51,1,4,87559.58,220000.00
51,1,5,51866.27,220000.00
51,1,6,147930.75,220000.00
51,1,7,32549.83,220000.00
51,1,8,35140.78,220000.00
51,1,9,98766.20,220000.00
51,1,10,178499.67,220000.00
51,2,-1,78400.00,160000.00
51,2,1,143018.81,160000.00
51,2,2,160000.00,160000.00
51,2,3,80681.14,160000.00
51,2,4,25406.77,160000.00
51,2,5,62319.46,160000.00
51,2,6,143078.17,160000.00
51,2,7,30649.69,160000.00
51,2,8,47565.12,160000.00
51,2,9,52916.53,160000.00
51,2,10,100224.69,160000.00
51,3,-1,343000.00,700000.00
51,3,1,700000.00,700000.00
51,3,2,600742.38,700000.00
51,3,3,370581.47,700000.00
51,3,4,199270.17,700000.00
51,3,5,294132.69,700000.00
51,3,6,437778.81,700000.00
51,3,7,255098.95,700000.00
51,3,8,206127.86,700000.00
51,3,9,194182.95,700000.00
51,3,10,254122.44,700000.00
51,4,-1,205800.00,420000.00
51,4,1,419255.06,420000.00
51,4,2,289174.12,420000.00
51,4,3,350339.22,420000.00
51,4,4,140836.41,420000.00
51,4,5,96824.85,420000.00
51,4,6,217218.28,420000.00
51,4,7,151479.95,420000.00
51,4,8,103905.83,420000.00
51,4,9,149254.41,420000.00
51,4,10,160783.69,420000.00
51,5,-1,210700.00,430000.00
51,5,1,429999.97,430000.00
51,5,2,298754.81,430000.00
51,5,3,180305.19,430000.00
51,5,4,151826.02,430000.00
51,5,5,102303.69,430000.00
51,5,6,229506.00,430000.00
51,5,7,37102.68,430000.00
51,5,8,170441.91,430000.00
51,5,9,261749.52,430000.00
51,5,10,187501.33,430000.00
64,1,-1,22616.00,220000.00
64,1,1,26760.80,220000.00
64,1,2,109121.41,220000.00
64,1,4,8658.48,220000.00
64,1,6,9701.73,220000.00
64,1,7,13279.51,220000.00
64,1,9,73029.41,220000.00
64,1,10,8574.20,220000.00
64,2,-1,16448.00,160000.00
64,2,1,1708.93,160000.00
64,2,2,20514.56,160000.00
64,2,4,20153.97,160000.00
64,2,5,11266.82,160000.00
64,2,7,19687.43,160000.00
64,2,9,102874.95,160000.00
64,3,-1,71960.00,700000.00
64,3,2,274347.59,700000.00
64,3,3,39688.39,700000.00
64,3,5,12846.40,700000.00
64,3,6,236745.58,700000.00
64,3,9,325817.03,700000.00
64,3,10,23292.07,700000.00
64,4,-1,43176.00,420000.00
64,4,2,61201.66,420000.00
64,4,4,151142.72,420000.00
64,4,5,21382.62,420000.00
64,4,6,34388.96,420000.00
64,4,9,75121.32,420000.00
64,5,-1,44204.00,430000.00
64,5,2,134591.22,430000.00
64,5,4,205398.59,430000.00
64,5,5,72338.01,430000.00
64,5,9,73043.80,430000.00
64,5,10,30185.76,430000.00
66,1,-1,129800.00,220000.00
66,1,1,148892.64,220000.00
66,1,2,106314.88,220000.00
66,1,3,130271.62,220000.00
66,1,4,195313.81,220000.00
66,1,5,48168.52,220000.00
66,1,6,86990.16,220000.00
66,1,7,139093.34,220000.00
66,1,8,127757.62,220000.00
66,1,9,210076.78,220000.00
66,1,10,136885.77,220000.00
66,2,-1,94400.00,160000.00
66,2,1,105876.20,160000.00
66,2,2,37736.01,160000.00
66,2,3,110747.91,160000.00
66,2,4,61728.39,160000.00
66,2,5,44439.02,160000.00
66,2,6,114950.02,160000.00
66,2,7,93143.20,160000.00
66,2,8,136269.27,160000.00
66,2,9,135298.58,160000.00
66,2,10,129373.22,160000.00
66,3,-1,413000.00,700000.00
66,3,1,283392.75,700000.00
66,3,2,464257.00,700000.00
66,3,3,419383.44,700000.00
66,3,4,590754.12,700000.00
66,3,5,148778.20,700000.00
66,3,6,249683.92,700000.00
66,3,7,304710.91,700000.00
66,3,8,661539.06,700000.00
66,3,9,605660.06,700000.00
66,3,10,482200.81,700000.00
66,4,-1,247800.00,420000.00
66,4,1,355857.03,420000.00
66,4,2,268167.72,420000.00
66,4,3,192930.77,420000.00
66,4,4,290648.31,420000.00
66,4,5,174610.50,420000.00
66,4,6,95289.27,420000.00
66,4,7,252941.81,420000.00
66,4,8,250358.27,420000.00
66,4,9,420000.00,420000.00
66,4,10,260413.38,420000.00
66,5,-1,253700.00,430000.00
66,5,1,320116.09,430000.00
66,5,2,287315.16,430000.00
66,5,3,231718.06,430000.00
66,5,4,207920.84,430000.00
66,5,5,96894.44,430000.00
66,5,6,157090.00,430000.00
66,5,7,287750.19,430000.00
66,5,8,243092.55,430000.00
66,5,9,430000.00,430000.00
66,5,10,243584.98,430000.00
72,1,-1,43560.00,220000.00
72,1,1,154304.39,220000.00
72,1,2,28732.02,220000.00
72,1,3,56268.37,220000.00
72,1,4,22577.24,220000.00
