,GroupPeriod,Period,group_event_set_id,EventId,output_set_id,Quantile
29061,62,434,1,635,2,0.9635699
29064,63,543,1,778,2,0.6580118
29065,64,875,1,1268,2,0.66363686
29066,64,875,1,1269,2,0.007843544
29067,66,402,1,565,2,0.3840709
29068,67,881,1,1276,2,0.25433776
29069,68,450,1,649,2,0.827136
29071,69,833,1,1222,2,0.052222565
29072,70,548,1,784,2,0.4141419
29074,70,548,1,786,2,0.2956201
29075,70,548,1,787,2,0.2730975
29076,71,597,1,846,2,0.3359971
29079,72,447,1,646,2,0.671076
29080,74,440,1,640,2,0.4001414
29081,75,970,1,1406,2,0.027678136
29083,76,358,1,503,2,0.3179569
29084,78,768,1,1115,2,0.93612456
29085,78,768,1,1116,2,0.7156333
29088,80,213,1,306,2,0.14025058
29090,81,608,1,871,2,0.68230516
29091,81,608,1,872,2,0.45781356
29092,82,673,1,969,2,0.39980757
29093,83,826,1,1211,2,0.0912358
29094,83,826,1,1212,2,0.047436934
29095,84,600,1,856,2,0.6893801
29096,84,600,1,857,2,0.40529543
29097,84,600,1,858,2,0.43391612
29099,86,995,1,1441,2,0.981621
29101,87,962,1,1393,2,0.17938855
29102,89,340,1,481,2,0.26241848
29103,89,340,1,482,2,0.86003596
29106,92,872,1,1263,2,0.07696797
29107,92,872,1,1264,2,0.72516316
29109,93,929,1,1344,2,0.6681527
29110,94,728,1,1051,2,0.94592977
29111,94,728,1,1052,2,0.04632833
29112,95,143,1,199,2,0.22952771
29113,96,281,1,395,2,0.16920686
29114,96,281,1,396,2,0.12371138
29115,97,407,1,575,2,0.15642576
29116,97,407,1,576,2,0.13714477
29117,97,407,1,577,2,0.6704347
29119,100,382,1,540,2,0.85939944
29120,102,4,1,4,2,0.9978
29121,104,731,1,1055,2,0.97284293
29123,105,383,1,541,2,0.9842258
29124,105,383,1,542,2,0.7411154
29129,108,758,1,1099,2,0.85879993
29130,108,758,1,1100,2,0.7007586
29131,109,846,1,1232,2,0.09597795
29132,109,846,1,1233,2,0.14299595
29134,111,371,1,518,2,0.733683
29135,111,371,1,519,2,0.9099802
29136,112,794,1,1157,2,0.5448123
29137,112,794,1,1158,2,0.17858759
29138,112,794,1,1159,2,0.6455083
29139,113,925,1,1336,2,0.9451956
29140,113,925,1,1337,2,0.85356694
29141,114,909,1,1315,2,0.15610111
29142,115,610,1,873,2,0.60370034
29143,117,578,1,831,2,0.20640045
29144,117,578,1,832,2,0.72897243
29145,118,428,1,623,2,0.8923967
29146,122,587,1,838,2,0.5522204
29148,124,926,1,1338,2,0.12753573
29149,124,926,1,1339,2,0.5904061
29150,124,926,1,1340,2,0.03187257
29151,125,537,1,765,2,0.6304608
29152,126,583,1,835,2,0.7555306
29155,128,894,1,1300,2,0.11202708
29159,132,429,1,624,2,0.57464105
29160,132,429,1,625,2,0.58403
29161,132,429,1,626,2,0.66723955
29164,135,706,1,1018,2,0.7216578
29165,135,706,1,1019,2,0.44807133
29166,136,465,1,672,2,0.25531986
29167,136,465,1,673,2,0.46487415
29169,139,295,1,409,2,0.72934854
29170,141,989,1,1430,2,0.44234845
29171,141,989,1,1431,2,0.18224691
29172,142,823,1,1204,2,0.2016057
29173,143,265,1,371,2,0.38232327
29174,145,302,1,415,2,0.40621084
29175,146,869,1,1260,2,0.06210611
29176,146,869,1,1261,2,0.055552933
29178,148,86,1,126,2,0.32229784
29179,149,267,1,374,2,0.39843574
29182,151,638,1,912,2,0.5647397
29183,152,457,1,656,2,0.3515504
29184,152,457,1,657,2,0.008475226
29185,153,831,1,1219,2,0.11294959
29186,156,171,1,251,2,0.36778238
29187,157,71,1,107,2,0.45287007
29188,158,589,1,839,2,0.11858973
29190,160,392,1,550,2,0.90733266
29193,161,743,1,1076,2,0.59262043
29195,161,743,1,1078,2,0.5571313
29197,162,240,1,334,2,0.25731865
29198,163,801,1,1170,2,0.44021952
29199,163,801,1,1171,2,0.9585297
29200,164,455,1,653,2,0.8124876
29201,164,455,1,654,2,0.12977146
29202,165,296,1,410,2,0.48872596
29204,170,114,1,160,2,0.2204246
29205,171,339,1,480,2,0.60537046
29206,172,883,1,1281,2,0.44522431
29207,172,883,1,1282,2,0.19471605
29208,172,883,1,1283,2,0.8556492
29210,174,89,1,131,2,0.5170653
29212,178,984,1,1425,2,0.94821167
29213,178,984,1,1426,2,0.3087079
29214,179,212,1,305,2,0.110882424
29215,180,691,1,996,2,0.295518
29216,182,30,1,47,2,0.8237144
29217,183,841,1,1228,2,0.1725285
29219,184,425,1,613,2,0.21424419
29221,184,425,1,615,2,0.92701864
29222,184,425,1,616,2,0.49767676
29223,184,425,1,617,2,0.09355714
29224,185,733,1,1057,2,0.95170027
29225,185,733,1,1058,2,0.48890913
29227,187,852,1,1238,2,0.25570735
29229,188,405,1,568,2,0.81403756
29230,188,405,1,569,2,0.47562808
29231,188,405,1,570,2,0.20703854
29232,188,405,1,571,2,0.40195066
29233,188,405,1,572,2,0.3651755
29234,191,451,1,650,2,0.22764868
29235,193,829,1,1218,2,0.6978091
29236,194,864,1,1254,2,0.40321502
29238,194,864,1,1256,2,0.6060634
29239,197,675,1,971,2,0.22451596
29240,198,48,1,71,2,0.5653308
29242,199,158,1,232,2,0.1857269
29243,200,569,1,814,2,0.97921836
29244,200,569,1,815,2,0.9993318
29245,200,569,1,816,2,0.40659076
29246,200,569,1,817,2,0.0925661
29247,201,272,1,381,2,0.44805515
29248,201,272,1,382,2,0.46747923
29249,202,506,1,719,2,0.028522851
29250,204,658,1,945,2,0.58286375
29254,208,129,1,174,2,0.65866816
29256,210,356,1,501,2,0.6159838
29257,211,156,1,230,2,0.2851341
29258,212,153,1,226,2,0.8799786
29259,213,819,1,1198,2,0.8356572
29260,215,306,1,422,2,0.22798298
29262,216,14,1,21,2,0.49318242
29263,216,14,1,22,2,0.42682478
29264,216,14,1,23,2,0.6910563
29265,217,137,1,186,2,0.9418847
29267,217,137,1,188,2,0.72713214
29269,218,635,1,908,2,0.680858
29270,219,378,1,529,2,0.87708825
29271,219,378,1,530,2,0.57190096
29272,220,161,1,235,2,0.50856936
29273,220,161,1,236,2,0.46954754
29275,220,161,1,238,2,0.091815345
29276,220,161,1,239,2,0.55900127
29277,221,119,1,167,2,0.59264976
29278,222,777,1,1125,2,0.9152489
29279,222,777,1,1126,2,0.34189308
29281,223,560,1,803,2,0.764231
29282,223,560,1,804,2,0.050107446
29284,224,682,1,984,2,0.031859033
29285,224,682,1,985,2,0.13585795
29286,224,682,1,986,2,0.112188995
29287,224,682,1,987,2,0.13154908
29288,225,598,1,849,2,0.81489384
29289,225,598,1,850,2,0.9927607
29291,225,598,1,852,2,0.76242584
29296,231,705,1,1014,2,0.41261327
29297,231,705,1,1015,2,0.81885284
29298,231,705,1,1016,2,0.1814032
29299,231,705,1,1017,2,0.5654985
29300,232,59,1,88,2,0.23657802
29301,234,315,1,434,2,0.22977783
29303,236,757,1,1096,2,0.160181
29305,238,433,1,632,2,0.12089044
29306,238,433,1,633,2,0.87850404
29307,238,433,1,634,2,0.32231742
29309,239,458,1,659,2,0.09520229
29310,239,458,1,660,2,0.33483353
29311,242,526,1,744,2,0.6700948
29313,244,325,1,455,2,0.39313897
29314,246,389,1,547,2,0.7827154
29315,247,45,1,70,2,0.52873725
29316,248,567,1,812,2,0.82820994
29317,249,495,1,707,2,0.014802611
29318,251,173,1,252,2,0.9127902
29319,251,173,1,253,2,0.8214688
29321,251,173,1,255,2,0.36480966
29324,253,504,1,715,2,0.10046002
29325,253,504,1,716,2,0.7678166
29326,253,504,1,717,2,0.27875668
29327,254,972,1,1410,2,0.18479557
29328,254,972,1,1411,2,0.86734515
29329,255,190,1,279,2,0.36536002
29330,257,35,1,58,2,0.42864528
29331,258,762,1,1103,2,0.0020260236
29333,259,512,1,727,2,0.10918791
29334,259,512,1,728,2,0.4124269
29335,259,512,1,729,2,0.41362208
29336,260,565,1,811,2,0.5282161
29338,261,574,1,826,2,0.9054797
29339,261,574,1,827,2,0.5734148
29341,263,973,1,1412,2,0.18958934
29342,265,646,1,924,2,0.16292346
29343,268,933,1,1351,2,0.7269477
29344,268,933,1,1352,2,0.21102047
29345,268,933,1,1353,2,0.9466856
29347,272,284,1,399,2,0.78049946
29348,273,945,1,1371,2,0.8859819
29349,274,649,1,930,2,0.43947393
29351,276,950,1,1378,2,0.98143643
29353,277,736,1,1062,2,0.020710826
29354,281,825,1,1206,2,0.119729
29355,281,825,1,1207,2,0.89477533
29356,281,825,1,1208,2,0.5136861
29357,281,825,1,1209,2,0.83475184
29359,283,715,1,1028,2,0.9586301
29360,283,715,1,1029,2,0.18522748
29362,284,262,1,368,2,0.7005447
29363,285,6,1,6,2,0.11648832
29364,285,6,1,7,2,0.800792
29365,285,6,1,8,2,0.4030337
29366,286,324,1,454,2,0.7770972
29367,287,712,1,1026,2,0.69099724
29369,288,408,1,578,2,0.05996151
29370,289,147,1,212,2,0.5465187
29371,293,27,1,45,2,0.44124362
29373,294,764,1,1109,2,0.36256537
29374,294,764,1,1110,2,0.36552212
29375,294,764,1,1111,2,0.3539704
29377,298,58,1,86,2,0.82009697
29379,300,738,1,1065,2,0.59544945
29381,300,738,1,1067,2,0.70431006
29382,301,398,1,559,2,0.7608665
29385,303,878,1,1273,2,0.6832187
29387,304,55,1,81,2,0.42314303
29388,304,55,1,82,2,0.11278412
29389,305,227,1,319,2,0.43564597
29391,306,971,1,1408,2,0.93705434
29392,306,971,1,1409,2,0.89930654
29393,307,95,1,135,2,0.10153946
29394,308,520,1,738,2,0.45720875
29395,309,260,1,365,2,0.1884571
29396,310,987,1,1429,2,0.9201044
29397,311,525,1,741,2,0.6627669
29398,311,525,1,742,2,0.94084513
29399,311,525,1,743,2,0.75054365
29400,312,413,1,587,2,0.6469608
29401,312,413,1,588,2,0.48902848
29402,312,413,1,589,2,0.71830213
29404,314,327,1,457,2,0.6252828
29406,316,280,1,392,2,0.8330278
29407,316,280,1,393,2,0.42521727
29409,317,687,1,992,2,0.34785816
29410,318,803,1,1172,2,0.9482359
29411,318,803,1,1173,2,0.06138569
29412,318,803,1,1174,2,0.8669719
29413,319,771,1,1119,2,0.28693062
29415,319,771,1,1121,2,0.36254776
29416,320,304,1,418,2,0.51224554
29417,321,884,1,1284,2,0.35552913
29419,321,884,1,1286,2,0.7158528
29420,321,884,1,1287,2,0.593813
29421,322,85,1,124,2,0.6129971
29422,326,152,1,219,2,0.5417768
29423,326,152,1,220,2,0.15016188
29426,326,152,1,223,2,0.6879388
29427,326,152,1,224,2,0.2984822
29428,326,152,1,225,2,0.5513642
29430,327,73,1,110,2,0.7602179
29432,328,263,1,370,2,0.8129173
29433,329,904,1,1310,2,0.7637581
29434,332,56,1,83,2,0.4678919
29437,335,796,1,1162,2,0.32299536
29438,335,796,1,1163,2,0.03403671
29439,337,344,1,486,2,0.9491426
29440,339,427,1,622,2,0.045566212
29442,343,19,1,31,2,0.031869173
29446,345,964,1,1394,2,0.0041821576
29448,346,278,1,390,2,0.9796008
29449,347,795,1,1160,2,0.2713312
29451,348,288,1,403,2,0.5561155
29452,349,581,1,833,2,0.70329756
29454,350,571,1,820,2,0.26229575
29455,350,571,1,821,2,0.6609967
29456,350,571,1,822,2,0.32031384
29457,350,571,1,823,2,0.0888816
29458,351,289,1,404,2,0.50578225
29461,354,231,1,324,2,0.74558824
29462,354,231,1,325,2,0.2866324
29463,354,231,1,326,2,0.25989628
29464,355,745,1,1080,2,0.66467136
29467,355,745,1,1083,2,0.7918117
29468,356,335,1,471,2,0.41471386
29469,356,335,1,472,2,0.41756824
29470,356,335,1,473,2,0.9816602
29471,359,279,1,391,2,0.15753408
29472,360,489,1,700,2,0.035678577
29473,362,557,1,799,2,0.67401266
29474,363,531,1,752,2,0.8591729
29475,363,531,1,753,2,0.2354281
29476,364,616,1,879,2,0.9181749
29478,365,380,1,536,2,0.44757357
29479,365,380,1,537,2,0.5793788
29480,367,255,1,353,2,0.82430947
29481,367,255,1,354,2,0.72599113
29484,370,849,1,1234,2,0.5192293
29485,371,332,1,465,2,0.5881542
29486,371,332,1,466,2,0.0034716742
29488,372,558,1,801,2,0.82326174
29489,375,236,1,329,2,0.18094146
29490,375,236,1,330,2,0.7115878
29491,376,37,1,60,2,0.34282693
29492,377,746,1,1084,2,0.37081927
29495,377,746,1,1087,2,0.0042803893
29496,378,824,1,1205,2,0.48711455
29497,379,366,1,509,2,0.8982374
29499,379,366,1,511,2,0.07571331
29501,381,938,1,1359,2,0.7052762
29502,381,938,1,1360,2,0.8497148
29503,382,322,1,450,2,0.89898825
29504,382,322,1,451,2,0.38590395
29505,382,322,1,452,2,0.88793653
29506,383,584,1,836,2,0.23688218
29507,384,955,1,1386,2,0.4689084
29508,384,955,1,1387,2,0.31867948
29509,385,858,1,1247,2,0.7145188
29510,386,807,1,1179,2,0.05701979
29511,386,807,1,1180,2,0.7595467
29512,387,187,1,276,2,0.4648458
29513,388,998,1,1444,2,0.37753406
29514,389,394,1,553,2,0.17249286
29515,390,517,1,734,2,0.46137792
29516,390,517,1,735,2,0.24239141
29517,391,912,1,1318,2,0.61334866
29518,391,912,1,1319,2,0.6835295
29519,391,912,1,1320,2,0.20915754
29520,392,197,1,288,2,0.46615037
29521,393,145,1,205,2,0.9667808
29522,393,145,1,206,2,0.75957036
29523,393,145,1,207,2,0.92356575
29524,394,25,1,39,2,0.6796246
29525,394,25,1,40,2,0.20782913
29527,394,25,1,42,2,0.52475107
29529,396,612,1,875,2,0.77590823
29530,397,112,1,154,2,0.430773
29531,397,112,1,155,2,0.0067797285
29532,397,112,1,156,2,0.17412359
29533,397,112,1,157,2,0.056238648
29534,398,287,1,401,2,0.07089797
29535,399,421,1,601,2,0.0326733
29536,399,421,1,602,2,0.29920256
29537,401,990,1,1432,2,0.21203764
29539,402,542,1,775,2,0.9379151
29540,403,349,1,491,2,0.9761287
29541,403,349,1,492,2,0.0578286
29543,406,352,1,495,2,0.105136506
29544,406,352,1,496,2,0.17318766
29545,407,653,1,936,2,0.0517325
29546,409,643,1,921,2,0.13454244
29547,410,703,1,1012,2,0.9640069
29549,411,683,1,989,2,0.41903785
29551,414,770,1,1118,2,0.7179352
29552,415,337,1,475,2,0.17783956
29553,415,337,1,476,2,0.8751521
29555,416,888,1,1291,2,0.9877273
29556,417,538,1,766,2,0.57527155
29559,419,441,1,641,2,0.80109364
29561,420,128,1,173,2,0.941967
29562,421,100,1,141,2,0.48881572
29563,421,100,1,142,2,0.4131143
29565,424,247,1,342,2,0.3574169
29566,427,99,1,140,2,0.42968783
29567,429,615,1,878,2,0.49151972
29569,432,463,1,669,2,0.26233178
29571,433,893,1,1298,2,0.65905595
29572,433,893,1,1299,2,0.57641166
29574,436,889,1,1292,2,0.8008373
29576,438,948,1,1375,2,0.84929454
29577,438,948,1,1376,2,0.003000476
29578,440,436,1,637,2,0.7536727
29579,440,436,1,638,2,0.39938125
29580,442,224,1,313,2,0.6081819
29581,442,224,1,314,2,0.78876835
29582,443,816,1,1192,2,0.372023
29584,443,816,1,1194,2,0.87432116
29585,444,920,1,1331,2,0.419703
29586,445,42,1,68,2,0.9181394
29587,445,42,1,69,2,0.4873888
29588,447,940,1,1364,2,0.6073331
29589,448,554,1,795,2,0.25099847
29590,449,953,1,1383,2,0.9087395
29592,449,953,1,1385,2,0.20258632
29593,451,522,1,739,2,0.15967554
29594,452,919,1,1326,2,0.553208
29595,452,919,1,1327,2,0.8291171
29596,452,919,1,1328,2,0.98093015
29597,452,919,1,1329,2,0.62492675
29600,453,41,1,65,2,0.9861229
29602,453,41,1,67,2,0.7435284
29603,454,812,1,1187,2,0.42571235
29605,455,252,1,348,2,0.7489682
29608,456,669,1,959,2,0.048900712
29609,456,669,1,960,2,0.034332816
29610,456,669,1,961,2,0.5298745
29612,456,669,1,963,2,0.36663458
29613,456,669,1,964,2,0.14362021
29615,457,225,1,315,2,0.7836335
29616,457,225,1,316,2,0.8543726
29618,457,225,1,318,2,0.3666924
29620,460,481,1,689,2,0.008966029
29621,460,481,1,690,2,0.012229955
29622,460,481,1,691,2,0.8472166
29623,461,177,1,259,2,0.24781749
29624,461,177,1,260,2,0.7451244
29626,462,34,1,56,2,0.5688566
29627,462,34,1,57,2,0.4004338
29628,463,186,1,274,2,0.83273005
29629,463,186,1,275,2,0.6705857
29631,465,239,1,332,2,0.012104831
29632,466,860,1,1250,2,0.09721995
29633,466,860,1,1251,2,0.47238255
29634,466,860,1,1252,2,0.42328954
29636,467,462,1,667,2,0.9372851
29637,467,462,1,668,2,0.51779854
29639,469,130,1,176,2,0.22139339
29644,471,564,1,810,2,0.29751864
29647,475,534,1,756,2,0.78466004
29649,475,534,1,758,2,0.07135854
29652,477,546,1,781,2,0.8299563
29653,478,341,1,483,2,0.5539155
29654,478,341,1,484,2,0.76726896
29656,479,318,1,443,2,0.6757113
29659,479,318,1,446,2,0.002747939
29660,480,887,1,1289,2,0.24054879
29662,481,684,1,991,2,0.06744218
29663,483,617,1,881,2,0.1658476
29664,483,617,1,882,2,0.497772
29666,484,148,1,214,2,0.21701595
29667,485,814,1,1190,2,0.6463264
29668,485,814,1,1191,2,0.5678602
29669,486,799,1,1168,2,0.25109422
29671,487,958,1,1390,2,0.1758941
29672,489,74,1,111,2,0.6075768
29673,489,74,1,112,2,0.40744847
29676,494,369,1,515,2,0.725777
29677,495,438,1,639,2,0.28083897
29678,496,87,1,127,2,0.8824521
29679,497,393,1,552,2,0.37841526
29681,500,645,1,923,2,0.7118465
29683,504,749,1,1088,2,0.42371404
29684,504,749,1,1089,2,0.9182228
29685,504,749,1,1090,2,0.1677358
29686,505,220,1,311,2,0.65419626
29687,506,639,1,913,2,0.44467866
29688,506,639,1,914,2,0.87117326
29689,506,639,1,915,2,0.6923639
29690,507,648,1,928,2,0.11440759
29692,509,75,1,113,2,0.85745645
29693,509,75,1,114,2,0.8110226
29695,511,419,1,597,2,0.007936318
29699,517,193,1,284,2,0.3487145
29700,517,193,1,285,2,0.8375123
29701,518,126,1,172,2,0.6632159
29702,524,947,1,1372,2,0.803214
29704,524,947,1,1374,2,0.3652015
29705,525,431,1,627,2,0.8109805
29706,527,487,1,697,2,0.007536544
29708,527,487,1,699,2,0.33336774
29709,528,741,1,1072,2,0.9393084
29710,528,741,1,1073,2,0.7431726
29711,528,741,1,1074,2,0.72921205
29712,529,809,1,1181,2,0.7817805
29713,529,809,1,1182,2,0.9188737
29714,529,809,1,1183,2,0.46622074
29715,530,678,1,976,2,0.38529587
29716,530,678,1,977,2,0.38165897
29718,531,82,1,121,2,0.16498008
29720,533,692,1,998,2,0.53256804
29721,534,810,1,1184,2,0.77746755
29722,534,810,1,1185,2,0.49589655
29723,535,530,1,748,2,0.7351539
29725,535,530,1,750,2,0.9239298
29726,535,530,1,751,2,0.88699776
29727,536,936,1,1356,2,0.4119298
29728,537,725,1,1045,2,0.7605062
29729,537,725,1,1046,2,0.95584035
29732,539,637,1,911,2,0.17636459
29733,541,857,1,1245,2,0.14820501
29734,541,857,1,1246,2,0.7882134
29735,543,406,1,573,2,0.98377085
29736,543,406,1,574,2,0.37381586
29737,546,788,1,1146,2,0.4134271
29738,546,788,1,1147,2,0.014999943
29739,550,269,1,379,2,0.024415903
29740,551,856,1,1244,2,0.26240158
29741,552,890,1,1293,2,0.3471264
29743,552,890,1,1295,2,0.6796677
29744,554,299,1,413,2,0.15665488
29747,556,943,1,1369,2,0.0694178
29748,557,625,1,894,2,0.87211186
29749,557,625,1,895,2,0.058444418
29750,558,927,1,1341,2,0.90082765
29753,560,92,1,133,2,0.33649972
29755,561,765,1,1113,2,0.033507627
29757,562,98,1,139,2,0.9853456
29758,563,693,1,999,2,0.31542268
29760,565,999,1,1445,2,0.78085196
29762,566,850,1,1235,2,0.71434647
29763,567,737,1,1063,2,0.05960957
29764,567,737,1,1064,2,0.6664518
29767,569,629,1,899,2,0.57520425
29768,570,10,1,18,2,0.40068772
29769,570,10,1,19,2,0.5972766
29770,570,10,1,20,2,0.48810607
29771,572,828,1,1215,2,0.9515036
29772,572,828,1,1216,2,0.19373439
29775,574,484,1,694,2,0.089653485
29777,574,484,1,696,2,0.7121479
29778,575,309,1,428,2,0.3338917
29781,576,461,1,665,2,0.8586857
29783,578,536,1,763,2,0.13568722
29784,578,536,1,764,2,0.45175156
29785,579,257,1,355,2,0.16008659
29786,579,257,1,356,2,0.5811385
29787,579,257,1,357,2,0.88189083
29788,579,257,1,358,2,0.27255082
29791,581,640,1,916,2,0.53963757
29792,582,144,1,200,2,0.9564126
29793,582,144,1,201,2,0.6224752
29794,582,144,1,202,2,0.8305951
29795,582,144,1,203,2,0.9915614
29796,582,144,1,204,2,0.8587206
29797,583,895,1,1301,2,0.16475259
29798,583,895,1,1302,2,0.9974411
29799,584,165,1,242,2,0.9231696
29800,585,549,1,788,2,0.5093336
29801,585,549,1,789,2,0.28915158
29802,586,563,1,807,2,0.68265986
29803,587,191,1,280,2,0.3776601
29804,587,191,1,281,2,0.53820604
29805,588,654,1,937,2,0.1279001
29806,588,654,1,938,2,0.080845974
29807,588,654,1,939,2,0.5331084
29808,588,654,1,940,2,0.25732493
29809,589,9,1,13,2,0.19315371
29810,589,9,1,14,2,0.9367773
29811,589,9,1,15,2,0.7304814
29812,589,9,1,16,2,0.80736667
29814,590,613,1,876,2,0.2605211
29815,591,303,1,416,2,0.4941922
29816,591,303,1,417,2,0.9405636
29817,592,981,1,1420,2,0.3404722
29818,592,981,1,1421,2,0.55807006
29819,592,981,1,1422,2,0.7010528
29820,592,981,1,1423,2,0.54291433
29821,594,124,1,169,2,0.07543184
29822,594,124,1,170,2,0.6997464
29823,595,651,1,933,2,0.290758
29826,597,631,1,903,2,0.5903205
29827,598,586,1,837,2,0.19701022
29828,599,163,1,240,2,0.20114048
29830,601,511,1,725,2,0.056840796
29831,601,511,1,726,2,0.70566046
29832,603,154,1,227,2,0.40104052
29834,604,361,1,507,2,0.035950385
29836,607,698,1,1002,2,0.26811954
29837,610,135,1,184,2,0.41548875
29838,611,541,1,772,2,0.81910545
29839,611,541,1,773,2,0.5965217
29840,613,291,1,406,2,0.8747381
29841,613,291,1,407,2,0.92909014
29842,614,644,1,922,2,0.81468236
29843,615,261,1,366,2,0.05181327
29844,616,258,1,361,2,0.34416097
29846,616,258,1,363,2,0.8930997
29848,618,676,1,972,2,0.2678831
29849,618,676,1,973,2,0.28259218
29851,619,785,1,1141,2,0.661006
29852,620,181,1,265,2,0.64166665
29853,620,181,1,266,2,0.9901533
29854,620,181,1,267,2,0.37174582
29855,620,181,1,268,2,0.2958311
29856,621,151,1,217,2,0.9155079
29858,622,568,1,813,2,0.6012491
29859,623,207,1,299,2,0.37596592
29860,625,867,1,1259,2,0.7867114
29861,626,966,1,1397,2,0.62699395
29866,627,142,1,197,2,0.7345278
29867,627,142,1,198,2,0.9225944
29869,632,820,1,1199,2,0.2626312
29870,632,820,1,1200,2,0.3559446
29871,632,820,1,1201,2,0.4085767
29872,632,820,1,1202,2,0.96534324
29873,633,905,1,1311,2,0.94634223
29874,633,905,1,1312,2,0.375861
29875,634,782,1,1136,2,0.4350402
29877,636,907,1,1313,2,0.30945554
29878,636,907,1,1314,2,0.9075616
29879,637,188,1,277,2,0.75103223
29880,638,69,1,104,2,0.89518166
29883,640,113,1,158,2,0.5461293
29884,640,113,1,159,2,0.77785486
29887,642,717,1,1032,2,0.88339335
29888,643,702,1,1009,2,0.80235845
29889,643,702,1,1010,2,0.03136872
29891,645,726,1,1047,2,0.9199613
29892,645,726,1,1048,2,0.5775888
29893,645,726,1,1049,2,0.53753793
29894,647,931,1,1346,2,0.9925265
29895,647,931,1,1347,2,0.48623425
29897,647,931,1,1349,2,0.809011
29899,649,647,1,925,2,0.46795368
29900,649,647,1,926,2,0.5571592
29901,649,647,1,927,2,0.5774614
29902,651,886,1,1288,2,0.12442107
29905,654,444,1,643,2,0.27673864
29906,654,444,1,644,2,0.22356552
29908,655,359,1,504,2,0.4255844
29910,657,798,1,1167,2,0.063413896
29911,659,346,1,488,2,0.85929626
29912,660,38,1,61,2,0.3245419
29913,660,38,1,62,2,0.8161328
29914,660,38,1,63,2,0.8151892
29915,661,509,1,721,2,0.6711398
29916,661,509,1,722,2,0.888896
29920,665,49,1,73,2,0.51046836
29921,666,238,1,331,2,0.9871539
29922,667,956,1,1388,2,0.28586373
29925,670,62,1,93,2,0.83224094
29926,671,370,1,516,2,0.2664847
29927,673,623,1,892,2,0.8627895
29928,674,33,1,53,2,0.8759864
29929,674,33,1,54,2,0.049944185
29930,674,33,1,55,2,0.230452
