GroupPeriod,Period,group_event_set_id,EventId,output_set_id,Quantile
82,673,1,969,0,0.70709646
83,826,1,1211,0,0.27373672
83,826,1,1212,0,0.6701133
84,600,1,856,0,0.3475348
84,600,1,857,0,0.76812786
84,600,1,858,0,0.6757714
85,552,1,790,0,0.977532
86,995,1,1441,0,0.86670977
87,962,1,1392,0,0.046108015
87,962,1,1393,0,0.2903237
89,340,1,481,0,0.8623911
89,340,1,482,0,0.60084784
91,57,1,85,0,0.34425795
92,872,1,1262,0,0.055602577
92,872,1,1263,0,0.7628727
92,872,1,1264,0,0.0015187877
92,872,1,1265,0,0.09284354
93,929,1,1344,0,0.99350417
94,728,1,1051,0,0.7760131
94,728,1,1052,0,0.8682709
95,143,1,199,0,0.47715825
96,281,1,395,0,0.16884863
96,281,1,396,0,0.5339773
97,407,1,575,0,0.42583188
97,407,1,576,0,0.1630296
97,407,1,577,0,0.16587757
100,382,1,539,0,0.25815016
100,382,1,540,0,0.9430916
102,4,1,4,0,0.9868069
104,731,1,1055,0,0.7036664
104,731,1,1056,0,0.7231574
105,383,1,541,0,0.7324978
105,383,1,542,0,0.5173955
106,603,1,861,0,0.17742631
106,603,1,862,0,0.8776462
107,384,1,543,0,0.88039035
108,758,1,1098,0,0.7095345
108,758,1,1099,0,0.9334288
108,758,1,1100,0,0.9799982
109,846,1,1232,0,0.5034758
109,846,1,1233,0,0.7575695
111,371,1,517,0,0.6166185
111,371,1,518,0,0.11488907
111,371,1,519,0,0.31598848
112,794,1,1157,0,0.0677339
112,794,1,1158,0,0.88687116
112,794,1,1159,0,0.022070399
113,925,1,1336,0,0.5372867
113,925,1,1337,0,0.17761211
114,909,1,1315,0,0.1469949
115,610,1,873,0,0.16584449
117,578,1,831,0,0.87695396
117,578,1,832,0,0.49447012
118,428,1,623,0,0.34090048
122,587,1,838,0,0.9992098
123,874,1,1267,0,0.5459749
124,926,1,1338,0,0.30333114
124,926,1,1339,0,0.3706517
124,926,1,1340,0,0.6958669
125,537,1,765,0,0.12024657
126,583,1,835,0,0.7582212
127,353,1,497,0,0.8837676
127,353,1,498,0,0.47513115
128,894,1,1300,0,0.4373047
129,839,1,1225,0,0.14311478
129,839,1,1226,0,0.42274225
131,285,1,400,0,0.7644117
132,429,1,624,0,0.4139833
132,429,1,625,0,0.619931
132,429,1,626,0,0.04377948
134,663,1,951,0,0.21972537
134,663,1,952,0,0.2038287
135,706,1,1018,0,0.9811735
135,706,1,1019,0,0.044549882
136,465,1,672,0,0.2153185
136,465,1,673,0,0.031399235
136,465,1,674,0,0.63953525
139,295,1,409,0,0.6531704
141,989,1,1430,0,0.3455215
141,989,1,1431,0,0.036354523
142,823,1,1204,0,0.43501043
143,265,1,371,0,0.17132863
145,302,1,415,0,0.42672423
146,869,1,1260,0,0.37281024
146,869,1,1261,0,0.22108634
148,86,1,125,0,0.84164095
148,86,1,126,0,0.69261503
149,267,1,374,0,0.4706452
149,267,1,375,0,0.39968532
150,164,1,241,0,0.10903989
151,638,1,912,0,0.60303855
152,457,1,656,0,0.50415194
152,457,1,657,0,0.9053811
153,831,1,1219,0,0.9689099
156,171,1,251,0,0.8095953
157,71,1,107,0,0.86669624
158,589,1,839,0,0.49578974
159,930,1,1345,0,0.37378222
160,392,1,550,0,0.4789902
160,392,1,551,0,0.53124255
161,743,1,1075,0,0.8176968
161,743,1,1076,0,0.15100636
161,743,1,1077,0,0.6005589
161,743,1,1078,0,0.90598977
162,240,1,333,0,0.22246403
162,240,1,334,0,0.28786325
163,801,1,1170,0,0.8422146
163,801,1,1171,0,0.65186787
164,455,1,653,0,0.96546495
164,455,1,654,0,0.64208376
165,296,1,410,0,0.9493329
166,293,1,408,0,0.8268484
170,114,1,160,0,0.674668
171,339,1,480,0,0.18998775
172,883,1,1281,0,0.2135332
172,883,1,1282,0,0.8630297
172,883,1,1283,0,0.33392394
173,174,1,256,0,0.68643576
174,89,1,131,0,0.43537572
176,968,1,1405,0,0.45934877
178,984,1,1425,0,0.01057504
178,984,1,1426,0,0.8223224
179,212,1,305,0,0.31144947
180,691,1,996,0,0.33713344
182,30,1,47,0,0.071601905
183,841,1,1228,0,0.62462705
184,425,1,612,0,0.77861214
184,425,1,613,0,0.5110413
184,425,1,614,0,0.4777099
184,425,1,615,0,0.7721071
184,425,1,616,0,0.096723005
184,425,1,617,0,0.54091835
185,733,1,1057,0,0.74888366
185,733,1,1058,0,0.3663077
186,840,1,1227,0,0.87613046
187,852,1,1238,0,0.45681518
187,852,1,1239,0,0.1158964
188,405,1,568,0,0.9768903
188,405,1,569,0,0.45590073
188,405,1,570,0,0.75278914
188,405,1,571,0,0.0782532
188,405,1,572,0,0.80884045
191,451,1,650,0,0.15200032
193,829,1,1218,0,0.12495629
194,864,1,1254,0,0.2764363
194,864,1,1255,0,0.42470738
194,864,1,1256,0,0.48528567
197,675,1,971,0,0.4282925
198,48,1,71,0,0.03453953
199,158,1,231,0,0.59703124
199,158,1,232,0,0.7419593
200,569,1,814,0,0.97875386
200,569,1,815,0,0.55415994
200,569,1,816,0,0.9318685
200,569,1,817,0,0.9519661
201,272,1,381,0,0.21239536
201,272,1,382,0,0.06637992
202,506,1,719,0,0.1696619
204,658,1,945,0,0.7444334
205,270,1,380,0,0.2609691
206,983,1,1424,0,0.1122383
207,505,1,718,0,0.94338757
208,129,1,174,0,0.6835894
210,356,1,500,0,0.9581797
210,356,1,501,0,0.32950976
211,156,1,230,0,0.19225828
212,153,1,226,0,0.13678877
213,819,1,1198,0,0.9433777
215,306,1,422,0,0.1641652
215,306,1,423,0,0.80235213
216,14,1,21,0,0.2116831
216,14,1,22,0,0.86291933
216,14,1,23,0,0.056674577
217,137,1,186,0,0.38141742
217,137,1,187,0,0.401931
217,137,1,188,0,0.9762421
218,635,1,907,0,0.8977273
218,635,1,908,0,0.38445184
219,378,1,529,0,0.42468283
219,378,1,530,0,0.7151454
220,161,1,235,0,0.64011437
220,161,1,236,0,0.8941525
220,161,1,237,0,0.68719375
220,161,1,238,0,0.5153119
220,161,1,239,0,0.90068424
221,119,1,167,0,0.3309923
222,777,1,1125,0,0.36744648
222,777,1,1126,0,0.35143247
222,777,1,1127,0,0.4895119
223,560,1,803,0,0.034729425
223,560,1,804,0,0.45290676
223,560,1,805,0,0.31661758
224,682,1,984,0,0.24318504
224,682,1,985,0,0.24742694
224,682,1,986,0,0.7975441
224,682,1,987,0,0.38559106
225,598,1,849,0,0.9807439
225,598,1,850,0,0.41275185
225,598,1,851,0,0.69770736
225,598,1,852,0,0.3053727
225,598,1,853,0,0.8264959
225,598,1,854,0,0.21306993
227,195,1,287,0,0.27518708
228,572,1,824,0,0.29251835
231,705,1,1014,0,0.12935613
231,705,1,1015,0,0.7505955
231,705,1,1016,0,0.43151575
231,705,1,1017,0,0.12594521
232,59,1,88,0,0.5362137
234,315,1,434,0,0.48832223
235,779,1,1130,0,0.50525063
236,757,1,1096,0,0.7124996
236,757,1,1097,0,0.066531636
238,433,1,632,0,0.49194202
238,433,1,633,0,0.05160447
238,433,1,634,0,0.9760919
239,458,1,658,0,0.65989923
239,458,1,659,0,0.16918527
239,458,1,660,0,0.9195634
242,526,1,744,0,0.17498897
242,526,1,745,0,0.35458884
244,325,1,455,0,0.04748799
246,389,1,547,0,0.37126446
247,45,1,70,0,0.73140895
248,567,1,812,0,0.121870175
249,495,1,707,0,0.7769846
251,173,1,252,0,0.42708218
251,173,1,253,0,0.80232793
251,173,1,254,0,0.1739274
251,173,1,255,0,0.90234673
252,219,1,309,0,0.7272623
252,219,1,310,0,0.048221204
253,504,1,715,0,0.47924843
253,504,1,716,0,0.06553107
253,504,1,717,0,0.72245973
254,972,1,1410,0,0.36326164
254,972,1,1411,0,0.7741538
255,190,1,279,0,0.8825343
257,35,1,58,0,0.1763649
258,762,1,1103,0,0.8103754
258,762,1,1104,0,0.38576263
259,512,1,727,0,0.38227996
259,512,1,728,0,0.654324
259,512,1,729,0,0.9741268
260,565,1,811,0,0.68248785
261,574,1,825,0,0.22106476
261,574,1,826,0,0.00043708683
261,574,1,827,0,0.11139377
262,915,1,1322,0,0.29468882
263,973,1,1412,0,0.06893042
265,646,1,924,0,0.0663074
268,933,1,1351,0,0.94634223
268,933,1,1352,0,0.15167087
268,933,1,1353,0,0.33392397
269,575,1,828,0,0.9658271
272,284,1,399,0,0.5336973
273,945,1,1371,0,0.6926838
274,649,1,930,0,0.28759667
275,916,1,1323,0,0.66606015
276,950,1,1378,0,0.16305621
276,950,1,1379,0,0.3460893
277,736,1,1062,0,0.9066116
281,825,1,1206,0,0.7295521
281,825,1,1207,0,0.46222326
281,825,1,1208,0,0.45788968
281,825,1,1209,0,0.7422896
281,825,1,1210,0,0.3978521
283,715,1,1028,0,0.4325007
283,715,1,1029,0,0.56771046
284,262,1,367,0,0.559749
284,262,1,368,0,0.46043783
285,6,1,6,0,0.6044958
285,6,1,7,0,0.14986554
285,6,1,8,0,0.7389066
286,324,1,454,0,0.1625543
287,712,1,1026,0,0.80859405
287,712,1,1027,0,0.57270485
288,408,1,578,0,0.93582
289,147,1,212,0,0.41735616
293,27,1,45,0,0.65837026
293,27,1,46,0,0.07346005
294,764,1,1109,0,0.3034303
294,764,1,1110,0,0.16221139
294,764,1,1111,0,0.66848814
297,105,1,148,0,0.12109474
298,58,1,86,0,0.49848896
298,58,1,87,0,0.25267217
300,738,1,1065,0,0.16783583
300,738,1,1066,0,0.8133471
300,738,1,1067,0,0.24382244
301,398,1,559,0,0.07987232
302,502,1,713,0,0.3924218
302,502,1,714,0,0.21071757
303,878,1,1273,0,0.71401876
303,878,1,1274,0,0.61869854
304,55,1,81,0,0.9489408
304,55,1,82,0,0.85134226
305,227,1,319,0,0.3061041
306,971,1,1407,0,0.8609817
306,971,1,1408,0,0.25298938
306,971,1,1409,0,0.8534509
307,95,1,135,0,0.14500134
308,520,1,738,0,0.9286261
309,260,1,365,0,0.56444705
310,987,1,1429,0,0.4574603
311,525,1,741,0,0.40294617
311,525,1,742,0,0.3774722
311,525,1,743,0,0.15723164
312,413,1,587,0,0.63120496
312,413,1,588,0,0.35585532
312,413,1,589,0,0.88043517
312,413,1,590,0,0.12366673
314,327,1,457,0,0.46798137
315,879,1,1275,0,0.5853549
316,280,1,392,0,0.72897285
316,280,1,393,0,0.6552194
316,280,1,394,0,0.4265322
317,687,1,992,0,0.7315392
318,803,1,1172,0,0.7099946
318,803,1,1173,0,0.38157725
318,803,1,1174,0,0.4280146
319,771,1,1119,0,0.35450524
319,771,1,1120,0,0.77753246
319,771,1,1121,0,0.14298017
320,304,1,418,0,0.81551844
321,884,1,1284,0,0.588125
321,884,1,1285,0,0.37114635
321,884,1,1286,0,0.9424117
321,884,1,1287,0,0.9578117
322,85,1,124,0,0.96860516
326,152,1,219,0,0.10090176
326,152,1,220,0,0.4905615
326,152,1,221,0,0.92084205
326,152,1,222,0,0.008866413
326,152,1,223,0,0.2999616
326,152,1,224,0,0.45950586
326,152,1,225,0,0.2780447
327,73,1,109,0,0.57151765
327,73,1,110,0,0.5362087
328,263,1,369,0,0.84410614
328,263,1,370,0,0.2395272
329,904,1,1310,0,0.75607866
332,56,1,83,0,0.49350995
332,56,1,84,0,0.96527135
335,796,1,1161,0,0.8582891
335,796,1,1162,0,0.020561941
335,796,1,1163,0,0.39956108
337,344,1,486,0,0.2550497
339,427,1,622,0,0.48804575
341,659,1,946,0,0.9962109
343,19,1,31,0,0.5792385
343,19,1,32,0,0.06902129
343,19,1,33,0,0.7473744
344,1,1,1,0,0.20084217
345,964,1,1394,0,0.46275422
345,964,1,1395,0,0.63594145
346,278,1,390,0,0.9127954
347,795,1,1160,0,0.34128156
348,288,1,402,0,0.66504323
348,288,1,403,0,0.035322167
349,581,1,833,0,0.06242567
349,581,1,834,0,0.42541498
350,571,1,820,0,0.58981705
350,571,1,821,0,0.28337446
350,571,1,822,0,0.742661
350,571,1,823,0,0.320884
351,289,1,404,0,0.27020982
352,117,1,164,0,0.6959171
353,194,1,286,0,0.7086124
354,231,1,324,0,0.976186
354,231,1,325,0,0.13274479
354,231,1,326,0,0.09635759
355,745,1,1080,0,0.8317351
355,745,1,1081,0,0.2762544
355,745,1,1082,0,0.906209
355,745,1,1083,0,0.57160217
356,335,1,471,0,0.6017196
356,335,1,472,0,0.0047058132
356,335,1,473,0,0.5663815
359,279,1,391,0,0.870499
360,489,1,700,0,0.99381787
362,557,1,799,0,0.3806002
363,531,1,752,0,0.1679683
363,531,1,753,0,0.90381116
364,616,1,879,0,0.41437873
364,616,1,880,0,0.4522795
365,380,1,536,0,0.46916616
365,380,1,537,0,0.54743546
367,255,1,353,0,0.0606386
367,255,1,354,0,0.015222748
368,79,1,119,0,0.767089
369,20,1,34,0,0.63263226
370,849,1,1234,0,0.3941572
371,332,1,465,0,0.6545333
371,332,1,466,0,0.71279454
372,558,1,800,0,0.2911288
372,558,1,801,0,0.3919754
375,236,1,329,0,0.24740781
375,236,1,330,0,0.13811995
376,37,1,60,0,0.59180313
377,746,1,1084,0,0.7376534
377,746,1,1085,0,0.6078529
377,746,1,1086,0,0.2554046
377,746,1,1087,0,0.64141405
378,824,1,1205,0,0.41105786
379,366,1,509,0,0.44654223
379,366,1,510,0,0.013042259
379,366,1,511,0,0.779036
380,199,1,292,0,0.8974065
381,938,1,1359,0,0.29160345
381,938,1,1360,0,0.36185756
382,322,1,450,0,0.4914904
382,322,1,451,0,0.3977906
382,322,1,452,0,0.36941242
383,584,1,836,0,0.7459662
384,955,1,1386,0,0.65356416
384,955,1,1387,0,0.32085302
385,858,1,1247,0,0.63457143
386,807,1,1179,0,0.68352336
386,807,1,1180,0,0.44007266
387,187,1,276,0,0.26075715
388,998,1,1444,0,0.8629051
389,394,1,553,0,0.005742813
390,517,1,734,0,0.7193024
390,517,1,735,0,0.8089681
391,912,1,1318,0,0.21094728
391,912,1,1319,0,0.57000107
391,912,1,1320,0,0.9820898
392,197,1,288,0,0.30158603
393,145,1,205,0,0.6151807
393,145,1,206,0,0.41371435
393,145,1,207,0,0.44102085
394,25,1,39,0,0.75271165
394,25,1,40,0,0.54515094
394,25,1,41,0,0.2774519
394,25,1,42,0,0.7414181
394,25,1,43,0,0.5592527
396,612,1,875,0,0.30792725
397,112,1,154,0,0.59706706
397,112,1,155,0,0.7422365
397,112,1,156,0,0.06401298
397,112,1,157,0,0.1654382
398,287,1,401,0,0.35264692
399,421,1,601,0,0.24924818
399,421,1,602,0,0.5663787
401,990,1,1432,0,0.04907262
402,542,1,774,0,0.9176161
402,542,1,775,0,0.7354234
403,349,1,491,0,0.41957873
403,349,1,492,0,0.15190886
405,772,1,1122,0,0.062738225
406,352,1,495,0,0.73920125
406,352,1,496,0,0.5665049
407,653,1,936,0,0.41505697
409,643,1,921,0,0.31391928
410,703,1,1012,0,0.054170106
411,683,1,988,0,0.7584156
411,683,1,989,0,0.21081428
411,683,1,990,0,0.267708
414,770,1,1118,0,0.2328795
415,337,1,475,0,0.56637406
415,337,1,476,0,0.29036936
415,337,1,477,0,0.10873838
416,888,1,1291,0,0.87274456
417,538,1,766,0,0.17330755
418,688,1,993,0,0.21599029
418,688,1,994,0,0.74043715
419,441,1,641,0,0.45917755
419,441,1,642,0,0.93473643
420,128,1,173,0,0.89473367
421,100,1,141,0,0.560829
421,100,1,142,0,0.16388984
422,415,1,591,0,0.30780727
424,247,1,342,0,0.6637189
427,99,1,140,0,0.2972254
429,615,1,878,0,0.5128439
431,769,1,1117,0,0.122277625
432,463,1,669,0,0.5611161
432,463,1,670,0,0.9417977
433,893,1,1298,0,0.6224503
433,893,1,1299,0,0.28706676
434,8,1,12,0,0.115742445
436,889,1,1292,0,0.59809303
437,311,1,431,0,0.5515796
438,948,1,1375,0,0.755266
438,948,1,1376,0,0.0018603686
440,436,1,637,0,0.1520145
440,436,1,638,0,0.6150048
442,224,1,313,0,0.57450867
442,224,1,314,0,0.702513
443,816,1,1192,0,0.8939393
443,816,1,1193,0,0.7680299
443,816,1,1194,0,0.61064833
444,920,1,1331,0,0.9941345
445,42,1,68,0,0.3367575
445,42,1,69,0,0.24086799
447,940,1,1364,0,0.26858222
448,554,1,795,0,0.6282663
449,953,1,1383,0,0.11951067
449,953,1,1384,0,0.40790248
449,953,1,1385,0,0.34432185
451,522,1,739,0,0.11924734
452,919,1,1326,0,0.8290389
452,919,1,1327,0,0.8338824
452,919,1,1328,0,0.25139558
452,919,1,1329,0,0.0891399
452,919,1,1330,0,0.6272273
453,41,1,64,0,0.20399919
453,41,1,65,0,0.58350873
453,41,1,66,0,0.39068726
453,41,1,67,0,0.8606889
454,812,1,1187,0,0.31175315
454,812,1,1188,0,0.51978326
455,252,1,348,0,0.08207867
455,252,1,349,0,0.3644493
455,252,1,350,0,0.9028841
456,669,1,959,0,0.14536694
456,669,1,960,0,0.7528631
456,669,1,961,0,0.45036373
456,669,1,962,0,0.5643302
456,669,1,963,0,0.89451563
456,669,1,964,0,0.9012529
456,669,1,965,0,0.43584362
457,225,1,315,0,0.9937968
457,225,1,316,0,0.28444412
457,225,1,317,0,0.22285262
457,225,1,318,0,0.61621535
459,497,1,709,0,0.590412
460,481,1,689,0,0.520686
460,481,1,690,0,0.30706492
460,481,1,691,0,0.433369
461,177,1,259,0,0.5464466
461,177,1,260,0,0.026586877
461,177,1,261,0,0.06496389
462,34,1,56,0,0.038602315
462,34,1,57,0,0.83895355
463,186,1,274,0,0.619905
463,186,1,275,0,0.3132864
464,960,1,1391,0,0.57447386
465,239,1,332,0,0.8772733
466,860,1,1250,0,0.099606924
466,860,1,1251,0,0.19630373
466,860,1,1252,0,0.32982397
467,462,1,666,0,0.45818222
467,462,1,667,0,0.35804412
467,462,1,668,0,0.84844685
469,130,1,175,0,0.5455139
469,130,1,176,0,0.07642888
469,130,1,177,0,0.26301354
469,130,1,178,0,0.50719655
471,564,1,808,0,0.75896835
471,564,1,809,0,0.6287296
471,564,1,810,0,0.9961555
472,228,1,320,0,0.32249767
473,949,1,1377,0,0.6199139
475,534,1,756,0,0.95923036
475,534,1,757,0,0.44759005
475,534,1,758,0,0.16106753
476,317,1,441,0,0.22977816
476,317,1,442,0,0.40281597
477,546,1,781,0,0.124721654
478,341,1,483,0,0.47515172
478,341,1,484,0,0.9700183
478,341,1,485,0,0.87821907
479,318,1,443,0,0.5962264
479,318,1,444,0,0.93698144
479,318,1,445,0,0.62857354
479,318,1,446,0,0.08068997
480,887,1,1289,0,0.65450263
480,887,1,1290,0,0.5883739
481,684,1,991,0,0.6455686
483,617,1,881,0,0.25941664
483,617,1,882,0,0.73274136
484,148,1,213,0,0.5336854
484,148,1,214,0,0.9670211
485,814,1,1190,0,0.12844484
485,814,1,1191,0,0.5254871
486,799,1,1168,0,0.85286266
487,958,1,1389,0,0.16717096
487,958,1,1390,0,0.7719404
489,74,1,111,0,0.9345638
489,74,1,112,0,0.7379477
493,23,1,38,0,0.6532688
494,369,1,514,0,0.21634668
494,369,1,515,0,0.9283432
495,438,1,639,0,0.082339466
496,87,1,127,0,0.36573806
497,393,1,552,0,0.05574174
498,508,1,720,0,0.46720105
500,645,1,923,0,0.7368498
503,599,1,855,0,0.50188494
504,749,1,1088,0,0.23397873
504,749,1,1089,0,0.63091296
504,749,1,1090,0,0.7384378
505,220,1,311,0,0.25364357
506,639,1,913,0,0.3282547
506,639,1,914,0,0.20634621
506,639,1,915,0,0.45334092
507,648,1,928,0,0.058872204
507,648,1,929,0,0.41675657
509,75,1,113,0,0.08449851
509,75,1,114,0,0.26056063
510,412,1,586,0,0.99107724
511,419,1,597,0,0.069338895
514,899,1,1308,0,0.29509363
516,496,1,708,0,0.3804369
517,193,1,283,0,0.8305865
517,193,1,284,0,0.113522634
517,193,1,285,0,0.9278086
518,126,1,172,0,0.721765
524,947,1,1372,0,0.89860517
524,947,1,1373,0,0.8196368
524,947,1,1374,0,0.5877005
525,431,1,627,0,0.053026255
527,487,1,697,0,0.9035095
527,487,1,698,0,0.583327
527,487,1,699,0,0.16946514
528,741,1,1072,0,0.9529304
528,741,1,1073,0,0.16388528
528,741,1,1074,0,0.19552143
529,809,1,1181,0,0.6053852
529,809,1,1182,0,0.73777103
529,809,1,1183,0,0.13202968
530,678,1,976,0,0.3940714
530,678,1,977,0,0.44869068
531,82,1,120,0,0.45770016
531,82,1,121,0,0.47903895
533,692,1,997,0,0.45188862
533,692,1,998,0,0.01749849
534,810,1,1184,0,0.9347637
534,810,1,1185,0,0.5774553
535,530,1,748,0,0.70607674
535,530,1,749,0,0.6628012
535,530,1,750,0,0.9567854
535,530,1,751,0,0.55369246
536,936,1,1356,0,0.35263848
537,725,1,1045,0,0.7528376
537,725,1,1046,0,0.1819924
539,637,1,909,0,0.59431493
539,637,1,910,0,0.7387266
539,637,1,911,0,0.56933
541,857,1,1245,0,0.8411074
541,857,1,1246,0,0.14339796
543,406,1,573,0,0.814499
543,406,1,574,0,0.9425911
546,788,1,1146,0,0.84972405
546,788,1,1147,0,0.38059562
550,269,1,379,0,0.15303537
551,856,1,1244,0,0.59641105
552,890,1,1293,0,0.2598812
552,890,1,1294,0,0.701318
552,890,1,1295,0,0.31563568
554,299,1,413,0,0.7192973
555,229,1,321,0,0.39036
556,943,1,1368,0,0.47559032
556,943,1,1369,0,0.9107496
557,625,1,894,0,0.39809707
557,625,1,895,0,0.052681442
558,927,1,1341,0,0.96193355
558,927,1,1342,0,0.16507192
560,92,1,132,0,0.2917805
560,92,1,133,0,0.76508605
561,765,1,1112,0,0.0005124376
561,765,1,1113,0,0.7579987
561,765,1,1114,0,0.49202505
562,98,1,139,0,0.669441
563,693,1,999,0,0.33625963
563,693,1,1000,0,0.3032123
565,999,1,1445,0,0.9552473
565,999,1,1446,0,0.8944046
566,850,1,1235,0,0.6389216
567,737,1,1063,0,0.34871307
567,737,1,1064,0,0.09997022
568,209,1,301,0,0.066274405
569,629,1,898,0,0.2737106
569,629,1,899,0,0.7348955
570,10,1,18,0,0.25837407
570,10,1,19,0,0.25816128
570,10,1,20,0,0.5275611
572,828,1,1215,0,0.76920044
572,828,1,1216,0,0.9815338
572,828,1,1217,0,0.9603166
574,484,1,693,0,0.569932
574,484,1,694,0,0.6458996
574,484,1,695,0,0.33358797
574,484,1,696,0,0.14903858
575,309,1,428,0,0.6291277
576,461,1,663,0,0.15361859
576,461,1,664,0,0.8900981
576,461,1,665,0,0.14757088
578,536,1,762,0,0.66796166
578,536,1,763,0,0.053968348
578,536,1,764,0,0.68723696
579,257,1,355,0,0.19750068
579,257,1,356,0,0.65517986
579,257,1,357,0,0.8397611
579,257,1,358,0,0.025802536
579,257,1,359,0,0.3466658
579,257,1,360,0,0.13059774
581,640,1,916,0,0.26970217
582,144,1,200,0,0.34963837
582,144,1,201,0,0.9710357
582,144,1,202,0,0.36441305
582,144,1,203,0,0.69048995
582,144,1,204,0,0.27072266
583,895,1,1301,0,0.24741477
583,895,1,1302,0,0.39273745
584,165,1,242,0,0.6150547
585,549,1,788,0,0.58957577
585,549,1,789,0,0.39998767
586,563,1,807,0,0.18220021
587,191,1,280,0,0.8328133
587,191,1,281,0,0.5582611
588,654,1,937,0,0.5936829
588,654,1,938,0,0.7287928
588,654,1,939,0,0.21155079
588,654,1,940,0,0.95104146
589,9,1,13,0,0.7913353
589,9,1,14,0,0.7955227
589,9,1,15,0,0.74791116
589,9,1,16,0,0.20495221
589,9,1,17,0,0.65187025
590,613,1,876,0,0.2434984
