Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,SampleId,Loss,ImpactedExposure
2,0.001000,2,2,1,1,0,0,4,6,20140.28,90000.00
2,0.001000,2,2,1,1,0,0,4,7,19005.92,90000.00
2,0.001000,2,2,1,1,0,0,4,8,29020.39,90000.00
2,0.001000,2,2,1,1,0,0,4,9,23365.09,90000.00
2,0.001000,2,2,1,1,0,0,4,10,50287.52,90000.00
2,0.001000,2,2,1,1,0,0,5,-1,121396.00,310000.00
2,0.001000,2,2,1,1,0,0,5,1,81552.05,310000.00
2,0.001000,2,2,1,1,0,0,5,2,134120.25,310000.00
2,0.001000,2,2,1,1,0,0,5,3,176112.39,310000.00
2,0.001000,2,2,1,1,0,0,5,4,310000.00,310000.00
2,0.001000,2,2,1,1,0,0,5,5,31291.77,310000.00
2,0.001000,2,2,1,1,0,0,5,6,68337.48,310000.00
2,0.001000,2,2,1,1,0,0,5,7,100105.41,310000.00
2,0.001000,2,2,1,1,0,0,5,8,52518.86,310000.00
2,0.001000,2,2,1,1,0,0,5,9,62985.65,310000.00
2,0.001000,2,2,1,1,0,0,5,10,248073.72,310000.00
2,0.001000,3,2,1,1,0,0,1,-1,790000.00,790000.00
2,0.001000,3,2,1,1,0,0,1,1,790000.00,790000.00
2,0.001000,3,2,1,1,0,0,1,2,790000.00,790000.00
2,0.001000,3,2,1,1,0,0,1,3,790000.00,790000.00
2,0.001000,3,2,1,1,0,0,1,4,790000.00,790000.00
2,0.001000,3,2,1,1,0,0,1,5,790000.00,790000.00
2,0.001000,3,2,1,1,0,0,1,6,790000.00,790000.00
2,0.001000,3,2,1,1,0,0,1,7,790000.00,790000.00
2,0.001000,3,2,1,1,0,0,1,8,790000.00,790000.00
2,0.001000,3,2,1,1,0,0,1,9,790000.00,790000.00
2,0.001000,3,2,1,1,0,0,1,10,790000.00,790000.00
2,0.001000,3,2,1,1,0,0,2,-1,30000.00,30000.00
2,0.001000,3,2,1,1,0,0,2,1,30000.00,30000.00
2,0.001000,3,2,1,1,0,0,2,2,30000.00,30000.00
2,0.001000,3,2,1,1,0,0,2,3,30000.00,30000.00
2,0.001000,3,2,1,1,0,0,2,4,30000.00,30000.00
2,0.001000,3,2,1,1,0,0,2,5,30000.00,30000.00
2,0.001000,3,2,1,1,0,0,2,6,30000.00,30000.00
2,0.001000,3,2,1,1,0,0,2,7,30000.00,30000.00
2,0.001000,3,2,1,1,0,0,2,8,30000.00,30000.00
2,0.001000,3,2,1,1,0,0,2,9,30000.00,30000.00
2,0.001000,3,2,1,1,0,0,2,10,30000.00,30000.00
2,0.001000,3,2,1,1,0,0,3,-1,250000.00,250000.00
2,0.001000,3,2,1,1,0,0,3,1,250000.00,250000.00
2,0.001000,3,2,1,1,0,0,3,2,250000.00,250000.00
2,0.001000,3,2,1,1,0,0,3,3,250000.00,250000.00
2,0.001000,3,2,1,1,0,0,3,4,250000.00,250000.00
2,0.001000,3,2,1,1,0,0,3,5,250000.02,250000.00
2,0.001000,3,2,1,1,0,0,3,6,250000.00,250000.00
2,0.001000,3,2,1,1,0,0,3,7,250000.00,250000.00
2,0.001000,3,2,1,1,0,0,3,8,250000.00,250000.00
2,0.001000,3,2,1,1,0,0,3,9,250000.00,250000.00
2,0.001000,3,2,1,1,0,0,3,10,250000.00,250000.00
2,0.001000,3,2,1,1,0,0,4,-1,90000.00,90000.00
2,0.001000,3,2,1,1,0,0,4,1,90000.00,90000.00
2,0.001000,3,2,1,1,0,0,4,2,90000.00,90000.00
2,0.001000,3,2,1,1,0,0,4,3,90000.00,90000.00
2,0.001000,3,2,1,1,0,0,4,4,90000.00,90000.00
2,0.001000,3,2,1,1,0,0,4,5,90000.00,90000.00
2,0.001000,3,2,1,1,0,0,4,6,90000.00,90000.00
2,0.001000,3,2,1,1,0,0,4,7,90000.00,90000.00
2,0.001000,3,2,1,1,0,0,4,8,90000.00,90000.00
2,0.001000,3,2,1,1,0,0,4,9,90000.00,90000.00
2,0.001000,3,2,1,1,0,0,4,10,90000.00,90000.00
2,0.001000,3,2,1,1,0,0,5,-1,310000.00,310000.00
2,0.001000,3,2,1,1,0,0,5,1,310000.00,310000.00
2,0.001000,3,2,1,1,0,0,5,2,310000.00,310000.00
2,0.001000,3,2,1,1,0,0,5,3,310000.00,310000.00
2,0.001000,3,2,1,1,0,0,5,4,310000.00,310000.00
2,0.001000,3,2,1,1,0,0,5,5,310000.00,310000.00
2,0.001000,3,2,1,1,0,0,5,6,310000.00,310000.00
2,0.001000,3,2,1,1,0,0,5,7,310000.00,310000.00
2,0.001000,3,2,1,1,0,0,5,8,310000.00,310000.00
2,0.001000,3,2,1,1,0,0,5,9,310000.00,310000.00
2,0.001000,3,2,1,1,0,0,5,10,310000.00,310000.00
5,0.001000,5,5,1,1,0,0,1,-1,309364.00,790000.00
5,0.001000,5,5,1,1,0,0,1,1,429643.31,790000.00
5,0.001000,5,5,1,1,0,0,1,2,542990.44,790000.00
5,0.001000,5,5,1,1,0,0,1,3,390697.59,790000.00
5,0.001000,5,5,1,1,0,0,1,4,394748.69,790000.00
5,0.001000,5,5,1,1,0,0,1,5,172248.05,790000.00
5,0.001000,5,5,1,1,0,0,1,6,609279.06,790000.00
5,0.001000,5,5,1,1,0,0,1,7,259072.19,790000.00
5,0.001000,5,5,1,1,0,0,1,8,312448.59,790000.00
5,0.001000,5,5,1,1,0,0,1,9,113400.32,790000.00
5,0.001000,5,5,1,1,0,0,1,10,5.88,790000.00
5,0.001000,5,5,1,1,0,0,2,-1,11748.00,30000.00
5,0.001000,5,5,1,1,0,0,2,1,20967.72,30000.00
5,0.001000,5,5,1,1,0,0,2,2,20580.29,30000.00
5,0.001000,5,5,1,1,0,0,2,3,10693.01,30000.00
5,0.001000,5,5,1,1,0,0,2,4,3456.83,30000.00
5,0.001000,5,5,1,1,0,0,2,5,8836.12,30000.00
5,0.001000,5,5,1,1,0,0,2,6,25913.84,30000.00
5,0.001000,5,5,1,1,0,0,2,7,3970.11,30000.00
5,0.001000,5,5,1,1,0,0,2,8,20883.00,30000.00
5,0.001000,5,5,1,1,0,0,2,9,7895.72,30000.00
5,0.001000,5,5,1,1,0,0,2,10,6892.16,30000.00
5,0.001000,5,5,1,1,0,0,3,-1,97900.00,250000.00
5,0.001000,5,5,1,1,0,0,3,1,153106.86,250000.00
5,0.001000,5,5,1,1,0,0,3,2,199537.58,250000.00
5,0.001000,5,5,1,1,0,0,3,3,109228.93,250000.00
5,0.001000,5,5,1,1,0,0,3,4,56958.03,250000.00
5,0.001000,5,5,1,1,0,0,3,5,69701.91,250000.00
5,0.001000,5,5,1,1,0,0,3,6,166791.69,250000.00
5,0.001000,5,5,1,1,0,0,3,7,127318.14,250000.00
5,0.001000,5,5,1,1,0,0,3,8,70379.78,250000.00
5,0.001000,5,5,1,1,0,0,3,9,39702.09,250000.00
5,0.001000,5,5,1,1,0,0,3,10,26282.18,250000.00
5,0.001000,5,5,1,1,0,0,4,-1,35244.00,90000.00
5,0.001000,5,5,1,1,0,0,4,1,43280.54,90000.00
5,0.001000,5,5,1,1,0,0,4,2,63589.18,90000.00
5,0.001000,5,5,1,1,0,0,4,3,12833.38,90000.00
5,0.001000,5,5,1,1,0,0,4,4,49403.73,90000.00
5,0.001000,5,5,1,1,0,0,4,5,41379.41,90000.00
5,0.001000,5,5,1,1,0,0,4,6,39979.11,90000.00
5,0.001000,5,5,1,1,0,0,4,7,21590.21,90000.00
5,0.001000,5,5,1,1,0,0,4,8,46390.68,90000.00
5,0.001000,5,5,1,1,0,0,4,9,5342.63,90000.00
5,0.001000,5,5,1,1,0,0,4,10,29432.96,90000.00
5,0.001000,5,5,1,1,0,0,5,-1,121396.00,310000.00
5,0.001000,5,5,1,1,0,0,5,1,248614.77,310000.00
5,0.001000,5,5,1,1,0,0,5,2,212168.95,310000.00
5,0.001000,5,5,1,1,0,0,5,3,75479.49,310000.00
5,0.001000,5,5,1,1,0,0,5,4,130496.19,310000.00
5,0.001000,5,5,1,1,0,0,5,5,121316.61,310000.00
5,0.001000,5,5,1,1,0,0,5,6,181848.66,310000.00
5,0.001000,5,5,1,1,0,0,5,7,42764.81,310000.00
5,0.001000,5,5,1,1,0,0,5,8,51899.44,310000.00
5,0.001000,5,5,1,1,0,0,5,9,80768.80,310000.00
5,0.001000,5,5,1,1,0,0,5,10,126181.80,310000.00
8,0.001000,12,8,1,1,0,0,1,-1,81212.00,790000.00
8,0.001000,12,8,1,1,0,0,1,1,51746.83,790000.00
8,0.001000,12,8,1,1,0,0,1,2,166782.44,790000.00
8,0.001000,12,8,1,1,0,0,1,3,23227.07,790000.00
8,0.001000,12,8,1,1,0,0,1,6,95006.77,790000.00
8,0.001000,12,8,1,1,0,0,1,8,258392.00,790000.00
8,0.001000,12,8,1,1,0,0,1,9,2252.86,790000.00
8,0.001000,12,8,1,1,0,0,2,-1,3084.00,30000.00
8,0.001000,12,8,1,1,0,0,2,2,5202.15,30000.00
8,0.001000,12,8,1,1,0,0,2,3,12176.38,30000.00
8,0.001000,12,8,1,1,0,0,2,4,1648.35,30000.00
8,0.001000,12,8,1,1,0,0,2,5,2696.86,30000.00
8,0.001000,12,8,1,1,0,0,2,6,2817.77,30000.00
8,0.001000,12,8,1,1,0,0,2,9,6393.62,30000.00
8,0.001000,12,8,1,1,0,0,3,-1,25700.00,250000.00
8,0.001000,12,8,1,1,0,0,3,2,100349.38,250000.00
8,0.001000,12,8,1,1,0,0,3,3,66993.98,250000.00
8,0.001000,12,8,1,1,0,0,3,4,969.16,250000.00
8,0.001000,12,8,1,1,0,0,3,5,36345.21,250000.00
8,0.001000,12,8,1,1,0,0,3,6,67839.48,250000.00
8,0.001000,12,8,1,1,0,0,4,-1,9252.00,90000.00
8,0.001000,12,8,1,1,0,0,4,2,45344.09,90000.00
8,0.001000,12,8,1,1,0,0,4,3,11418.13,90000.00
8,0.001000,12,8,1,1,0,0,4,5,2062.81,90000.00
8,0.001000,12,8,1,1,0,0,4,6,25648.58,90000.00
8,0.001000,12,8,1,1,0,0,4,9,7721.95,90000.00
8,0.001000,12,8,1,1,0,0,5,-1,31868.00,310000.00
8,0.001000,12,8,1,1,0,0,5,2,101445.82,310000.00
8,0.001000,12,8,1,1,0,0,5,4,10835.91,310000.00
8,0.001000,12,8,1,1,0,0,5,5,39722.84,310000.00
8,0.001000,12,8,1,1,0,0,5,6,141805.23,310000.00
8,0.001000,12,8,1,1,0,0,5,7,7264.23,310000.00
8,0.001000,12,8,1,1,0,0,5,9,5569.20,310000.00
8,0.001000,12,8,1,1,0,0,5,10,30803.75,310000.00
9,0.001000,17,9,1,1,0,0,1,-1,81212.00,790000.00
9,0.001000,17,9,1,1,0,0,1,1,22213.04,790000.00
9,0.001000,17,9,1,1,0,0,1,2,361742.12,790000.00
9,0.001000,17,9,1,1,0,0,1,6,8497.23,790000.00
9,0.001000,17,9,1,1,0,0,1,7,61554.31,790000.00
9,0.001000,17,9,1,1,0,0,1,8,108974.58,790000.00
9,0.001000,17,9,1,1,0,0,1,9,55557.66,790000.00
9,0.001000,17,9,1,1,0,0,2,-1,3084.00,30000.00
9,0.001000,17,9,1,1,0,0,2,2,14848.25,30000.00
9,0.001000,17,9,1,1,0,0,2,4,5132.59,30000.00
9,0.001000,17,9,1,1,0,0,2,7,3833.13,30000.00
9,0.001000,17,9,1,1,0,0,2,8,8243.03,30000.00
9,0.001000,17,9,1,1,0,0,2,9,644.53,30000.00
9,0.001000,17,9,1,1,0,0,3,-1,25700.00,250000.00
9,0.001000,17,9,1,1,0,0,3,2,93392.41,250000.00
9,0.001000,17,9,1,1,0,0,3,4,45782.95,250000.00
9,0.001000,17,9,1,1,0,0,3,6,38266.50,250000.00
9,0.001000,17,9,1,1,0,0,3,7,55656.57,250000.00
9,0.001000,17,9,1,1,0,0,3,8,32308.98,250000.00
9,0.001000,17,9,1,1,0,0,3,9,14480.96,250000.00
9,0.001000,17,9,1,1,0,0,4,-1,9252.00,90000.00
9,0.001000,17,9,1,1,0,0,4,2,34272.06,90000.00
9,0.001000,17,9,1,1,0,0,4,4,3504.53,90000.00
9,0.001000,17,9,1,1,0,0,4,5,8835.31,90000.00
9,0.001000,17,9,1,1,0,0,4,7,9965.09,90000.00
9,0.001000,17,9,1,1,0,0,4,8,29587.46,90000.00
9,0.001000,17,9,1,1,0,0,4,9,15043.75,90000.00
9,0.001000,17,9,1,1,0,0,5,-1,31868.00,310000.00
9,0.001000,17,9,1,1,0,0,5,2,129764.95,310000.00
9,0.001000,17,9,1,1,0,0,5,4,20025.12,310000.00
9,0.001000,17,9,1,1,0,0,5,5,74307.61,310000.00
9,0.001000,17,9,1,1,0,0,5,7,60937.39,310000.00
16,0.001000,27,16,1,1,0,0,1,-1,545100.00,790000.00
16,0.001000,27,16,1,1,0,0,1,1,277798.53,790000.00
16,0.001000,27,16,1,1,0,0,1,2,248258.69,790000.00
16,0.001000,27,16,1,1,0,0,1,3,790000.00,790000.00
16,0.001000,27,16,1,1,0,0,1,4,360781.00,790000.00
16,0.001000,27,16,1,1,0,0,1,5,486866.91,790000.00
16,0.001000,27,16,1,1,0,0,1,6,720353.12,790000.00
16,0.001000,27,16,1,1,0,0,1,7,674851.00,790000.00
16,0.001000,27,16,1,1,0,0,1,8,780989.12,790000.00
16,0.001000,27,16,1,1,0,0,1,9,457985.88,790000.00
16,0.001000,27,16,1,1,0,0,1,10,630851.00,790000.00
16,0.001000,27,16,1,1,0,0,2,-1,20700.00,30000.00
16,0.001000,27,16,1,1,0,0,2,1,5615.40,30000.00
16,0.001000,27,16,1,1,0,0,2,2,12885.61,30000.00
16,0.001000,27,16,1,1,0,0,2,3,30000.00,30000.00
16,0.001000,27,16,1,1,0,0,2,4,21819.38,30000.00
16,0.001000,27,16,1,1,0,0,2,5,19358.78,30000.00
16,0.001000,27,16,1,1,0,0,2,6,16058.14,30000.00
16,0.001000,27,16,1,1,0,0,2,7,30000.00,30000.00
16,0.001000,27,16,1,1,0,0,2,8,24252.20,30000.00
16,0.001000,27,16,1,1,0,0,2,9,23003.59,30000.00
16,0.001000,27,16,1,1,0,0,2,10,21042.77,30000.00
16,0.001000,27,16,1,1,0,0,3,-1,172500.00,250000.00
16,0.001000,27,16,1,1,0,0,3,1,53495.04,250000.00
16,0.001000,27,16,1,1,0,0,3,2,120045.95,250000.00
16,0.001000,27,16,1,1,0,0,3,3,250000.00,250000.00
16,0.001000,27,16,1,1,0,0,3,4,203887.03,250000.00
16,0.001000,27,16,1,1,0,0,3,5,85068.85,250000.00
16,0.001000,27,16,1,1,0,0,3,6,211669.66,250000.00
16,0.001000,27,16,1,1,0,0,3,7,175377.81,250000.00
16,0.001000,27,16,1,1,0,0,3,8,159596.00,250000.00
16,0.001000,27,16,1,1,0,0,3,9,126095.27,250000.00
16,0.001000,27,16,1,1,0,0,3,10,249239.05,250000.00
16,0.001000,27,16,1,1,0,0,4,-1,62100.00,90000.00
16,0.001000,27,16,1,1,0,0,4,1,32049.41,90000.00
16,0.001000,27,16,1,1,0,0,4,2,51359.04,90000.00
16,0.001000,27,16,1,1,0,0,4,3,90000.00,90000.00
16,0.001000,27,16,1,1,0,0,4,4,67104.40,90000.00
16,0.001000,27,16,1,1,0,0,4,5,60261.33,90000.00
16,0.001000,27,16,1,1,0,0,4,6,67996.62,90000.00
16,0.001000,27,16,1,1,0,0,4,7,90000.00,90000.00
16,0.001000,27,16,1,1,0,0,4,8,90000.00,90000.00
16,0.001000,27,16,1,1,0,0,4,9,24963.10,90000.00
16,0.001000,27,16,1,1,0,0,4,10,68213.07,90000.00
16,0.001000,27,16,1,1,0,0,5,-1,213900.00,310000.00
16,0.001000,27,16,1,1,0,0,5,1,80856.45,310000.00
16,0.001000,27,16,1,1,0,0,5,2,203399.45,310000.00
16,0.001000,27,16,1,1,0,0,5,3,310000.00,310000.00
16,0.001000,27,16,1,1,0,0,5,4,176749.19,310000.00
16,0.001000,27,16,1,1,0,0,5,5,173279.34,310000.00
16,0.001000,27,16,1,1,0,0,5,6,187378.56,310000.00
16,0.001000,27,16,1,1,0,0,5,7,268270.16,310000.00
16,0.001000,27,16,1,1,0,0,5,8,285013.44,310000.00
16,0.001000,27,16,1,1,0,0,5,9,149882.69,310000.00
16,0.001000,27,16,1,1,0,0,5,10,246333.50,310000.00
19,0.001000,32,19,1,1,0,0,1,-1,81212.00,790000.00
19,0.001000,32,19,1,1,0,0,1,1,15270.75,790000.00
19,0.001000,32,19,1,1,0,0,1,3,297996.75,790000.00
19,0.001000,32,19,1,1,0,0,1,7,117286.48,790000.00
19,0.001000,32,19,1,1,0,0,1,8,303430.47,790000.00
19,0.001000,32,19,1,1,0,0,1,9,82392.98,790000.00
19,0.001000,32,19,1,1,0,0,2,-1,3084.00,30000.00
19,0.001000,32,19,1,1,0,0,2,1,895.80,30000.00
19,0.001000,32,19,1,1,0,0,2,2,4585.13,30000.00
19,0.001000,32,19,1,1,0,0,2,3,5602.52,30000.00
19,0.001000,32,19,1,1,0,0,2,4,2442.96,30000.00
19,0.001000,32,19,1,1,0,0,2,6,1910.23,30000.00
19,0.001000,32,19,1,1,0,0,2,7,1452.77,30000.00
19,0.001000,32,19,1,1,0,0,2,8,2605.63,30000.00
19,0.001000,32,19,1,1,0,0,2,10,2869.12,30000.00
19,0.001000,32,19,1,1,0,0,3,-1,25700.00,250000.00
19,0.001000,32,19,1,1,0,0,3,1,22862.07,250000.00
19,0.001000,32,19,1,1,0,0,3,2,44379.75,250000.00
19,0.001000,32,19,1,1,0,0,3,3,97311.78,250000.00
19,0.001000,32,19,1,1,0,0,3,4,22377.24,250000.00
19,0.001000,32,19,1,1,0,0,3,7,14429.42,250000.00
19,0.001000,32,19,1,1,0,0,3,8,28742.93,250000.00
19,0.001000,32,19,1,1,0,0,3,9,40532.51,250000.00
19,0.001000,32,19,1,1,0,0,4,-1,9252.00,90000.00
19,0.001000,32,19,1,1,0,0,4,1,2642.67,90000.00
19,0.001000,32,19,1,1,0,0,4,2,16658.72,90000.00
19,0.001000,32,19,1,1,0,0,4,3,21706.66,90000.00
19,0.001000,32,19,1,1,0,0,4,4,38469.96,90000.00
19,0.001000,32,19,1,1,0,0,4,6,7121.99,90000.00
19,0.001000,32,19,1,1,0,0,4,7,12698.69,90000.00
19,0.001000,32,19,1,1,0,0,4,8,27196.17,90000.00
19,0.001000,32,19,1,1,0,0,5,-1,31868.00,310000.00
19,0.001000,32,19,1,1,0,0,5,1,81612.36,310000.00
19,0.001000,32,19,1,1,0,0,5,2,27082.60,310000.00
19,0.001000,32,19,1,1,0,0,5,3,83510.48,310000.00
19,0.001000,32,19,1,1,0,0,5,7,114524.50,310000.00
19,0.001000,32,19,1,1,0,0,5,8,63628.29,310000.00
19,0.001000,32,19,1,1,0,0,5,9,51384.98,310000.00
19,0.001000,33,19,1,1,0,0,1,-1,81212.00,790000.00
19,0.001000,33,19,1,1,0,0,1,4,22085.88,790000.00
19,0.001000,33,19,1,1,0,0,1,5,259616.00,790000.00
19,0.001000,33,19,1,1,0,0,1,6,67485.55,790000.00
19,0.001000,33,19,1,1,0,0,1,8,49834.50,790000.00
19,0.001000,33,19,1,1,0,0,1,9,159013.31,790000.00
19,0.001000,33,19,1,1,0,0,1,10,29662.30,790000.00
19,0.001000,33,19,1,1,0,0,2,-1,3084.00,30000.00
19,0.001000,33,19,1,1,0,0,2,1,3220.78,30000.00
19,0.001000,33,19,1,1,0,0,2,3,5037.03,30000.00
19,0.001000,33,19,1,1,0,0,2,5,6421.38,30000.00
19,0.001000,33,19,1,1,0,0,2,8,695.67,30000.00
19,0.001000,33,19,1,1,0,0,2,9,8613.51,30000.00
19,0.001000,33,19,1,1,0,0,2,10,2245.10,30000.00
19,0.001000,33,19,1,1,0,0,3,-1,25700.00,250000.00
19,0.001000,33,19,1,1,0,0,3,1,31834.18,250000.00
19,0.001000,33,19,1,1,0,0,3,3,28745.84,250000.00
19,0.001000,33,19,1,1,0,0,3,5,119807.02,250000.00
19,0.001000,33,19,1,1,0,0,3,8,30645.54,250000.00
19,0.001000,33,19,1,1,0,0,3,9,31784.00,250000.00
19,0.001000,33,19,1,1,0,0,3,10,3729.22,250000.00
19,0.001000,33,19,1,1,0,0,4,-1,9252.00,90000.00
19,0.001000,33,19,1,1,0,0,4,1,6554.92,90000.00
19,0.001000,33,19,1,1,0,0,4,3,2888.02,90000.00
19,0.001000,33,19,1,1,0,0,4,4,5524.38,90000.00
19,0.001000,33,19,1,1,0,0,4,5,17176.13,90000.00
19,0.001000,33,19,1,1,0,0,4,7,5378.53,90000.00
19,0.001000,33,19,1,1,0,0,4,9,15605.26,90000.00
19,0.001000,33,19,1,1,0,0,4,10,3988.31,90000.00
19,0.001000,33,19,1,1,0,0,5,-1,31868.00,310000.00
19,0.001000,33,19,1,1,0,0,5,1,77508.88,310000.00
19,0.001000,33,19,1,1,0,0,5,5,75694.69,310000.00
19,0.001000,33,19,1,1,0,0,5,8,10420.89,310000.00
19,0.001000,33,19,1,1,0,0,5,9,134516.09,310000.00
19,0.001000,33,19,1,1,0,0,5,10,52583.69,310000.00
20,0.001000,34,20,1,1,0,0,1,-1,81212.00,790000.00
20,0.001000,34,20,1,1,0,0,1,4,36954.71,790000.00
20,0.001000,34,20,1,1,0,0,1,5,203397.89,790000.00
20,0.001000,34,20,1,1,0,0,1,6,61171.71,790000.00
20,0.001000,34,20,1,1,0,0,1,8,292995.44,790000.00
20,0.001000,34,20,1,1,0,0,1,9,179594.47,790000.00
20,0.001000,34,20,1,1,0,0,1,10,234374.70,790000.00
20,0.001000,34,20,1,1,0,0,2,-1,3084.00,30000.00
20,0.001000,34,20,1,1,0,0,2,1,1870.06,30000.00
20,0.001000,34,20,1,1,0,0,2,3,3357.69,30000.00
20,0.001000,34,20,1,1,0,0,2,5,3303.60,30000.00
20,0.001000,34,20,1,1,0,0,2,7,1910.67,30000.00
20,0.001000,34,20,1,1,0,0,2,9,1250.79,30000.00
20,0.001000,34,20,1,1,0,0,2,10,10700.10,30000.00
20,0.001000,34,20,1,1,0,0,3,-1,25700.00,250000.00
20,0.001000,34,20,1,1,0,0,3,1,62817.58,250000.00
20,0.001000,34,20,1,1,0,0,3,5,22066.79,250000.00
20,0.001000,34,20,1,1,0,0,3,6,68484.73,250000.00
20,0.001000,34,20,1,1,0,0,3,8,51474.30,250000.00
20,0.001000,34,20,1,1,0,0,3,9,15114.11,250000.00
20,0.001000,34,20,1,1,0,0,3,10,69813.14,250000.00
20,0.001000,34,20,1,1,0,0,4,-1,9252.00,90000.00
20,0.001000,34,20,1,1,0,0,4,2,7289.02,90000.00
