Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,Quantile,Loss
56,0.001000,84,56,1,1,0,0,1,0.75,367412.03
56,0.001000,84,56,1,1,0,0,1,1.00,434390.94
57,0.001000,85,57,1,1,0,0,1,0.00,0.00
57,0.001000,85,57,1,1,0,0,1,0.20,28851.86
57,0.001000,85,57,1,1,0,0,1,0.40,81977.91
57,0.001000,85,57,1,1,0,0,1,0.50,108017.20
57,0.001000,85,57,1,1,0,0,1,0.75,294044.09
57,0.001000,85,57,1,1,0,0,1,1.00,507141.22
58,0.001000,87,58,1,1,0,0,1,0.00,21060.49
58,0.001000,87,58,1,1,0,0,1,0.20,43492.65
58,0.001000,87,58,1,1,0,0,1,0.40,80517.72
58,0.001000,87,58,1,1,0,0,1,0.50,102497.58
58,0.001000,87,58,1,1,0,0,1,0.75,139146.25
58,0.001000,87,58,1,1,0,0,1,1.00,341367.19
60,0.001000,89,60,1,1,0,0,1,0.00,0.00
60,0.001000,89,60,1,1,0,0,1,0.20,439.07
60,0.001000,89,60,1,1,0,0,1,0.40,72781.80
60,0.001000,89,60,1,1,0,0,1,0.50,102071.21
60,0.001000,89,60,1,1,0,0,1,0.75,252476.03
60,0.001000,89,60,1,1,0,0,1,1.00,627686.69
62,0.001000,92,62,1,1,0,0,1,0.00,0.00
62,0.001000,92,62,1,1,0,0,1,0.20,12447.44
62,0.001000,92,62,1,1,0,0,1,0.40,50600.10
62,0.001000,92,62,1,1,0,0,1,0.50,113442.07
62,0.001000,92,62,1,1,0,0,1,0.75,279076.38
62,0.001000,92,62,1,1,0,0,1,1.00,665152.50
68,0.001000,102,68,1,1,0,0,1,0.00,0.00
68,0.001000,102,68,1,1,0,0,1,0.20,33937.65
68,0.001000,102,68,1,1,0,0,1,0.40,44873.25
68,0.001000,102,68,1,1,0,0,1,0.50,55621.22
68,0.001000,102,68,1,1,0,0,1,0.75,260409.19
68,0.001000,102,68,1,1,0,0,1,1.00,435327.16
69,0.001000,105,69,1,1,0,0,1,0.00,0.00
69,0.001000,105,69,1,1,0,0,1,0.20,31534.19
69,0.001000,105,69,1,1,0,0,1,0.40,54841.80
69,0.001000,105,69,1,1,0,0,1,0.50,64478.58
69,0.001000,105,69,1,1,0,0,1,0.75,189475.77
69,0.001000,105,69,1,1,0,0,1,1.00,576045.88
73,0.001000,109,73,1,1,0,0,1,0.00,0.00
73,0.001000,109,73,1,1,0,0,1,0.20,30157.61
73,0.001000,109,73,1,1,0,0,1,0.40,57141.03
73,0.001000,109,73,1,1,0,0,1,0.50,76965.95
73,0.001000,109,73,1,1,0,0,1,0.75,109647.61
73,0.001000,109,73,1,1,0,0,1,1.00,601785.31
77,0.001000,115,77,1,1,0,0,1,0.00,15983.70
77,0.001000,115,77,1,1,0,0,1,0.20,75237.74
77,0.001000,115,77,1,1,0,0,1,0.40,228894.19
77,0.001000,115,77,1,1,0,0,1,0.50,285859.00
77,0.001000,115,77,1,1,0,0,1,0.75,497388.41
77,0.001000,115,77,1,1,0,0,1,1.00,641646.69
77,0.001000,116,77,1,1,0,0,1,0.00,10818.12
77,0.001000,116,77,1,1,0,0,1,0.20,14404.62
77,0.001000,116,77,1,1,0,0,1,0.40,47112.16
77,0.001000,116,77,1,1,0,0,1,0.50,69714.19
77,0.001000,116,77,1,1,0,0,1,0.75,116427.39
77,0.001000,116,77,1,1,0,0,1,1.00,372323.56
79,0.001000,119,79,1,1,0,0,1,0.00,0.00
79,0.001000,119,79,1,1,0,0,1,0.20,11276.59
79,0.001000,119,79,1,1,0,0,1,0.40,96080.40
79,0.001000,119,79,1,1,0,0,1,0.50,163403.88
79,0.001000,119,79,1,1,0,0,1,0.75,243622.22
79,0.001000,119,79,1,1,0,0,1,1.00,466216.28
82,0.001000,120,82,1,1,0,0,1,0.00,0.00
82,0.001000,120,82,1,1,0,0,1,0.20,21140.04
82,0.001000,120,82,1,1,0,0,1,0.40,51781.27
82,0.001000,120,82,1,1,0,0,1,0.50,61579.41
82,0.001000,120,82,1,1,0,0,1,0.75,197837.33
82,0.001000,120,82,1,1,0,0,1,1.00,550622.19
86,0.001000,125,86,1,1,0,0,1,0.00,0.00
86,0.001000,125,86,1,1,0,0,1,0.20,21391.32
86,0.001000,125,86,1,1,0,0,1,0.40,59819.29
86,0.001000,125,86,1,1,0,0,1,0.50,70417.30
86,0.001000,125,86,1,1,0,0,1,0.75,180294.84
86,0.001000,125,86,1,1,0,0,1,1.00,555708.31
92,0.001000,132,92,1,1,0,0,1,0.00,0.00
92,0.001000,132,92,1,1,0,0,1,0.20,51043.23
92,0.001000,132,92,1,1,0,0,1,0.40,77622.49
92,0.001000,132,92,1,1,0,0,1,0.50,118086.93
92,0.001000,132,92,1,1,0,0,1,0.75,277550.44
92,0.001000,132,92,1,1,0,0,1,1.00,372911.31
94,0.001000,134,94,1,1,0,0,1,0.00,0.00
94,0.001000,134,94,1,1,0,0,1,0.20,34686.77
94,0.001000,134,94,1,1,0,0,1,0.40,71763.85
94,0.001000,134,94,1,1,0,0,1,0.50,117779.50
94,0.001000,134,94,1,1,0,0,1,0.75,292961.31
94,0.001000,134,94,1,1,0,0,1,1.00,914375.75
97,0.001000,137,97,1,1,0,0,1,0.00,1383.11
97,0.001000,137,97,1,1,0,0,1,0.20,65913.66
97,0.001000,137,97,1,1,0,0,1,0.40,196630.03
97,0.001000,137,97,1,1,0,0,1,0.50,235946.95
97,0.001000,137,97,1,1,0,0,1,0.75,515383.84
97,0.001000,137,97,1,1,0,0,1,1.00,777253.56
103,0.001000,145,103,1,1,0,0,1,0.00,0.00
103,0.001000,145,103,1,1,0,0,1,0.20,5185.08
103,0.001000,145,103,1,1,0,0,1,0.40,44937.04
103,0.001000,145,103,1,1,0,0,1,0.50,69835.80
103,0.001000,145,103,1,1,0,0,1,0.75,225374.03
103,0.001000,145,103,1,1,0,0,1,1.00,383276.47
103,0.001000,147,103,1,1,0,0,1,0.00,0.00
103,0.001000,147,103,1,1,0,0,1,0.20,14655.54
103,0.001000,147,103,1,1,0,0,1,0.40,58871.35
103,0.001000,147,103,1,1,0,0,1,0.50,64784.59
103,0.001000,147,103,1,1,0,0,1,0.75,307602.06
103,0.001000,147,103,1,1,0,0,1,1.00,554490.19
105,0.001000,148,105,1,1,0,0,1,0.00,0.00
105,0.001000,148,105,1,1,0,0,1,0.20,8644.87
105,0.001000,148,105,1,1,0,0,1,0.40,35502.68
105,0.001000,148,105,1,1,0,0,1,0.50,47368.25
105,0.001000,148,105,1,1,0,0,1,0.75,120415.92
105,0.001000,148,105,1,1,0,0,1,1.00,975734.69
106,0.001000,149,106,1,1,0,0,1,0.00,0.00
106,0.001000,149,106,1,1,0,0,1,0.20,22371.55
106,0.001000,149,106,1,1,0,0,1,0.40,93105.30
106,0.001000,149,106,1,1,0,0,1,0.50,116510.72
106,0.001000,149,106,1,1,0,0,1,0.75,206686.56
106,0.001000,149,106,1,1,0,0,1,1.00,308398.28
116,0.001000,161,116,1,1,0,0,1,0.00,0.00
116,0.001000,161,116,1,1,0,0,1,0.20,1749.25
116,0.001000,161,116,1,1,0,0,1,0.40,73840.36
116,0.001000,161,116,1,1,0,0,1,0.50,101948.70
116,0.001000,161,116,1,1,0,0,1,0.75,266530.03
116,0.001000,161,116,1,1,0,0,1,1.00,425970.41
116,0.001000,162,116,1,1,0,0,1,0.00,0.00
116,0.001000,162,116,1,1,0,0,1,0.20,3395.86
116,0.001000,162,116,1,1,0,0,1,0.40,10682.67
116,0.001000,162,116,1,1,0,0,1,0.50,102022.61
116,0.001000,162,116,1,1,0,0,1,0.75,265335.69
116,0.001000,162,116,1,1,0,0,1,1.00,508596.56
117,0.001000,164,117,1,1,0,0,1,0.00,0.00
117,0.001000,164,117,1,1,0,0,1,0.20,18630.73
117,0.001000,164,117,1,1,0,0,1,0.40,31932.30
117,0.001000,164,117,1,1,0,0,1,0.50,46616.59
117,0.001000,164,117,1,1,0,0,1,0.75,184499.31
117,0.001000,164,117,1,1,0,0,1,1.00,741422.12
118,0.001000,166,118,1,1,0,0,1,0.00,0.00
118,0.001000,166,118,1,1,0,0,1,0.20,0.00
118,0.001000,166,118,1,1,0,0,1,0.40,10893.29
118,0.001000,166,118,1,1,0,0,1,0.50,14542.16
118,0.001000,166,118,1,1,0,0,1,0.75,110620.09
118,0.001000,166,118,1,1,0,0,1,1.00,265737.53
121,0.001000,168,121,1,1,0,0,1,0.00,0.00
121,0.001000,168,121,1,1,0,0,1,0.20,36497.53
121,0.001000,168,121,1,1,0,0,1,0.40,80499.26
121,0.001000,168,121,1,1,0,0,1,0.50,84801.73
121,0.001000,168,121,1,1,0,0,1,0.75,206460.50
121,0.001000,168,121,1,1,0,0,1,1.00,425814.84
130,0.001000,175,130,1,1,0,0,1,0.00,0.00
130,0.001000,175,130,1,1,0,0,1,0.20,48170.88
130,0.001000,175,130,1,1,0,0,1,0.40,73091.49
130,0.001000,175,130,1,1,0,0,1,0.50,75412.64
130,0.001000,175,130,1,1,0,0,1,0.75,182070.86
130,0.001000,175,130,1,1,0,0,1,1.00,626270.19
130,0.001000,177,130,1,1,0,0,1,0.00,287304.44
130,0.001000,177,130,1,1,0,0,1,0.20,395305.41
130,0.001000,177,130,1,1,0,0,1,0.40,450240.91
130,0.001000,177,130,1,1,0,0,1,0.50,462105.31
130,0.001000,177,130,1,1,0,0,1,0.75,736581.62
130,0.001000,177,130,1,1,0,0,1,1.00,979759.12
130,0.001000,178,130,1,1,0,0,1,0.00,0.00
130,0.001000,178,130,1,1,0,0,1,0.20,4114.73
130,0.001000,178,130,1,1,0,0,1,0.40,66961.27
130,0.001000,178,130,1,1,0,0,1,0.50,120884.44
130,0.001000,178,130,1,1,0,0,1,0.75,266843.47
130,0.001000,178,130,1,1,0,0,1,1.00,467611.56
134,0.001000,183,134,1,1,0,0,1,0.00,0.00
134,0.001000,183,134,1,1,0,0,1,0.20,30994.84
134,0.001000,183,134,1,1,0,0,1,0.40,74347.31
134,0.001000,183,134,1,1,0,0,1,0.50,90750.38
134,0.001000,183,134,1,1,0,0,1,0.75,140339.31
134,0.001000,183,134,1,1,0,0,1,1.00,469824.81
137,0.001000,187,137,1,1,0,0,1,0.00,0.00
137,0.001000,187,137,1,1,0,0,1,0.20,60377.60
137,0.001000,187,137,1,1,0,0,1,0.40,176279.03
137,0.001000,187,137,1,1,0,0,1,0.50,230931.44
137,0.001000,187,137,1,1,0,0,1,0.75,306359.25
137,0.001000,187,137,1,1,0,0,1,1.00,526279.44
140,0.001000,192,140,1,1,0,0,1,0.00,271.91
140,0.001000,192,140,1,1,0,0,1,0.20,9717.90
140,0.001000,192,140,1,1,0,0,1,0.40,32357.13
140,0.001000,192,140,1,1,0,0,1,0.50,54466.85
140,0.001000,192,140,1,1,0,0,1,0.75,211300.22
140,0.001000,192,140,1,1,0,0,1,1.00,683066.12
142,0.001000,195,142,1,1,0,0,1,0.00,0.00
142,0.001000,195,142,1,1,0,0,1,0.20,15796.49
142,0.001000,195,142,1,1,0,0,1,0.40,86546.55
142,0.001000,195,142,1,1,0,0,1,0.50,131632.72
142,0.001000,195,142,1,1,0,0,1,0.75,307344.69
142,0.001000,195,142,1,1,0,0,1,1.00,678438.75
142,0.001000,196,142,1,1,0,0,1,0.00,0.00
142,0.001000,196,142,1,1,0,0,1,0.20,21282.89
142,0.001000,196,142,1,1,0,0,1,0.40,55004.95
142,0.001000,196,142,1,1,0,0,1,0.50,122123.47
142,0.001000,196,142,1,1,0,0,1,0.75,246204.42
142,0.001000,196,142,1,1,0,0,1,1.00,364853.81
146,0.001000,211,146,1,1,0,0,1,0.00,0.00
146,0.001000,211,146,1,1,0,0,1,0.20,26342.43
146,0.001000,211,146,1,1,0,0,1,0.40,55702.55
146,0.001000,211,146,1,1,0,0,1,0.50,81065.45
146,0.001000,211,146,1,1,0,0,1,0.75,252875.03
146,0.001000,211,146,1,1,0,0,1,1.00,380992.81
148,0.001000,213,148,1,1,0,0,1,0.00,1073.52
148,0.001000,213,148,1,1,0,0,1,0.20,25102.40
148,0.001000,213,148,1,1,0,0,1,0.40,47992.19
148,0.001000,213,148,1,1,0,0,1,0.50,58033.99
148,0.001000,213,148,1,1,0,0,1,0.75,98720.12
148,0.001000,213,148,1,1,0,0,1,1.00,626188.81
151,0.001000,218,151,1,1,0,0,1,0.00,125552.43
151,0.001000,218,151,1,1,0,0,1,0.20,193325.39
151,0.001000,218,151,1,1,0,0,1,0.40,237760.38
151,0.001000,218,151,1,1,0,0,1,0.50,269419.38
151,0.001000,218,151,1,1,0,0,1,0.75,554419.25
151,0.001000,218,151,1,1,0,0,1,1.00,1157233.50
152,0.001000,221,152,1,1,0,0,1,0.00,0.00
152,0.001000,221,152,1,1,0,0,1,0.20,57815.87
152,0.001000,221,152,1,1,0,0,1,0.40,97449.80
152,0.001000,221,152,1,1,0,0,1,0.50,110307.28
152,0.001000,221,152,1,1,0,0,1,0.75,142012.14
152,0.001000,221,152,1,1,0,0,1,1.00,233617.52
152,0.001000,222,152,1,1,0,0,1,0.00,2229.60
152,0.001000,222,152,1,1,0,0,1,0.20,18121.73
152,0.001000,222,152,1,1,0,0,1,0.40,54685.07
152,0.001000,222,152,1,1,0,0,1,0.50,74724.55
152,0.001000,222,152,1,1,0,0,1,0.75,210476.44
152,0.001000,222,152,1,1,0,0,1,1.00,690232.69
158,0.001000,231,158,1,1,0,0,1,0.00,9113.94
158,0.001000,231,158,1,1,0,0,1,0.20,66585.16
158,0.001000,231,158,1,1,0,0,1,0.40,104945.20
158,0.001000,231,158,1,1,0,0,1,0.50,150987.16
158,0.001000,231,158,1,1,0,0,1,0.75,213265.69
158,0.001000,231,158,1,1,0,0,1,1.00,312089.62
159,0.001000,233,159,1,1,0,0,1,0.00,1366680.50
159,0.001000,233,159,1,1,0,0,1,0.20,1466321.75
159,0.001000,233,159,1,1,0,0,1,0.40,1470000.00
159,0.001000,233,159,1,1,0,0,1,0.50,1470000.00
159,0.001000,233,159,1,1,0,0,1,0.75,1470000.00
159,0.001000,233,159,1,1,0,0,1,1.00,1470000.12
161,0.001000,237,161,1,1,0,0,1,0.00,127230.98
161,0.001000,237,161,1,1,0,0,1,0.20,152404.22
161,0.001000,237,161,1,1,0,0,1,0.40,187711.88
161,0.001000,237,161,1,1,0,0,1,0.50,236578.67
161,0.001000,237,161,1,1,0,0,1,0.75,357355.69
161,0.001000,237,161,1,1,0,0,1,1.00,436287.91
164,0.001000,241,164,1,1,0,0,1,0.00,0.00
164,0.001000,241,164,1,1,0,0,1,0.20,24723.70
164,0.001000,241,164,1,1,0,0,1,0.40,66306.97
164,0.001000,241,164,1,1,0,0,1,0.50,99698.18
164,0.001000,241,164,1,1,0,0,1,0.75,206180.62
164,0.001000,241,164,1,1,0,0,1,1.00,451466.78
167,0.001000,244,167,1,1,0,0,1,0.00,0.00
167,0.001000,244,167,1,1,0,0,1,0.20,32970.02
167,0.001000,244,167,1,1,0,0,1,0.40,124498.77
167,0.001000,244,167,1,1,0,0,1,0.50,166770.16
167,0.001000,244,167,1,1,0,0,1,0.75,267675.47
167,0.001000,244,167,1,1,0,0,1,1.00,658503.75
169,0.001000,249,169,1,1,0,0,1,0.00,4112.24
169,0.001000,249,169,1,1,0,0,1,0.20,29301.18
169,0.001000,249,169,1,1,0,0,1,0.40,57268.18
169,0.001000,249,169,1,1,0,0,1,0.50,79761.93
169,0.001000,249,169,1,1,0,0,1,0.75,255012.94
169,0.001000,249,169,1,1,0,0,1,1.00,282805.22
173,0.001000,254,173,1,1,0,0,1,0.00,178398.08
173,0.001000,254,173,1,1,0,0,1,0.20,234495.33
173,0.001000,254,173,1,1,0,0,1,0.40,291602.56
173,0.001000,254,173,1,1,0,0,1,0.50,538517.06
173,0.001000,254,173,1,1,0,0,1,0.75,872002.88
173,0.001000,254,173,1,1,0,0,1,1.00,1054643.62
174,0.001000,256,174,1,1,0,0,1,0.00,0.00
174,0.001000,256,174,1,1,0,0,1,0.20,20423.10
174,0.001000,256,174,1,1,0,0,1,0.40,72381.32
174,0.001000,256,174,1,1,0,0,1,0.50,116367.61
174,0.001000,256,174,1,1,0,0,1,0.75,179073.19
174,0.001000,256,174,1,1,0,0,1,1.00,528518.56
175,0.001000,258,175,1,1,0,0,1,0.00,854.63
175,0.001000,258,175,1,1,0,0,1,0.20,3388.00
175,0.001000,258,175,1,1,0,0,1,0.40,40781.90
175,0.001000,258,175,1,1,0,0,1,0.50,67474.28
175,0.001000,258,175,1,1,0,0,1,0.75,150169.25
175,0.001000,258,175,1,1,0,0,1,1.00,466050.50
177,0.001000,261,177,1,1,0,0,1,0.00,19689.11
177,0.001000,261,177,1,1,0,0,1,0.20,31452.01
177,0.001000,261,177,1,1,0,0,1,0.40,101182.36
177,0.001000,261,177,1,1,0,0,1,0.50,125927.53
177,0.001000,261,177,1,1,0,0,1,0.75,195446.47
177,0.001000,261,177,1,1,0,0,1,1.00,420192.06
192,0.001000,282,192,1,1,0,0,1,0.00,0.00
192,0.001000,282,192,1,1,0,0,1,0.20,4431.72
192,0.001000,282,192,1,1,0,0,1,0.40,80651.74
192,0.001000,282,192,1,1,0,0,1,0.50,143888.67
192,0.001000,282,192,1,1,0,0,1,0.75,336559.25
192,0.001000,282,192,1,1,0,0,1,1.00,497267.75
193,0.001000,283,193,1,1,0,0,1,0.00,0.00
193,0.001000,283,193,1,1,0,0,1,0.20,11811.88
193,0.001000,283,193,1,1,0,0,1,0.40,91137.02
193,0.001000,283,193,1,1,0,0,1,0.50,168974.28
193,0.001000,283,193,1,1,0,0,1,0.75,252634.69
193,0.001000,283,193,1,1,0,0,1,1.00,328892.56
194,0.001000,286,194,1,1,0,0,1,0.00,0.00
194,0.001000,286,194,1,1,0,0,1,0.20,23904.71
