Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,SampleId,Loss,ImpactedExposure
5,0.001000,5,5,1,1,0,0,1,1,895613.25,1470000.00
5,0.001000,5,5,1,1,0,0,1,2,1038866.38,1470000.00
5,0.001000,5,5,1,1,0,0,1,3,598932.44,1470000.00
5,0.001000,5,5,1,1,0,0,1,4,635063.50,1470000.00
5,0.001000,5,5,1,1,0,0,1,5,413482.12,1470000.00
5,0.001000,5,5,1,1,0,0,1,6,1023812.25,1470000.00
5,0.001000,5,5,1,1,0,0,1,7,454715.50,1470000.00
5,0.001000,5,5,1,1,0,0,1,8,502001.47,1470000.00
5,0.001000,5,5,1,1,0,0,1,9,247109.56,1470000.00
5,0.001000,5,5,1,1,0,0,1,10,188794.97,1470000.00
8,0.001000,12,8,1,1,0,0,1,-1,151116.00,1470000.00
8,0.001000,12,8,1,1,0,0,1,1,51746.83,1470000.00
8,0.001000,12,8,1,1,0,0,1,2,419123.91,1470000.00
8,0.001000,12,8,1,1,0,0,1,3,113815.55,1470000.00
8,0.001000,12,8,1,1,0,0,1,4,13453.42,1470000.00
8,0.001000,12,8,1,1,0,0,1,5,80827.72,1470000.00
8,0.001000,12,8,1,1,0,0,1,6,333117.84,1470000.00
8,0.001000,12,8,1,1,0,0,1,7,7264.23,1470000.00
8,0.001000,12,8,1,1,0,0,1,8,258392.00,1470000.00
8,0.001000,12,8,1,1,0,0,1,9,21937.63,1470000.00
8,0.001000,12,8,1,1,0,0,1,10,30803.75,1470000.00
9,0.001000,17,9,1,1,0,0,1,-1,151116.00,1470000.00
9,0.001000,17,9,1,1,0,0,1,1,22213.04,1470000.00
9,0.001000,17,9,1,1,0,0,1,2,634019.75,1470000.00
9,0.001000,17,9,1,1,0,0,1,4,74445.19,1470000.00
9,0.001000,17,9,1,1,0,0,1,5,83142.92,1470000.00
9,0.001000,17,9,1,1,0,0,1,6,46763.73,1470000.00
9,0.001000,17,9,1,1,0,0,1,7,191946.50,1470000.00
9,0.001000,17,9,1,1,0,0,1,8,179114.05,1470000.00
9,0.001000,17,9,1,1,0,0,1,9,85726.88,1470000.00
16,0.001000,27,16,1,1,0,0,1,-1,1014300.00,1470000.00
16,0.001000,27,16,1,1,0,0,1,1,449814.88,1470000.00
16,0.001000,27,16,1,1,0,0,1,2,635948.75,1470000.00
16,0.001000,27,16,1,1,0,0,1,3,1470000.00,1470000.00
16,0.001000,27,16,1,1,0,0,1,4,830341.00,1470000.00
16,0.001000,27,16,1,1,0,0,1,5,824835.25,1470000.00
16,0.001000,27,16,1,1,0,0,1,6,1203456.12,1470000.00
16,0.001000,27,16,1,1,0,0,1,7,1238499.00,1470000.00
16,0.001000,27,16,1,1,0,0,1,8,1339850.88,1470000.00
16,0.001000,27,16,1,1,0,0,1,9,781930.50,1470000.00
16,0.001000,27,16,1,1,0,0,1,10,1215679.38,1470000.00
19,0.001000,32,19,1,1,0,0,1,-1,151116.00,1470000.00
19,0.001000,32,19,1,1,0,0,1,1,123283.66,1470000.00
19,0.001000,32,19,1,1,0,0,1,2,92706.20,1470000.00
19,0.001000,32,19,1,1,0,0,1,3,506128.19,1470000.00
19,0.001000,32,19,1,1,0,0,1,4,63290.16,1470000.00
19,0.001000,32,19,1,1,0,0,1,6,9032.22,1470000.00
19,0.001000,32,19,1,1,0,0,1,7,260391.84,1470000.00
19,0.001000,32,19,1,1,0,0,1,8,425603.47,1470000.00
19,0.001000,32,19,1,1,0,0,1,9,174310.47,1470000.00
19,0.001000,32,19,1,1,0,0,1,10,2869.12,1470000.00
19,0.001000,33,19,1,1,0,0,1,-1,151116.00,1470000.00
19,0.001000,33,19,1,1,0,0,1,1,119118.76,1470000.00
19,0.001000,33,19,1,1,0,0,1,3,36670.89,1470000.00
19,0.001000,33,19,1,1,0,0,1,4,27610.27,1470000.00
19,0.001000,33,19,1,1,0,0,1,5,478715.22,1470000.00
19,0.001000,33,19,1,1,0,0,1,6,67485.55,1470000.00
19,0.001000,33,19,1,1,0,0,1,7,5378.53,1470000.00
19,0.001000,33,19,1,1,0,0,1,8,91596.59,1470000.00
19,0.001000,33,19,1,1,0,0,1,9,349532.19,1470000.00
19,0.001000,33,19,1,1,0,0,1,10,92208.62,1470000.00
20,0.001000,34,20,1,1,0,0,1,-1,151116.00,1470000.00
20,0.001000,34,20,1,1,0,0,1,1,64687.64,1470000.00
20,0.001000,34,20,1,1,0,0,1,2,7289.02,1470000.00
20,0.001000,34,20,1,1,0,0,1,3,14866.10,1470000.00
20,0.001000,34,20,1,1,0,0,1,4,47205.73,1470000.00
20,0.001000,34,20,1,1,0,0,1,5,234218.55,1470000.00
20,0.001000,34,20,1,1,0,0,1,6,162212.19,1470000.00
20,0.001000,34,20,1,1,0,0,1,7,1910.67,1470000.00
20,0.001000,34,20,1,1,0,0,1,8,385654.91,1470000.00
20,0.001000,34,20,1,1,0,0,1,9,344989.50,1470000.00
20,0.001000,34,20,1,1,0,0,1,10,448710.75,1470000.00
22,0.001000,36,22,1,1,0,0,1,-1,151116.00,1470000.00
22,0.001000,36,22,1,1,0,0,1,1,239937.25,1470000.00
22,0.001000,36,22,1,1,0,0,1,2,742647.94,1470000.00
22,0.001000,36,22,1,1,0,0,1,4,8876.35,1470000.00
22,0.001000,36,22,1,1,0,0,1,5,572.33,1470000.00
22,0.001000,36,22,1,1,0,0,1,6,100120.60,1470000.00
22,0.001000,36,22,1,1,0,0,1,7,6691.75,1470000.00
22,0.001000,36,22,1,1,0,0,1,8,275789.47,1470000.00
22,0.001000,36,22,1,1,0,0,1,9,24502.58,1470000.00
22,0.001000,36,22,1,1,0,0,1,10,85686.30,1470000.00
22,0.001000,37,22,1,1,0,0,1,-1,151116.00,1470000.00
22,0.001000,37,22,1,1,0,0,1,1,5305.52,1470000.00
22,0.001000,37,22,1,1,0,0,1,2,160320.53,1470000.00
22,0.001000,37,22,1,1,0,0,1,4,26115.34,1470000.00
22,0.001000,37,22,1,1,0,0,1,5,217538.56,1470000.00
22,0.001000,37,22,1,1,0,0,1,6,124641.59,1470000.00
22,0.001000,37,22,1,1,0,0,1,7,624181.69,1470000.00
22,0.001000,37,22,1,1,0,0,1,8,127260.52,1470000.00
22,0.001000,37,22,1,1,0,0,1,9,8785.18,1470000.00
22,0.001000,37,22,1,1,0,0,1,10,43074.01,1470000.00
23,0.001000,38,23,1,1,0,0,1,-1,151116.00,1470000.00
23,0.001000,38,23,1,1,0,0,1,1,267539.97,1470000.00
23,0.001000,38,23,1,1,0,0,1,2,99191.43,1470000.00
23,0.001000,38,23,1,1,0,0,1,3,124555.57,1470000.00
23,0.001000,38,23,1,1,0,0,1,4,178139.08,1470000.00
23,0.001000,38,23,1,1,0,0,1,5,141799.84,1470000.00
23,0.001000,38,23,1,1,0,0,1,6,11070.16,1470000.00
23,0.001000,38,23,1,1,0,0,1,8,2803.31,1470000.00
23,0.001000,38,23,1,1,0,0,1,10,711636.81,1470000.00
25,0.001000,41,25,1,1,0,0,1,-1,151116.00,1470000.00
25,0.001000,41,25,1,1,0,0,1,1,210039.03,1470000.00
25,0.001000,41,25,1,1,0,0,1,2,17529.79,1470000.00
25,0.001000,41,25,1,1,0,0,1,5,329051.31,1470000.00
25,0.001000,41,25,1,1,0,0,1,6,28859.55,1470000.00
25,0.001000,41,25,1,1,0,0,1,7,437136.25,1470000.00
25,0.001000,41,25,1,1,0,0,1,8,32533.47,1470000.00
25,0.001000,41,25,1,1,0,0,1,9,56274.78,1470000.00
25,0.001000,43,25,1,1,0,0,1,-1,1470000.00,1470000.00
25,0.001000,43,25,1,1,0,0,1,1,1470000.00,1470000.00
25,0.001000,43,25,1,1,0,0,1,2,1470000.00,1470000.00
25,0.001000,43,25,1,1,0,0,1,3,1470000.00,1470000.00
25,0.001000,43,25,1,1,0,0,1,4,1470000.00,1470000.00
25,0.001000,43,25,1,1,0,0,1,5,1470000.00,1470000.00
25,0.001000,43,25,1,1,0,0,1,6,1470000.00,1470000.00
25,0.001000,43,25,1,1,0,0,1,7,1470000.00,1470000.00
25,0.001000,43,25,1,1,0,0,1,8,1470000.00,1470000.00
25,0.001000,43,25,1,1,0,0,1,9,1470000.00,1470000.00
25,0.001000,43,25,1,1,0,0,1,10,1470000.00,1470000.00
26,0.001000,44,26,1,1,0,0,1,-1,575652.00,1470000.00
26,0.001000,44,26,1,1,0,0,1,1,435731.03,1470000.00
26,0.001000,44,26,1,1,0,0,1,2,151108.84,1470000.00
26,0.001000,44,26,1,1,0,0,1,3,368251.12,1470000.00
26,0.001000,44,26,1,1,0,0,1,4,645271.50,1470000.00
26,0.001000,44,26,1,1,0,0,1,5,557783.62,1470000.00
26,0.001000,44,26,1,1,0,0,1,6,1126960.62,1470000.00
26,0.001000,44,26,1,1,0,0,1,7,468234.75,1470000.00
26,0.001000,44,26,1,1,0,0,1,8,769306.75,1470000.00
26,0.001000,44,26,1,1,0,0,1,9,260123.23,1470000.00
26,0.001000,44,26,1,1,0,0,1,10,1027463.75,1470000.00
27,0.001000,46,27,1,1,0,0,1,-1,75558.00,1470000.00
27,0.001000,46,27,1,1,0,0,1,1,17353.26,1470000.00
27,0.001000,46,27,1,1,0,0,1,2,217140.36,1470000.00
27,0.001000,46,27,1,1,0,0,1,4,172091.17,1470000.00
27,0.001000,46,27,1,1,0,0,1,7,36140.00,1470000.00
27,0.001000,46,27,1,1,0,0,1,8,279127.25,1470000.00
27,0.001000,46,27,1,1,0,0,1,9,8082.01,1470000.00
27,0.001000,46,27,1,1,0,0,1,10,2278.20,1470000.00
31,0.001000,48,31,1,1,0,0,1,-1,151116.00,1470000.00
31,0.001000,48,31,1,1,0,0,1,1,62857.50,1470000.00
31,0.001000,48,31,1,1,0,0,1,2,70432.70,1470000.00
31,0.001000,48,31,1,1,0,0,1,3,361337.22,1470000.00
31,0.001000,48,31,1,1,0,0,1,4,2490.30,1470000.00
31,0.001000,48,31,1,1,0,0,1,5,118006.05,1470000.00
31,0.001000,48,31,1,1,0,0,1,6,28355.99,1470000.00
31,0.001000,48,31,1,1,0,0,1,7,374301.25,1470000.00
31,0.001000,48,31,1,1,0,0,1,8,18751.28,1470000.00
31,0.001000,48,31,1,1,0,0,1,9,359653.94,1470000.00
31,0.001000,48,31,1,1,0,0,1,10,164909.69,1470000.00
32,0.001000,51,32,1,1,0,0,1,-1,720300.00,1470000.00
32,0.001000,51,32,1,1,0,0,1,1,1382532.75,1470000.00
32,0.001000,51,32,1,1,0,0,1,2,742748.69,1470000.00
32,0.001000,51,32,1,1,0,0,1,3,632718.56,1470000.00
32,0.001000,51,32,1,1,0,0,1,4,335445.03,1470000.00
32,0.001000,51,32,1,1,0,0,1,5,568162.62,1470000.00
32,0.001000,51,32,1,1,0,0,1,6,991398.06,1470000.00
32,0.001000,51,32,1,1,0,0,1,7,449518.81,1470000.00
32,0.001000,51,32,1,1,0,0,1,8,578022.06,1470000.00
32,0.001000,51,32,1,1,0,0,1,9,579686.88,1470000.00
32,0.001000,51,32,1,1,0,0,1,10,788409.38,1470000.00
41,0.001000,64,41,1,1,0,0,1,-1,151116.00,1470000.00
41,0.001000,64,41,1,1,0,0,1,1,159935.55,1470000.00
41,0.001000,64,41,1,1,0,0,1,2,544089.19,1470000.00
41,0.001000,64,41,1,1,0,0,1,4,91169.65,1470000.00
41,0.001000,64,41,1,1,0,0,1,5,109575.02,1470000.00
41,0.001000,64,41,1,1,0,0,1,6,9769.13,1470000.00
41,0.001000,64,41,1,1,0,0,1,7,1309.77,1470000.00
41,0.001000,64,41,1,1,0,0,1,9,634051.38,1470000.00
41,0.001000,64,41,1,1,0,0,1,10,54242.56,1470000.00
41,0.001000,66,41,1,1,0,0,1,-1,867300.00,1470000.00
41,0.001000,66,41,1,1,0,0,1,1,1060216.25,1470000.00
41,0.001000,66,41,1,1,0,0,1,2,668805.12,1470000.00
41,0.001000,66,41,1,1,0,0,1,3,895761.44,1470000.00
41,0.001000,66,41,1,1,0,0,1,4,1106351.88,1470000.00
41,0.001000,66,41,1,1,0,0,1,5,614257.50,1470000.00
41,0.001000,66,41,1,1,0,0,1,6,404296.12,1470000.00
41,0.001000,66,41,1,1,0,0,1,7,896948.94,1470000.00
41,0.001000,66,41,1,1,0,0,1,8,1122957.25,1470000.00
41,0.001000,66,41,1,1,0,0,1,9,1412848.38,1470000.00
41,0.001000,66,41,1,1,0,0,1,10,781023.50,1470000.00
49,0.001000,72,49,1,1,0,0,1,-1,291060.00,1470000.00
49,0.001000,72,49,1,1,0,0,1,1,737756.12,1470000.00
49,0.001000,72,49,1,1,0,0,1,2,403153.69,1470000.00
49,0.001000,72,49,1,1,0,0,1,3,14213.64,1470000.00
49,0.001000,72,49,1,1,0,0,1,4,379819.06,1470000.00
49,0.001000,72,49,1,1,0,0,1,5,108562.79,1470000.00
49,0.001000,72,49,1,1,0,0,1,6,61174.54,1470000.00
49,0.001000,72,49,1,1,0,0,1,7,175495.03,1470000.00
49,0.001000,72,49,1,1,0,0,1,8,69153.54,1470000.00
49,0.001000,72,49,1,1,0,0,1,9,299711.56,1470000.00
49,0.001000,72,49,1,1,0,0,1,10,472979.75,1470000.00
50,0.001000,74,50,1,1,0,0,1,-1,151116.00,1470000.00
50,0.001000,74,50,1,1,0,0,1,1,294050.69,1470000.00
50,0.001000,74,50,1,1,0,0,1,2,49110.25,1470000.00
50,0.001000,74,50,1,1,0,0,1,3,366084.72,1470000.00
50,0.001000,74,50,1,1,0,0,1,4,11558.61,1470000.00
50,0.001000,74,50,1,1,0,0,1,5,55687.95,1470000.00
50,0.001000,74,50,1,1,0,0,1,6,19398.12,1470000.00
50,0.001000,74,50,1,1,0,0,1,7,262273.62,1470000.00
50,0.001000,74,50,1,1,0,0,1,8,8721.12,1470000.00
50,0.001000,74,50,1,1,0,0,1,9,460017.00,1470000.00
50,0.001000,74,50,1,1,0,0,1,10,31550.26,1470000.00
51,0.001000,75,51,1,1,0,0,1,-1,151116.00,1470000.00
51,0.001000,75,51,1,1,0,0,1,1,25817.62,1470000.00
51,0.001000,75,51,1,1,0,0,1,2,621865.25,1470000.00
51,0.001000,75,51,1,1,0,0,1,3,278209.59,1470000.00
51,0.001000,75,51,1,1,0,0,1,4,118244.34,1470000.00
51,0.001000,75,51,1,1,0,0,1,6,232403.50,1470000.00
51,0.001000,75,51,1,1,0,0,1,7,104137.95,1470000.00
51,0.001000,75,51,1,1,0,0,1,8,1172.02,1470000.00
51,0.001000,75,51,1,1,0,0,1,9,36319.37,1470000.00
51,0.001000,75,51,1,1,0,0,1,10,13339.98,1470000.00
51,0.001000,76,51,1,1,0,0,1,-1,151116.00,1470000.00
51,0.001000,76,51,1,1,0,0,1,1,32703.78,1470000.00
51,0.001000,76,51,1,1,0,0,1,2,76276.29,1470000.00
51,0.001000,76,51,1,1,0,0,1,3,205952.28,1470000.00
51,0.001000,76,51,1,1,0,0,1,4,93458.73,1470000.00
51,0.001000,76,51,1,1,0,0,1,5,373878.53,1470000.00
51,0.001000,76,51,1,1,0,0,1,6,19184.89,1470000.00
51,0.001000,76,51,1,1,0,0,1,7,80312.26,1470000.00
51,0.001000,76,51,1,1,0,0,1,8,97243.55,1470000.00
51,0.001000,76,51,1,1,0,0,1,9,214009.33,1470000.00
51,0.001000,76,51,1,1,0,0,1,10,208200.56,1470000.00
51,0.001000,78,51,1,1,0,0,1,-1,151116.00,1470000.00
51,0.001000,78,51,1,1,0,0,1,1,51435.69,1470000.00
51,0.001000,78,51,1,1,0,0,1,2,170620.84,1470000.00
51,0.001000,78,51,1,1,0,0,1,3,787394.06,1470000.00
51,0.001000,78,51,1,1,0,0,1,4,52451.79,1470000.00
51,0.001000,78,51,1,1,0,0,1,5,154393.41,1470000.00
51,0.001000,78,51,1,1,0,0,1,6,6729.91,1470000.00
51,0.001000,78,51,1,1,0,0,1,7,233618.00,1470000.00
53,0.001000,79,53,1,1,0,0,1,-1,291060.00,1470000.00
53,0.001000,79,53,1,1,0,0,1,1,259963.41,1470000.00
53,0.001000,79,53,1,1,0,0,1,2,675612.19,1470000.00
53,0.001000,79,53,1,1,0,0,1,3,198027.38,1470000.00
53,0.001000,79,53,1,1,0,0,1,4,420773.16,1470000.00
53,0.001000,79,53,1,1,0,0,1,5,486562.00,1470000.00
53,0.001000,79,53,1,1,0,0,1,6,39333.13,1470000.00
53,0.001000,79,53,1,1,0,0,1,7,267854.66,1470000.00
53,0.001000,79,53,1,1,0,0,1,8,165381.00,1470000.00
53,0.001000,79,53,1,1,0,0,1,9,137027.39,1470000.00
53,0.001000,79,53,1,1,0,0,1,10,626393.75,1470000.00
56,0.001000,84,56,1,1,0,0,1,-1,291060.00,1470000.00
56,0.001000,84,56,1,1,0,0,1,1,213546.62,1470000.00
56,0.001000,84,56,1,1,0,0,1,2,147729.08,1470000.00
56,0.001000,84,56,1,1,0,0,1,3,329940.78,1470000.00
56,0.001000,84,56,1,1,0,0,1,4,330504.81,1470000.00
56,0.001000,84,56,1,1,0,0,1,5,379714.44,1470000.00
56,0.001000,84,56,1,1,0,0,1,6,108980.47,1470000.00
56,0.001000,84,56,1,1,0,0,1,7,66092.48,1470000.00
56,0.001000,84,56,1,1,0,0,1,8,434390.94,1470000.00
56,0.001000,84,56,1,1,0,0,1,9,389680.19,1470000.00
56,0.001000,84,56,1,1,0,0,1,10,7011.34,1470000.00
57,0.001000,85,57,1,1,0,0,1,-1,151116.00,1470000.00
57,0.001000,85,57,1,1,0,0,1,1,10858.02,1470000.00
57,0.001000,85,57,1,1,0,0,1,2,118095.38,1470000.00
57,0.001000,85,57,1,1,0,0,1,3,450429.94,1470000.00
57,0.001000,85,57,1,1,0,0,1,4,118728.34,1470000.00
57,0.001000,85,57,1,1,0,0,1,5,507141.22,1470000.00
57,0.001000,85,57,1,1,0,0,1,6,352482.69,1470000.00
57,0.001000,85,57,1,1,0,0,1,7,58036.21,1470000.00
57,0.001000,85,57,1,1,0,0,1,8,33350.32,1470000.00
57,0.001000,85,57,1,1,0,0,1,9,97939.02,1470000.00
58,0.001000,87,58,1,1,0,0,1,-1,151116.00,1470000.00
58,0.001000,87,58,1,1,0,0,1,1,162341.22,1470000.00
58,0.001000,87,58,1,1,0,0,1,2,36422.60,1470000.00
58,0.001000,87,58,1,1,0,0,1,3,92967.04,1470000.00
58,0.001000,87,58,1,1,0,0,1,4,147538.66,1470000.00
58,0.001000,87,58,1,1,0,0,1,5,113969.00,1470000.00
58,0.001000,87,58,1,1,0,0,1,6,112028.12,1470000.00
58,0.001000,87,58,1,1,0,0,1,7,341367.19,1470000.00
58,0.001000,87,58,1,1,0,0,1,8,21060.49,1470000.00
58,0.001000,87,58,1,1,0,0,1,9,61843.71,1470000.00
58,0.001000,87,58,1,1,0,0,1,10,45260.16,1470000.00
60,0.001000,89,60,1,1,0,0,1,-1,151116.00,1470000.00
60,0.001000,89,60,1,1,0,0,1,1,270762.97,1470000.00
60,0.001000,89,60,1,1,0,0,1,2,43551.50,1470000.00
60,0.001000,89,60,1,1,0,0,1,3,111873.78,1470000.00
60,0.001000,89,60,1,1,0,0,1,4,525410.81,1470000.00
60,0.001000,89,60,1,1,0,0,1,5,197615.23,1470000.00
60,0.001000,89,60,1,1,0,0,1,7,627686.69,1470000.00
60,0.001000,89,60,1,1,0,0,1,8,92268.64,1470000.00
60,0.001000,89,60,1,1,0,0,1,9,548.83,1470000.00
62,0.001000,92,62,1,1,0,0,1,-1,151116.00,1470000.00
62,0.001000,92,62,1,1,0,0,1,1,31535.39,1470000.00
62,0.001000,92,62,1,1,0,0,1,3,297421.25,1470000.00
62,0.001000,92,62,1,1,0,0,1,4,224041.80,1470000.00
62,0.001000,92,62,1,1,0,0,1,5,665152.50,1470000.00
62,0.001000,92,62,1,1,0,0,1,6,7162.11,1470000.00
62,0.001000,92,62,1,1,0,0,1,7,340829.25,1470000.00
62,0.001000,92,62,1,1,0,0,1,8,163574.25,1470000.00
62,0.001000,92,62,1,1,0,0,1,9,13768.77,1470000.00
62,0.001000,92,62,1,1,0,0,1,10,63309.89,1470000.00
68,0.001000,102,68,1,1,0,0,1,-1,151116.00,1470000.00
68,0.001000,102,68,1,1,0,0,1,1,34887.59,1470000.00
68,0.001000,102,68,1,1,0,0,1,2,60752.69,1470000.00
68,0.001000,102,68,1,1,0,0,1,3,307572.44,1470000.00
68,0.001000,102,68,1,1,0,0,1,4,277598.41,1470000.00
68,0.001000,102,68,1,1,0,0,1,5,435327.16,1470000.00
68,0.001000,102,68,1,1,0,0,1,6,30137.89,1470000.00
68,0.001000,102,68,1,1,0,0,1,8,208841.55,1470000.00
68,0.001000,102,68,1,1,0,0,1,9,36448.48,1470000.00
68,0.001000,102,68,1,1,0,0,1,10,50489.75,1470000.00
69,0.001000,105,69,1,1,0,0,1,-1,151116.00,1470000.00
69,0.001000,105,69,1,1,0,0,1,1,194270.06,1470000.00
69,0.001000,105,69,1,1,0,0,1,2,38044.97,1470000.00
69,0.001000,105,69,1,1,0,0,1,3,47728.26,1470000.00
69,0.001000,105,69,1,1,0,0,1,4,69373.01,1470000.00
69,0.001000,105,69,1,1,0,0,1,5,5491.01,1470000.00
69,0.001000,105,69,1,1,0,0,1,6,59584.15,1470000.00
69,0.001000,105,69,1,1,0,0,1,7,175092.88,1470000.00
69,0.001000,105,69,1,1,0,0,1,8,576045.88,1470000.00
69,0.001000,105,69,1,1,0,0,1,10,371022.03,1470000.00
73,0.001000,109,73,1,1,0,0,1,-1,151116.00,1470000.00
73,0.001000,109,73,1,1,0,0,1,1,601785.31,1470000.00
73,0.001000,109,73,1,1,0,0,1,2,393393.44,1470000.00
73,0.001000,109,73,1,1,0,0,1,3,88740.65,1470000.00
73,0.001000,109,73,1,1,0,0,1,4,45065.68,1470000.00
73,0.001000,109,73,1,1,0,0,1,5,33128.91,1470000.00
73,0.001000,109,73,1,1,0,0,1,6,116470.27,1470000.00
73,0.001000,109,73,1,1,0,0,1,8,89179.62,1470000.00
73,0.001000,109,73,1,1,0,0,1,9,18272.38,1470000.00
73,0.001000,109,73,1,1,0,0,1,10,65191.25,1470000.00
77,0.001000,115,77,1,1,0,0,1,-1,291060.00,1470000.00
77,0.001000,115,77,1,1,0,0,1,1,641646.69,1470000.00
77,0.001000,115,77,1,1,0,0,1,2,146412.78,1470000.00
77,0.001000,115,77,1,1,0,0,1,3,15983.70,1470000.00
77,0.001000,115,77,1,1,0,0,1,4,62062.53,1470000.00
77,0.001000,115,77,1,1,0,0,1,5,524601.50,1470000.00
77,0.001000,115,77,1,1,0,0,1,6,623467.25,1470000.00
77,0.001000,115,77,1,1,0,0,1,7,287836.28,1470000.00
77,0.001000,115,77,1,1,0,0,1,8,415749.12,1470000.00
77,0.001000,115,77,1,1,0,0,1,9,283881.69,1470000.00
77,0.001000,115,77,1,1,0,0,1,10,78531.54,1470000.00
77,0.001000,116,77,1,1,0,0,1,-1,151116.00,1470000.00
77,0.001000,116,77,1,1,0,0,1,1,10818.12,1470000.00
77,0.001000,116,77,1,1,0,0,1,2,53585.65,1470000.00
77,0.001000,116,77,1,1,0,0,1,3,198426.66,1470000.00
77,0.001000,116,77,1,1,0,0,1,4,14573.14,1470000.00
77,0.001000,116,77,1,1,0,0,1,5,37401.90,1470000.00
77,0.001000,116,77,1,1,0,0,1,6,120113.14,1470000.00
77,0.001000,116,77,1,1,0,0,1,7,105370.12,1470000.00
77,0.001000,116,77,1,1,0,0,1,8,13730.52,1470000.00
77,0.001000,116,77,1,1,0,0,1,9,85842.73,1470000.00
77,0.001000,116,77,1,1,0,0,1,10,372323.56,1470000.00
79,0.001000,119,79,1,1,0,0,1,-1,151116.00,1470000.00
79,0.001000,119,79,1,1,0,0,1,1,10046.63,1470000.00
79,0.001000,119,79,1,1,0,0,1,2,334004.88,1470000.00
79,0.001000,119,79,1,1,0,0,1,3,202663.84,1470000.00
79,0.001000,119,79,1,1,0,0,1,5,466216.28,1470000.00
79,0.001000,119,79,1,1,0,0,1,6,257275.00,1470000.00
79,0.001000,119,79,1,1,0,0,1,7,131045.91,1470000.00
79,0.001000,119,79,1,1,0,0,1,8,11584.07,1470000.00
79,0.001000,119,79,1,1,0,0,1,9,195761.84,1470000.00
79,0.001000,119,79,1,1,0,0,1,10,43632.05,1470000.00
82,0.001000,120,82,1,1,0,0,1,-1,151116.00,1470000.00
82,0.001000,120,82,1,1,0,0,1,1,24911.03,1470000.00
82,0.001000,120,82,1,1,0,0,1,3,550622.19,1470000.00
82,0.001000,120,82,1,1,0,0,1,4,40742.08,1470000.00
82,0.001000,120,82,1,1,0,0,1,5,59140.72,1470000.00
82,0.001000,120,82,1,1,0,0,1,6,294734.97,1470000.00
82,0.001000,120,82,1,1,0,0,1,7,6056.07,1470000.00
82,0.001000,120,82,1,1,0,0,1,8,64018.09,1470000.00
82,0.001000,120,82,1,1,0,0,1,9,239798.31,1470000.00
82,0.001000,120,82,1,1,0,0,1,10,71954.36,1470000.00
86,0.001000,125,86,1,1,0,0,1,-1,151116.00,1470000.00
86,0.001000,125,86,1,1,0,0,1,3,555708.31,1470000.00
86,0.001000,125,86,1,1,0,0,1,4,224326.22,1470000.00
86,0.001000,125,86,1,1,0,0,1,5,51071.99,1470000.00
86,0.001000,125,86,1,1,0,0,1,6,65650.80,1470000.00
86,0.001000,125,86,1,1,0,0,1,7,26739.15,1470000.00
86,0.001000,125,86,1,1,0,0,1,8,183565.38,1470000.00
