Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,SampleType,ChanceOfLoss,MeanLoss,SDLoss,MaxLoss,FootprintExposure,MeanImpactedExposure,MaxImpactedExposure
19,0.001000,33,19,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
19,0.001000,33,19,1,1,0,0,1,2,0.9000,126831.66,159251.81,1470000.00,1470000.00,1323000.00,1470000.00
20,0.001000,34,20,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
20,0.001000,34,20,1,1,0,0,1,2,1.0000,171174.52,171251.44,1470000.00,1470000.00,1470000.00,1470000.00
22,0.001000,36,22,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
22,0.001000,36,22,1,1,0,0,1,2,0.9000,148482.47,231606.89,1470000.00,1470000.00,1323000.00,1470000.00
22,0.001000,37,22,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
22,0.001000,37,22,1,1,0,0,1,2,0.9000,133722.28,188026.42,1470000.00,1470000.00,1323000.00,1470000.00
23,0.001000,38,23,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
23,0.001000,38,23,1,1,0,0,1,2,0.8000,153673.61,215811.89,1470000.00,1470000.00,1176000.00,1470000.00
25,0.001000,41,25,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
25,0.001000,41,25,1,1,0,0,1,2,0.7000,111142.41,158225.70,1470000.00,1470000.00,1029000.00,1470000.00
25,0.001000,43,25,1,1,0,0,1,1,0.0000,1470000.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
25,0.001000,43,25,1,1,0,0,1,2,1.0000,1470000.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
26,0.001000,44,26,1,1,0,0,1,1,0.0000,575652.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
26,0.001000,44,26,1,1,0,0,1,2,1.0000,581023.50,316996.59,1470000.00,1470000.00,1470000.00,1470000.00
27,0.001000,46,27,1,1,0,0,1,1,0.0000,75558.00,0.00,735000.00,1470000.00,1470000.00,1470000.00
27,0.001000,46,27,1,1,0,0,1,2,0.7000,73221.23,106844.44,735000.00,1470000.00,1029000.00,1470000.00
31,0.001000,48,31,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
31,0.001000,48,31,1,1,0,0,1,2,1.0000,156109.59,151843.94,1470000.00,1470000.00,1470000.00,1470000.00
32,0.001000,51,32,1,1,0,0,1,1,0.0000,720300.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
32,0.001000,51,32,1,1,0,0,1,2,1.0000,704864.31,299457.69,1470000.00,1470000.00,1470000.00,1470000.00
41,0.001000,64,41,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
41,0.001000,64,41,1,1,0,0,1,2,0.8000,160414.22,233253.41,1470000.00,1470000.00,1176000.00,1470000.00
41,0.001000,66,41,1,1,0,0,1,1,0.0000,867300.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
41,0.001000,66,41,1,1,0,0,1,2,1.0000,896346.62,293607.09,1470000.00,1470000.00,1470000.00,1470000.00
49,0.001000,72,49,1,1,0,0,1,1,0.0000,291060.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
49,0.001000,72,49,1,1,0,0,1,2,1.0000,272201.94,229731.34,1470000.00,1470000.00,1470000.00,1470000.00
50,0.001000,74,50,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
50,0.001000,74,50,1,1,0,0,1,2,1.0000,155845.23,171627.47,1470000.00,1470000.00,1470000.00,1470000.00
51,0.001000,75,51,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
51,0.001000,75,51,1,1,0,0,1,2,0.9000,143150.97,194421.58,1470000.00,1470000.00,1323000.00,1470000.00
51,0.001000,76,51,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
51,0.001000,76,51,1,1,0,0,1,2,1.0000,140122.03,108987.10,1470000.00,1470000.00,1470000.00,1470000.00
51,0.001000,78,51,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
51,0.001000,78,51,1,1,0,0,1,2,0.7000,145664.36,240549.53,1470000.00,1470000.00,1029000.00,1470000.00
53,0.001000,79,53,1,1,0,0,1,1,0.0000,291060.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
53,0.001000,79,53,1,1,0,0,1,2,1.0000,327692.81,214736.05,1470000.00,1470000.00,1470000.00,1470000.00
56,0.001000,84,56,1,1,0,0,1,1,0.0000,291060.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
56,0.001000,84,56,1,1,0,0,1,2,1.0000,240759.12,151618.72,1470000.00,1470000.00,1470000.00,1470000.00
57,0.001000,85,57,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
57,0.001000,85,57,1,1,0,0,1,2,0.9000,174706.11,188954.58,1470000.00,1470000.00,1323000.00,1470000.00
58,0.001000,87,58,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
58,0.001000,87,58,1,1,0,0,1,2,1.0000,113479.81,92917.28,1470000.00,1470000.00,1470000.00,1470000.00
60,0.001000,89,60,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
60,0.001000,89,60,1,1,0,0,1,2,0.8000,186971.84,225031.61,1470000.00,1470000.00,1176000.00,1470000.00
62,0.001000,92,62,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
62,0.001000,92,62,1,1,0,0,1,2,0.9000,180679.53,211553.95,1470000.00,1470000.00,1323000.00,1470000.00
68,0.001000,102,68,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
68,0.001000,102,68,1,1,0,0,1,2,0.9000,144205.59,151484.41,1470000.00,1470000.00,1323000.00,1470000.00
69,0.001000,105,69,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
69,0.001000,105,69,1,1,0,0,1,2,0.9000,153665.22,186747.91,1470000.00,1470000.00,1323000.00,1470000.00
73,0.001000,109,73,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
73,0.001000,109,73,1,1,0,0,1,2,0.9000,145122.73,195335.41,1470000.00,1470000.00,1323000.00,1470000.00
77,0.001000,115,77,1,1,0,0,1,1,0.0000,291060.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
77,0.001000,115,77,1,1,0,0,1,2,1.0000,308017.31,234492.12,1470000.00,1470000.00,1470000.00,1470000.00
77,0.001000,116,77,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
77,0.001000,116,77,1,1,0,0,1,2,1.0000,101218.55,112167.17,1470000.00,1470000.00,1470000.00,1470000.00
79,0.001000,119,79,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
79,0.001000,119,79,1,1,0,0,1,2,0.9000,165223.05,156641.12,1470000.00,1470000.00,1323000.00,1470000.00
82,0.001000,120,82,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
82,0.001000,120,82,1,1,0,0,1,2,0.9000,135197.78,176340.22,1470000.00,1470000.00,1323000.00,1470000.00
86,0.001000,125,86,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
86,0.001000,125,86,1,1,0,0,1,2,0.8000,135272.88,167396.14,1470000.00,1470000.00,1176000.00,1470000.00
92,0.001000,132,92,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
92,0.001000,132,92,1,1,0,0,1,2,0.9000,155706.67,132839.47,1470000.00,1470000.00,1323000.00,1470000.00
94,0.001000,134,94,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
94,0.001000,134,94,1,1,0,0,1,2,0.9000,219988.22,279307.56,1470000.00,1470000.00,1323000.00,1470000.00
97,0.001000,137,97,1,1,0,0,1,1,0.0000,291060.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
97,0.001000,137,97,1,1,0,0,1,2,1.0000,313442.84,265115.47,1470000.00,1470000.00,1470000.00,1470000.00
103,0.001000,145,103,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
103,0.001000,145,103,1,1,0,0,1,2,0.8000,125517.56,144509.56,1470000.00,1470000.00,1176000.00,1470000.00
103,0.001000,147,103,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
103,0.001000,147,103,1,1,0,0,1,2,0.9000,178490.86,218171.58,1470000.00,1470000.00,1323000.00,1470000.00
105,0.001000,148,105,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
105,0.001000,148,105,1,1,0,0,1,2,0.9000,152176.67,296083.19,1470000.00,1470000.00,1323000.00,1470000.00
106,0.001000,149,106,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
106,0.001000,149,106,1,1,0,0,1,2,0.8000,128605.75,107142.11,1470000.00,1470000.00,1176000.00,1470000.00
116,0.001000,161,116,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
116,0.001000,161,116,1,1,0,0,1,2,0.8000,156086.72,159371.88,1470000.00,1470000.00,1176000.00,1470000.00
116,0.001000,162,116,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
116,0.001000,162,116,1,1,0,0,1,2,0.9000,152513.62,175003.91,1470000.00,1470000.00,1323000.00,1470000.00
117,0.001000,164,117,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
117,0.001000,164,117,1,1,0,0,1,2,0.9000,155410.34,234448.17,1470000.00,1470000.00,1323000.00,1470000.00
118,0.001000,166,118,1,1,0,0,1,1,0.0000,75558.00,0.00,735000.00,1470000.00,1470000.00,1470000.00
118,0.001000,166,118,1,1,0,0,1,2,0.7000,73526.09,103162.12,735000.00,1470000.00,1029000.00,1470000.00
121,0.001000,168,121,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
121,0.001000,168,121,1,1,0,0,1,2,0.9000,132873.14,132341.02,1470000.00,1470000.00,1323000.00,1470000.00
130,0.001000,175,130,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
130,0.001000,175,130,1,1,0,0,1,2,0.9000,154330.70,183975.06,1470000.00,1470000.00,1323000.00,1470000.00
130,0.001000,177,130,1,1,0,0,1,1,0.0000,575652.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
130,0.001000,177,130,1,1,0,0,1,2,1.0000,573836.31,251746.47,1470000.00,1470000.00,1470000.00,1470000.00
130,0.001000,178,130,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
130,0.001000,178,130,1,1,0,0,1,2,0.8000,162774.00,174711.41,1470000.00,1470000.00,1176000.00,1470000.00
134,0.001000,183,134,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
134,0.001000,183,134,1,1,0,0,1,2,0.9000,146605.22,170129.02,1470000.00,1470000.00,1323000.00,1470000.00
137,0.001000,187,137,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
137,0.001000,187,137,1,1,0,0,1,2,0.9000,214669.45,164374.33,1470000.00,1470000.00,1323000.00,1470000.00
140,0.001000,192,140,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
140,0.001000,192,140,1,1,0,0,1,2,1.0000,177729.06,258624.34,1470000.00,1470000.00,1470000.00,1470000.00
142,0.001000,195,142,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
142,0.001000,195,142,1,1,0,0,1,2,0.8000,199304.47,217726.95,1470000.00,1470000.00,1176000.00,1470000.00
142,0.001000,196,142,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
142,0.001000,196,142,1,1,0,0,1,2,0.9000,144584.95,132380.16,1470000.00,1470000.00,1323000.00,1470000.00
146,0.001000,211,146,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
146,0.001000,211,146,1,1,0,0,1,2,0.9000,137241.88,133714.48,1470000.00,1470000.00,1323000.00,1470000.00
148,0.001000,213,148,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
148,0.001000,213,148,1,1,0,0,1,2,1.0000,123912.38,186988.06,1470000.00,1470000.00,1470000.00,1470000.00
151,0.001000,218,151,1,1,0,0,1,1,0.0000,431003.97,0.00,1470000.00,1470000.00,1470000.00,1470000.00
151,0.001000,218,151,1,1,0,0,1,2,1.0000,441476.59,371495.09,1470000.00,1470000.00,1470000.00,1470000.00
152,0.001000,221,152,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
152,0.001000,221,152,1,1,0,0,1,2,0.8000,109836.81,77596.30,1470000.00,1470000.00,1176000.00,1470000.00
152,0.001000,222,152,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
152,0.001000,222,152,1,1,0,0,1,2,1.0000,153559.52,209091.12,1470000.00,1470000.00,1470000.00,1470000.00
158,0.001000,231,158,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
158,0.001000,231,158,1,1,0,0,1,2,1.0000,153799.31,104140.58,1470000.00,1470000.00,1470000.00,1470000.00
159,0.001000,233,159,1,1,0,0,1,1,0.0000,1470000.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
159,0.001000,233,159,1,1,0,0,1,2,1.0000,1457828.75,32546.81,1470000.00,1470000.00,1470000.00,1470000.00
161,0.001000,237,161,1,1,0,0,1,1,0.0000,291060.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
161,0.001000,237,161,1,1,0,0,1,2,1.0000,257601.91,116187.31,1470000.00,1470000.00,1470000.00,1470000.00
164,0.001000,241,164,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
164,0.001000,241,164,1,1,0,0,1,2,0.9000,140305.58,149662.73,1470000.00,1470000.00,1323000.00,1470000.00
167,0.001000,244,167,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
167,0.001000,244,167,1,1,0,0,1,2,0.9000,193834.22,193925.03,1470000.00,1470000.00,1323000.00,1470000.00
169,0.001000,249,169,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
169,0.001000,249,169,1,1,0,0,1,2,1.0000,130415.69,117221.19,1470000.00,1470000.00,1470000.00,1470000.00
173,0.001000,254,173,1,1,0,0,1,1,0.0000,575652.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
173,0.001000,254,173,1,1,0,0,1,2,1.0000,573089.56,363924.38,1470000.00,1470000.00,1470000.00,1470000.00
174,0.001000,256,174,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
174,0.001000,256,174,1,1,0,0,1,2,0.9000,145260.22,157668.61,1470000.00,1470000.00,1323000.00,1470000.00
175,0.001000,258,175,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
175,0.001000,258,175,1,1,0,0,1,2,1.0000,113919.05,145299.94,1470000.00,1470000.00,1470000.00,1470000.00
177,0.001000,261,177,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
177,0.001000,261,177,1,1,0,0,1,2,1.0000,143229.55,122536.50,1470000.00,1470000.00,1470000.00,1470000.00
192,0.001000,282,192,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
192,0.001000,282,192,1,1,0,0,1,2,0.9000,184579.03,203263.72,1470000.00,1470000.00,1323000.00,1470000.00
193,0.001000,283,193,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
193,0.001000,283,193,1,1,0,0,1,2,0.9000,146540.91,130858.84,1470000.00,1470000.00,1323000.00,1470000.00
194,0.001000,286,194,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
194,0.001000,286,194,1,1,0,0,1,2,0.8000,122470.60,152779.56,1470000.00,1470000.00,1176000.00,1470000.00
195,0.001000,287,195,1,1,0,0,1,1,0.0000,291060.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
195,0.001000,287,195,1,1,0,0,1,2,1.0000,281955.06,193913.98,1470000.00,1470000.00,1470000.00,1470000.00
198,0.001000,289,198,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
198,0.001000,289,198,1,1,0,0,1,2,0.9000,177011.59,201302.16,1470000.00,1470000.00,1323000.00,1470000.00
198,0.001000,290,198,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
198,0.001000,290,198,1,1,0,0,1,2,0.8000,167748.28,243998.30,1470000.00,1470000.00,1176000.00,1470000.00
198,0.001000,291,198,1,1,0,0,1,1,0.0000,1329762.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
198,0.001000,291,198,1,1,0,0,1,2,1.0000,1216244.25,303395.59,1470000.00,1470000.00,1470000.00,1470000.00
199,0.001000,292,199,1,1,0,0,1,1,0.0000,720300.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
199,0.001000,292,199,1,1,0,0,1,2,1.0000,710088.25,304129.62,1470000.00,1470000.00,1470000.00,1470000.00
201,0.001000,293,201,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
201,0.001000,293,201,1,1,0,0,1,2,0.8000,132896.25,127273.80,1470000.00,1470000.00,1176000.00,1470000.00
202,0.001000,294,202,1,1,0,0,1,1,0.0000,1008420.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
202,0.001000,294,202,1,1,0,0,1,2,1.0000,1015280.62,299991.81,1470000.00,1470000.00,1470000.00,1470000.00
206,0.001000,297,206,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
206,0.001000,297,206,1,1,0,0,1,2,0.9000,122450.16,136946.45,1470000.00,1470000.00,1323000.00,1470000.00
209,0.001000,301,209,1,1,0,0,1,1,0.0000,1470000.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
209,0.001000,301,209,1,1,0,0,1,2,1.0000,1273776.00,217732.14,1470000.00,1470000.00,1470000.00,1470000.00
213,0.001000,307,213,1,1,0,0,1,1,0.0000,720300.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
213,0.001000,307,213,1,1,0,0,1,2,1.0000,727537.62,228219.81,1470000.00,1470000.00,1470000.00,1470000.00
219,0.001000,309,219,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
219,0.001000,309,219,1,1,0,0,1,2,1.0000,175917.03,241854.27,1470000.00,1470000.00,1470000.00,1470000.00
219,0.001000,310,219,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
219,0.001000,310,219,1,1,0,0,1,2,1.0000,176626.58,150619.31,1470000.00,1470000.00,1470000.00,1470000.00
225,0.001000,317,225,1,1,0,0,1,1,0.0000,867300.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
225,0.001000,317,225,1,1,0,0,1,2,1.0000,849376.31,419485.19,1470000.00,1470000.00,1470000.00,1470000.00
228,0.001000,320,228,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
228,0.001000,320,228,1,1,0,0,1,2,1.0000,112795.21,117037.55,1470000.00,1470000.00,1470000.00,1470000.00
229,0.001000,321,229,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
229,0.001000,321,229,1,1,0,0,1,2,0.8000,134823.22,147006.39,1470000.00,1470000.00,1176000.00,1470000.00
233,0.001000,327,233,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
233,0.001000,327,233,1,1,0,0,1,2,0.9000,127903.46,108495.18,1470000.00,1470000.00,1323000.00,1470000.00
234,0.001000,328,234,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
234,0.001000,328,234,1,1,0,0,1,2,0.9000,146827.98,184244.41,1470000.00,1470000.00,1323000.00,1470000.00
240,0.001000,333,240,1,1,0,0,1,1,0.0000,1155420.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
240,0.001000,333,240,1,1,0,0,1,2,1.0000,1106353.88,238037.61,1470000.00,1470000.00,1470000.00,1470000.00
241,0.001000,335,241,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
241,0.001000,335,241,1,1,0,0,1,2,0.9000,144913.66,194644.70,1470000.00,1470000.00,1323000.00,1470000.00
241,0.001000,336,241,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
241,0.001000,336,241,1,1,0,0,1,2,0.8000,128324.30,142133.16,1470000.00,1470000.00,1176000.00,1470000.00
244,0.001000,339,244,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
244,0.001000,339,244,1,1,0,0,1,2,0.8000,137069.88,158867.67,1470000.00,1470000.00,1176000.00,1470000.00
249,0.001000,345,249,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
249,0.001000,345,249,1,1,0,0,1,2,0.7000,140266.66,131404.52,1470000.00,1470000.00,1029000.00,1470000.00
251,0.001000,347,251,1,1,0,0,1,1,0.0000,75558.00,0.00,735000.00,1470000.00,1470000.00,1470000.00
251,0.001000,347,251,1,1,0,0,1,2,0.7000,88075.05,173220.80,735000.00,1470000.00,1029000.00,1470000.00
252,0.001000,349,252,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
252,0.001000,349,252,1,1,0,0,1,2,0.8000,173910.31,142877.98,1470000.00,1470000.00,1176000.00,1470000.00
252,0.001000,350,252,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
252,0.001000,350,252,1,1,0,0,1,2,1.0000,153187.28,162838.62,1470000.00,1470000.00,1470000.00,1470000.00
257,0.001000,359,257,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
257,0.001000,359,257,1,1,0,0,1,2,0.9000,152772.77,137650.94,1470000.00,1470000.00,1323000.00,1470000.00
257,0.001000,360,257,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
257,0.001000,360,257,1,1,0,0,1,2,0.9000,140657.31,174059.98,1470000.00,1470000.00,1323000.00,1470000.00
258,0.001000,362,258,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
258,0.001000,362,258,1,1,0,0,1,2,1.0000,158349.20,128487.72,1470000.00,1470000.00,1470000.00,1470000.00
258,0.001000,364,258,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
258,0.001000,364,258,1,1,0,0,1,2,0.9000,115899.14,102238.60,1470000.00,1470000.00,1323000.00,1470000.00
262,0.001000,367,262,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
262,0.001000,367,262,1,1,0,0,1,2,1.0000,151506.56,163500.95,1470000.00,1470000.00,1470000.00,1470000.00
263,0.001000,369,263,1,1,0,0,1,1,0.0000,575652.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
263,0.001000,369,263,1,1,0,0,1,2,1.0000,569575.88,287343.72,1470000.00,1470000.00,1470000.00,1470000.00
266,0.001000,372,266,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
266,0.001000,372,266,1,1,0,0,1,2,0.8000,179128.30,215273.73,1470000.00,1470000.00,1176000.00,1470000.00
267,0.001000,375,267,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
267,0.001000,375,267,1,1,0,0,1,2,1.0000,172077.84,166500.98,1470000.00,1470000.00,1470000.00,1470000.00
270,0.001000,380,270,1,1,0,0,1,1,0.0000,151116.00,0.00,1470000.00,1470000.00,1470000.00,1470000.00
270,0.001000,380,270,1,1,0,0,1,2,0.7000,145576.75,146747.19,1470000.00,1470000.00,1029000.00,1470000.00
